,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT
2209,E,7,1,111.647,2220059.496,0.846,54.0,4542047.699,338.956,385900.494,1.064,32117.214,38.0,289126.157,0.888,1548.0,51.052,0.892,17.086,13.007,10.41,184.107,1570.423,14998.721,25335544.789,1689.18,0.23,149.998,3,303.957,13.007,10.41,1.037,119.401,0,1,2,34,,,,,,,,,,
2210,E,7,2,27.357,335554.504,0.822,10.0,947591.299,144.497,164996.752,0.845,18859.594,21.0,276356.008,0.843,1452.0,54.842,1.096,22.188,15.93,15.405,201.747,1369.816,10863.97,12648010.083,1164.216,0.478,107.559,4,174.862,15.93,15.405,0.725,74.101,0,0,2,34,,,,,,,,,,
2211,E,7,3,35.279,280601.127,0.9,9.0,1108753.172,236.92,312849.36,1.157,33405.434,38.0,284585.376,0.871,1653.0,51.314,1.008,19.785,11.767,11.942,182.417,1560.08,12211.649,15998316.338,1310.087,0.286,129.603,3,239.983,11.767,11.942,1.034,105.597,0,1,2,34,,,,,,,,,,
2212,E,7,1,106.788,1906273.982,0.879,55.0,3755138.835,310.014,335820.29,0.997,65865.829,78.0,292969.591,0.874,1212.0,57.749,0.983,20.077,35.269,31.175,231.85,1263.615,12811.25,25134496.944,1961.908,0.513,158.876,6,219.26,35.269,31.175,0.799,86.958,0,2,4,34,,,,,,,,,,
2213,E,7,2,18.696,373178.971,0.898,10.0,703226.836,213.471,214380.349,1.12,42558.683,53.0,243453.327,0.922,1282.0,51.289,0.983,18.228,19.441,21.878,192.98,1261.548,10237.659,16353542.027,1597.391,0.454,132.801,4,210.251,19.441,21.878,0.87,78.655,0,0,4,34,,,,,,,,,,
2214,E,7,3,58.306,955528.453,0.867,22.0,2534942.856,262.588,354050.065,0.997,20910.641,25.0,543339.348,0.889,3138.5,48.013,0.926,17.801,11.419,9.449,163.087,3331.583,15069.788,18068184.18,1198.967,0.286,137.148,4,229.454,11.419,9.449,0.877,102.913,0,0,4,34,,,,,,,,,,
2215,E,7,4,111.647,1754463.014,0.826,44.0,4473191.63,354.905,432383.691,1.052,58564.577,70.0,424645.91,0.666,1764.0,66.583,1.159,22.943,13.153,12.675,234.808,1808.482,8683.826,20794812.458,2394.66,0.158,256.839,7,436.75,13.153,12.675,0.819,155.17,0,3,4,34,,,,,,,,,,
2216,E,7,5,32.533,707032.597,0.975,17.0,1377594.061,267.975,304728.893,1.095,47235.451,57.0,512393.399,0.878,2325.5,55.712,1.054,20.698,24.012,25.636,216.746,2364.03,12583.488,18391460.574,1461.555,0.656,140.678,6,167.358,24.012,25.636,0.799,64.485,0,0,4,34,,,,,,,,,,
2217,E,7,6,128.653,1612205.282,0.805,40.0,5579571.373,475.108,684748.099,1.079,57894.594,67.0,501394.608,0.829,2662.0,53.58,1.003,20.424,16.375,15.657,189.388,2647.44,28457.953,32884725.681,1155.555,0.365,121.029,4,199.459,16.375,15.657,1.093,63.597,0,0,4,34,,,,,,,,,,
2218,E,7,7,5.915,58197.482,0.952,2.0,176630.993,147.877,153427.79,1.116,32079.963,40.0,263707.753,0.917,1558.0,48.614,0.979,17.994,17.37,16.36,172.383,1529.782,8681.314,10812998.726,1245.549,0.47,95.329,3,182.567,17.37,16.36,0.997,72.592,0,1,4,34,,,,,,,,,,
2219,E,7,1,46.37,1091790.635,0.955,27.0,1879202.352,247.906,259035.361,1.118,69960.677,83.0,645800.198,0.879,1813.5,69.509,0.982,24.694,18.537,18.537,338.005,1910.623,16967.933,21614713.891,1273.857,0.567,75.684,2,168.053,18.537,18.537,0.994,68.562,0,0,5,34,,,,,,,,,,
2220,E,7,2,17.323,375728.844,0.917,10.0,662974.552,115.978,115369.264,1.163,42797.965,49.0,255844.699,0.867,1403.5,51.174,1.101,20.424,23.917,21.146,180.621,1416.469,12219.676,16498016.484,1350.119,0.696,111.567,5,156.122,23.917,21.146,0.743,50.832,1,1,5,34,,,,,,,,,,
2221,E,7,3,48.377,900795.843,0.906,20.0,2192580.584,336.209,406299.417,1.069,50441.399,56.0,526362.62,0.924,2067.0,57.337,0.978,20.363,18.97,14.352,241.779,2177.038,16513.237,25035031.136,1516.058,0.451,126.743,4,205.601,18.97,14.352,0.662,80.514,0,0,5,34,,,,,,,,,,
2222,E,7,4,0.951,36870.0,0.965,1.0,35050.069,159.496,160718.453,1.171,52858.938,63.0,285549.641,0.864,1608.0,51.32,1.077,20.497,18.688,19.355,181.15,1576.32,9974.761,15581688.859,1562.112,0.478,90.44,2,202.623,18.688,19.355,1.625,85.67,0,0,5,34,,,,,,,,,,
2223,E,7,5,89.571,1453399.93,0.849,30.0,4369680.429,243.152,318087.804,1.15,40277.344,44.0,289379.978,0.822,1737.0,48.692,1.039,19.161,15.562,16.36,155.06,1866.247,17308.993,20957685.588,1210.798,0.364,126.344,5,204.32,15.562,16.36,0.976,76.617,0,3,5,34,,,,,,,,,,
2224,E,7,6,26.724,518966.798,0.904,14.0,993529.462,243.786,262559.592,1.1,36902.789,43.0,297202.366,0.917,1500.0,51.806,0.993,18.879,12.635,12.953,195.832,1517.642,16062.815,17943879.119,1117.107,0.3,121.511,4,216.176,12.635,12.953,1.271,92.336,0,2,5,34,,,,,,,,,,
2225,E,7,7,88.304,1476875.509,0.844,39.0,3414736.147,225.724,273935.153,0.952,64897.02,67.0,281959.921,0.779,1331.0,57.826,1.09,21.144,17.238,16.102,207.239,1360.552,17408.421,20324169.023,1167.491,0.514,95.868,3,168.865,17.238,16.102,1.281,61.248,0,1,5,34,,,,,,,,,,
2226,E,7,1,53.553,1219081.406,0.947,26.0,2473083.28,427.048,507988.77,1.184,28374.651,39.0,307874.453,0.892,1544.0,51.851,0.964,18.535,22.162,24.771,190.867,1613.029,18275.991,20632440.737,1128.937,0.534,95.53,4,162.968,22.162,24.771,0.974,62.056,0,2,6,34,,,,,,,,,,
2227,E,7,2,2.535,92055.0,1.0,2.0,116639.106,289.311,239582.958,1.258,48016.132,71.0,465536.812,0.843,2749.0,49.338,0.984,17.68,14.039,13.756,163.299,2850.83,14937.128,18365101.354,1229.493,0.396,90.204,2,197.407,14.039,13.756,1.083,85.836,0,0,6,34,,,,,,,,,,
2228,E,7,3,148.828,1890269.359,0.877,57.0,4968153.263,461.483,493972.545,0.837,58803.685,70.0,264988.581,0.892,1144.0,56.709,1.039,20.686,13.292,12.025,228.365,1160.375,11469.848,25587321.386,2230.833,0.22,179.344,2,356.925,13.292,12.025,1.074,163.757,0,0,6,34,,,,,,,,,,
2229,E,7,4,44.363,723543.287,0.896,21.0,1573538.557,327.548,332078.891,1.026,35133.681,47.0,305154.885,0.948,1309.0,55.659,1.013,19.968,16.541,13.476,233.752,1305.466,9500.715,22474010.344,2365.507,0.291,155.274,2,319.391,16.541,13.476,1.299,138.422,0,0,6,34,,,,,,,,,,
2230,E,7,5,2.958,78924.123,0.779,2.0,116696.673,166.784,135534.329,1.19,36861.472,53.0,511513.635,0.878,2203.0,56.938,0.97,21.742,17.059,17.254,226.569,2257.65,10982.944,16504612.759,1502.749,0.438,109.475,3,207.733,17.059,17.254,0.931,89.938,0,1,6,34,,,,,,,,,,
2231,E,7,6,35.174,989749.499,0.94,22.0,1576134.542,310.542,294684.333,1.214,24815.202,35.0,389017.323,0.872,2154.5,48.571,0.916,17.266,14.534,13.912,163.721,2376.096,17408.598,21444211.459,1231.817,0.341,147.778,7,213.065,14.534,13.912,1.268,76.672,0,3,6,34,,,,,,,,,,
2232,E,7,7,164.355,2363565.2,0.859,60.0,6517088.959,616.965,729696.225,1.125,36714.591,50.0,275687.181,0.626,1410.0,63.009,1.491,26.435,11.954,10.112,197.733,1394.24,26462.125,33739699.365,1275.019,0.276,113.033,2,241.116,11.954,10.112,1.625,105.773,0,0,6,34,,,,,,,,,,
2233,E,7,1,38.448,686443.629,0.892,18.0,1536383.773,288.783,305233.472,1.112,26809.21,40.0,274084.826,0.852,1493.0,50.861,0.995,18.466,21.602,25.317,175.34,1563.161,12766.891,13614688.74,1066.406,0.666,107.085,5,141.842,21.602,25.317,0.952,54.468,0,1,7,34,,,,,,,,,,
2234,E,7,2,73.727,1067041.921,0.902,32.0,2468105.839,314.662,276530.715,1.087,44482.474,67.0,355303.008,0.946,1650.0,53.576,0.976,19.179,17.225,14.95,216.006,1644.873,8926.251,16383893.931,1835.473,0.422,113.704,2,233.678,17.225,14.95,1.068,105.309,0,0,7,34,,,,,,,,,,
2235,E,7,3,16.9,318956.207,0.893,7.0,791167.939,704.529,647001.383,1.279,33724.415,55.0,299501.434,0.844,1281.0,58.587,1.007,21.334,15.657,16.077,230.583,1298.889,15527.483,22717233.405,1463.034,0.42,101.834,2,209.112,15.657,16.077,1.047,90.592,0,0,7,34,,,,,,,,,,
2236,E,7,4,85.346,1516160.514,0.866,35.0,3803478.208,353.638,423582.567,1.114,20119.66,30.0,290691.332,0.924,1710.5,47.419,0.956,16.894,11.58,11.205,165.411,1757.386,18349.416,24835917.314,1353.499,0.254,124.59,2,258.667,11.58,11.205,1.236,117.299,0,0,7,34,,,,,,,,,,
2237,E,7,5,228.259,3054952.123,0.832,68.0,10325000.843,665.342,747277.875,1.059,24082.522,33.0,279132.72,0.724,1474.0,56.595,1.22,22.444,11.136,8.235,184.53,1512.671,24706.263,34251501.467,1386.349,0.225,154.076,4,278.422,11.136,8.235,1.133,125.456,0,0,7,34,,,,,,,,,,
2238,E,7,6,67.073,1312373.428,0.897,36.0,2512908.939,323.323,271984.23,0.992,33391.486,49.0,426321.675,0.872,2251.0,51.549,1.027,19.502,15.234,14.323,184.318,2312.963,12824.331,21027305.443,1639.641,0.35,126.926,3,242.617,15.234,14.323,1.313,106.45,0,1,7,34,,,,,,,,,,
2239,E,7,7,104.676,2045546.448,0.856,48.0,4518387.978,717.205,738747.05,1.111,37757.797,57.0,307928.745,0.71,1459.0,59.769,1.24,22.884,23.225,21.595,201.852,1525.514,20064.224,37083782.313,1848.254,0.523,121.825,4,210.761,23.225,21.595,0.699,82.564,0,2,7,34,,,,,,,,,,
2240,E,7,8,33.167,698976.742,0.899,19.0,1241250.632,270.404,244611.629,1.125,37656.624,59.0,272576.161,0.913,1362.0,52.756,1.026,20.044,21.531,22.982,202.169,1348.257,10712.146,14244294.48,1329.733,0.574,104.249,4,170.586,21.531,22.982,0.831,66.645,0,0,7,34,,,,,,,,,,
2241,E,7,9,101.296,1411101.078,0.843,41.0,3656417.905,350.892,358455.644,0.986,29582.057,42.0,403015.486,0.793,2120.0,54.101,1.045,20.089,16.588,15.29,184.635,2182.765,10836.099,17026773.976,1571.301,0.313,164.353,7,250.985,16.588,15.29,1.043,93.754,0,5,7,34,,,,,,,,,,
2242,E,7,10,45.314,752478.876,0.86,20.0,1691451.309,272.2,276932.307,1.063,31622.591,47.0,265985.274,0.904,1666.0,45.849,0.909,16.063,15.094,13.469,151.257,1758.496,11982.261,13924629.882,1162.104,0.448,101.008,3,180.543,15.094,13.469,1.267,74.919,0,1,7,34,,,,,,,,,,
2243,E,7,1,29.47,424756.836,0.926,11.0,1157572.407,214.105,308277.207,1.102,25052.297,24.0,279664.972,0.817,1631.5,52.701,1.076,21.151,12.191,12.191,180.621,1548.349,11166.583,17757191.948,1590.208,0.256,138.083,2,279.313,12.191,12.191,1.002,126.953,0,0,8,34,,,,,,,,,,
2244,E,7,2,11.83,188988.53,0.85,5.0,446638.104,177.347,235760.649,1.172,24712.103,25.0,257018.422,0.862,1752.0,44.835,0.93,16.589,19.515,22.57,137.843,1864.578,14324.808,17008538.603,1187.348,0.566,110.383,5,162.356,19.515,22.57,0.891,56.702,0,1,8,34,,,,,,,,,,
2245,E,7,3,43.729,581403.146,0.921,19.0,1340127.044,157.489,206852.977,1.007,50985.758,47.0,266146.037,0.912,1305.0,53.704,0.988,19.836,15.393,14.777,209.352,1271.286,9845.661,13338572.715,1354.767,0.392,157.629,7,208.531,15.393,14.777,0.786,72.257,0,1,8,34,,,,,,,,,,
2246,E,7,1,7.077,94173.09,0.771,3.0,222511.061,311.176,243562.862,1.228,53708.254,85.0,269052.353,0.868,1143.0,59.504,1.032,22.924,15.634,16.9,244.526,1100.304,9809.163,20738745.128,2114.222,0.314,173.444,4,290.92,15.634,16.9,0.828,125.76,0,0,9,34,,,,,,,,,,
2247,E,7,2,5.598,149875.028,0.897,4.0,210312.458,195.726,162367.918,1.191,36597.47,57.0,267283.952,0.881,1286.0,55.363,1.005,21.544,17.174,14.117,214.844,1244.081,10417.532,16870847.484,1619.467,0.411,123.478,3,222.491,17.174,14.117,0.841,90.586,0,1,9,34,,,,,,,,,,
2248,E,7,3,30.42,247612.25,0.879,8.0,966473.107,86.403,64147.447,1.066,33622.37,51.0,276294.428,0.899,1201.0,57.073,0.922,20.027,18.763,21.602,232.907,1186.288,10456.423,14312907.08,1368.815,0.549,128.75,5,176.963,18.763,21.602,1.085,59.538,1,1,9,34,,,,,,,,,,
2249,E,7,4,33.378,571957.937,0.938,14.0,1344944.567,538.907,600365.979,1.253,24536.973,36.0,319749.839,0.885,1402.0,57.013,0.955,20.167,19.903,19.778,228.893,1396.941,11180.892,27864501.153,2492.154,0.299,184.576,4,323.622,19.903,19.778,1.191,136.542,0,2,9,34,,,,,,,,,,
2250,E,7,5,99.395,1643252.144,0.903,46.0,3654195.945,288.889,266471.79,0.957,33497.665,46.0,257264.531,0.826,1501.5,50.384,1.002,18.835,17.289,20.001,166.89,1541.522,14071.019,20067667.326,1426.17,0.451,104.13,3,199.404,17.289,20.001,0.903,85.954,0,1,9,34,,,,,,,,,,
2251,E,7,1,42.251,820865.604,0.898,21.0,1654527.847,240.829,281033.365,1.068,56028.032,60.0,495605.004,0.899,2251.0,55.044,1.002,20.967,18.507,19.095,216.746,2286.573,19186.834,22785510.429,1187.56,0.582,88.599,3,160.176,18.507,19.095,0.825,62.875,0,1,11,34,,,,,,,,,,
2252,E,7,2,89.36,801122.878,0.716,19.0,4026438.604,224.773,336820.785,1.185,22267.254,24.0,261874.921,0.77,1751.5,47.698,1.187,18.879,10.827,10.937,139.427,1878.221,10619.516,15722913.081,1480.568,0.181,178.42,6,320.279,10.827,10.937,0.898,119.537,0,2,11,34,,,,,,,,,,
2253,E,7,1,39.399,708151.739,0.859,16.0,1702799.301,603.233,443594.791,1.294,51987.374,114.0,627446.205,0.837,2535.0,59.036,0.928,21.478,18.703,20.719,232.167,2702.561,11320.021,26378231.913,2330.228,0.267,179.706,5,331.1,18.703,20.719,1.07,140.61,0,1,12,34,,,,,,,,,,
2254,E,7,1,90.944,1457154.372,0.867,32.0,4153906.548,344.66,593687.738,1.079,31322.96,28.0,287989.72,0.892,1881.5,45.613,0.889,16.403,19.266,22.542,147.666,1950.278,22777.144,24883933.152,1092.496,0.539,99.909,4,159.669,19.266,22.542,1.033,56.244,0,2,13,34,,,,,,,,,,
2255,E,7,2,37.92,638254.497,0.94,25.0,958794.266,80.91,98564.602,1.027,64089.545,58.0,252583.901,0.885,1085.0,57.911,0.978,19.602,14.76,13.068,236.287,1068.972,7077.386,12369130.444,1747.697,0.295,156.268,4,272.847,14.76,13.068,0.866,110.319,0,2,13,34,,,,,,,,,,
2256,E,7,1,3.063,74029.044,1.005,2.0,113700.681,600.276,539370.006,1.266,73135.943,114.0,328512.303,0.91,1242.5,60.835,0.961,20.423,26.265,22.12,268.08,1225.425,11235.584,26520892.023,2360.437,0.441,160.348,4,259.339,26.265,22.12,1.23,93.01,0,2,14,34,,,,,,,,,,
2257,E,7,2,107.633,1442499.057,0.889,35.0,4668335.689,495.917,685371.824,1.023,27606.91,36.0,295757.394,0.856,1962.0,46.379,1.059,18.345,12.305,9.255,146.504,2018.766,22633.54,24906349.014,1100.418,0.316,105.648,3,209.132,12.305,9.255,1.043,89.818,0,1,14,34,,,,,,,,,,
2258,E,7,3,66.756,1053505.081,0.884,28.0,2641236.367,223.295,254359.378,1.012,26593.856,35.0,308631.584,0.847,1618.0,53.032,1.133,20.606,13.848,11.296,189.494,1628.713,10293.082,11022267.593,1070.842,0.378,90.321,2,188.705,13.848,11.296,1.006,78.046,0,0,14,34,,,,,,,,,,
2259,E,7,4,58.94,792273.771,0.874,22.0,2161564.076,569.75,575622.529,1.104,49404.78,70.0,260787.072,0.317,1128.5,95.629,1.576,22.311,26.351,30.791,230.688,1130.473,10784.457,33869614.889,3140.595,0.293,234.436,6,367.038,26.351,30.791,0.962,129.151,0,4,14,34,,,,,,,,,,
2260,E,7,5,107.528,1321032.506,0.819,30.0,4785918.252,706.219,913650.097,1.18,13431.113,20.0,460533.281,0.697,1994.0,62.761,1.023,21.381,15.39,16.685,218.541,2107.304,29492.84,29846999.227,1012.008,0.531,71.294,2,154.695,15.39,16.685,1.206,67.666,0,0,14,34,,,,,,,,,,
2261,E,7,6,5.07,164011.972,0.978,5.0,168388.528,317.091,284036.012,1.257,30574.198,46.0,287761.99,0.912,1631.0,49.758,1.033,19.14,14.014,13.197,179.671,1601.607,11358.73,14102259.469,1241.535,0.362,106.408,3,207.728,14.014,13.197,1.368,91.888,0,1,14,34,,,,,,,,,,
2262,E,7,7,63.27,1431129.282,0.887,34.0,2651932.748,414.901,491384.483,1.058,20305.566,28.0,293959.629,0.857,1471.0,53.686,1.085,20.879,22.772,23.953,196.571,1495.437,15061.048,18493596.622,1227.909,0.657,132.534,6,153.224,22.772,23.953,0.706,56.003,0,0,14,34,,,,,,,,,,
2263,E,7,8,75.946,1489334.762,0.893,35.0,3257362.888,626.788,741204.452,1.172,59513.122,87.0,238297.799,0.661,1432.0,53.933,1.266,20.73,12.888,8.477,152.947,1558.039,17080.268,28028969.139,1641.015,0.555,164.188,6,192.777,12.888,8.477,0.902,58.524,0,2,14,34,,,,,,,,,,
2264,E,7,9,11.83,194032.392,0.938,6.0,373692.173,292.903,286619.744,1.106,30380.036,43.0,262936.679,0.814,1255.0,56.945,1.049,19.806,18.608,19.397,209.986,1252.165,9110.81,18113234.658,1988.104,0.416,131.1,4,245.028,18.608,19.397,1.231,107.334,0,2,14,34,,,,,,,,,,
2265,E,7,1,33.378,526590.064,0.863,13.0,1330943.552,203.965,223662.074,1.008,20419.959,24.0,287140.483,0.867,1285.5,57.45,1.052,21.703,14.226,14.76,227.731,1260.876,12466.538,19737482.215,1583.237,0.296,127.865,2,259.179,14.226,14.76,1.003,120.062,0,0,15,34,,,,,,,,,,
2266,E,7,2,6.971,149169.147,0.856,4.0,255751.325,84.396,78956.4,1.127,64300.601,78.0,296143.67,0.917,1226.5,58.544,0.981,21.726,24.402,23.981,250.124,1183.989,10003.615,24613551.806,2460.466,0.516,115.506,2,244.823,24.402,23.981,1.016,103.659,0,0,15,34,,,,,,,,,,
2267,E,7,3,69.291,1376104.586,0.917,31.0,3027006.729,368.003,438257.268,1.184,28919.792,35.0,317636.779,0.864,1735.5,50.331,0.91,18.455,13.792,13.292,174.073,1824.737,22127.493,25155837.634,1136.859,0.352,107.625,4,201.564,13.792,13.292,1.22,85.193,0,0,15,34,,,,,,,,,,
2268,E,7,4,321.633,4837768.916,0.875,149.0,10470334.361,496.867,535592.377,0.992,209484.565,232.0,272344.522,0.459,1106.0,82.74,1.165,19.777,18.572,18.78,250.124,1088.839,14425.355,40701101.904,2821.497,0.237,235.937,6,386.48,18.572,18.78,0.994,135.502,0,2,15,34,,,,,,,,,,
2269,E,7,1,158.651,2668403.754,0.868,61.0,6846338.747,406.134,487361.272,1.031,104390.426,110.0,834841.997,0.708,3701.0,63.173,0.95,20.59,32.401,32.451,224.773,3714.15,23524.847,44535952.264,1893.145,0.384,182.775,7,248.779,32.401,32.451,0.755,89.283,0,5,16,34,,,,,,,,,,
2270,E,7,2,13.837,304508.174,0.97,8.0,494139.858,264.489,299446.085,1.118,33015.98,36.0,433814.614,0.878,1777.0,60.379,1.02,23.092,17.882,17.113,254.771,1702.761,14459.801,25017819.495,1730.163,0.468,119.891,3,215.513,17.882,17.113,1.304,97.968,0,1,16,34,,,,,,,,,,
2271,E,7,3,2.852,72342.614,0.897,2.0,103682.527,144.497,141892.31,1.121,97399.669,109.0,394621.447,0.937,1656.5,57.65,0.973,21.021,27.265,32.659,247.8,1592.5,9823.899,21426741.772,2181.083,0.513,141.415,4,231.151,27.265,32.659,1.094,79.694,0,2,16,34,,,,,,,,,,
2272,E,7,4,6.654,103537.407,0.988,4.0,172289.106,19.013,17240.688,1.177,31470.936,36.0,269900.217,0.929,1145.5,57.55,0.975,21.056,20.135,23.064,244.842,1102.343,9004.723,20347698.929,2259.67,0.391,180.341,6,269.597,20.135,23.064,0.938,113.557,0,2,16,34,,,,,,,,,,
2273,E,7,1,15.633,374647.83,0.932,9.0,650462.872,327.865,397445.269,1.125,43588.432,51.0,281580.722,0.903,1226.0,57.022,0.966,20.763,19.138,20.001,233.752,1204.615,12284.429,28284263.206,2302.448,0.369,194.736,6,280.029,19.138,20.001,0.936,113.981,0,2,17,34,,,,,,,,,,
2274,E,7,2,49.328,741237.728,0.967,18.0,2186791.085,320.365,445804.816,1.036,57684.266,56.0,469259.199,0.832,2008.0,60.21,1.089,23.999,21.404,24.291,240.089,1954.52,14878.526,26029878.924,1749.493,0.538,107.647,3,202.096,21.404,24.291,1.065,84.589,0,1,17,34,,,,,,,,,,
2275,E,7,3,154.954,2143381.683,0.884,74.0,4641561.99,203.226,238364.45,1.03,116184.637,122.0,281229.725,0.886,1099.0,61.142,1.095,23.675,24.375,29.888,263.538,1067.13,9725.773,22015043.399,2263.578,0.418,227.779,8,260.894,24.375,29.888,0.796,93.606,0,4,17,34,,,,,,,,,,
2276,E,7,4,148.933,2563097.428,0.863,74.0,5254079.885,301.881,358389.522,0.934,96191.929,101.0,287093.69,0.831,1370.0,55.924,1.02,20.419,19.095,18.022,206.922,1387.446,12612.127,25344647.055,2009.546,0.292,157.779,5,294.037,19.095,18.022,0.922,103.996,0,1,17,34,,,,,,,,,,
2277,E,7,5,188.332,2627091.072,0.841,88.0,5673330.917,386.699,474307.199,1.015,183746.777,189.0,283198.815,0.837,1104.5,62.245,0.97,21.445,13.039,12.003,257.94,1097.925,12154.388,35858558.086,2950.256,0.157,257.443,3,486.374,13.039,12.003,1.086,217.197,0,1,17,34,,,,,,,,,,
2278,E,7,6,134.991,2080637.747,0.799,58.0,4898775.926,211.359,268325.43,1.063,55859.244,58.0,247520.057,0.919,1534.5,47.796,0.906,17.225,16.585,16.786,167.101,1481.258,16009.661,16294917.582,1017.818,0.532,86.668,3,155.044,16.585,16.786,0.861,57.675,0,1,17,34,,,,,,,,,,
2279,E,7,1,10.14,172884.919,0.945,6.0,309242.0,487.678,415523.47,1.265,24673.762,42.0,302387.575,0.838,1473.0,56.206,1.074,22.502,17.755,19.357,210.619,1435.706,13399.31,17818920.863,1329.839,0.443,131.975,5,194.227,17.755,19.357,0.749,70.128,0,1,18,34,,,,,,,,,,
2280,E,7,2,22.393,292516.434,0.806,9.0,734771.16,359.13,321167.347,1.109,16888.484,27.0,288952.19,0.795,1690.5,50.493,1.078,19.778,13.666,14.335,161.397,1790.315,12386.835,13629384.672,1100.312,0.412,86.834,2,183.103,13.666,14.335,0.986,81.418,0,0,18,34,,,,,,,,,,
2281,E,7,3,15.738,270637.308,0.89,7.0,614567.473,302.726,295836.931,1.208,17573.833,29.0,362726.761,0.832,2289.0,49.326,0.987,20.218,7.351,5.738,161.186,2250.359,9646.715,9889924.519,1025.212,0.141,151.247,2,302.446,7.351,5.738,1.007,134.417,0,0,18,34,,,,,,,,,,
2282,E,7,1,77.741,754925.768,0.873,18.0,3429872.331,340.118,325858.647,1.241,13020.72,20.0,252584.534,0.896,1574.0,47.18,0.915,17.552,13.332,14.653,158.757,1591.016,11410.802,11845531.438,1038.098,0.303,122.523,5,207.538,13.332,14.653,1.104,82.046,0,3,19,34,,,,,,,,,,
2283,E,7,2,18.485,301085.734,0.918,9.0,624944.123,190.55,153574.188,1.169,66483.721,102.0,288156.082,0.909,1289.0,56.336,0.976,20.698,20.678,21.925,229.632,1254.859,10008.358,16695549.605,1668.161,0.524,112.09,3,200.028,20.678,21.925,0.868,72.755,0,1,19,34,,,,,,,,,,
2284,E,7,3,66.228,818348.724,0.849,18.0,2998963.293,274.418,391359.91,1.149,11785.482,16.0,303877.226,0.932,1724.5,46.013,0.855,16.787,13.195,11.325,156.961,1936.003,13226.26,14502720.904,1096.51,0.353,91.79,2,197.545,13.195,11.325,1.211,86.045,0,0,19,34,,,,,,,,,,
2285,E,7,1,8.239,164352.73,0.918,5.0,274207.141,147.138,128382.776,1.08,25442.817,36.0,258923.397,0.965,1103.0,56.333,0.912,19.178,22.233,26.426,243.575,1063.013,10687.583,17548639.967,1641.965,0.576,120.917,4,189.306,22.233,26.426,0.762,79.132,0,0,20,34,,,,,,,,,,
2286,E,9,1,84.396,1621557.009,0.826,40.0,3521373.578,220.02,242954.77,1.039,30765.783,38.0,275878.471,0.89,1303.0,52.882,0.921,20.006,11.37,10.725,198.155,1392.232,14285.103,15253334.573,1067.779,0.275,112.942,3,221.04,11.37,10.725,0.992,90.852,0,1,1,32,,,,,,,,,,
2287,E,9,2,32.11,726933.314,0.926,17.0,1411498.293,271.355,317979.748,1.058,42396.708,52.0,274824.106,0.822,1371.0,55.211,1.059,20.69,20.099,20.832,199.423,1378.096,12363.355,17982228.435,1454.478,0.522,134.024,6,187.077,20.099,20.832,1.344,76.38,0,0,1,32,,,,,,,,,,
2288,E,9,3,134.78,2481058.364,0.872,56.0,6042448.086,344.976,364998.894,0.867,57497.442,67.0,541346.385,0.897,2158.0,58.664,0.914,20.363,27.186,29.686,245.687,2203.395,15182.798,25168579.369,1657.704,0.634,130.202,5,181.256,27.186,29.686,1.276,68.084,0,3,1,32,,,,,,,,,,
2289,E,9,4,37.497,500494.653,0.84,11.0,1647331.507,159.285,216447.99,1.112,27815.766,33.0,303086.611,0.879,1455.5,54.116,0.972,20.501,11.411,13.026,204.916,1479.08,13875.199,15371106.63,1107.812,0.291,106.405,2,218.896,11.411,13.026,1.474,98.754,0,0,1,32,,,,,,,,,,
2290,E,9,5,73.833,1587756.979,0.888,37.0,3213554.684,313.183,370389.547,1.141,53356.924,66.0,324613.943,0.787,1340.0,62.028,1.047,22.701,16.541,13.703,240.934,1347.313,17623.685,23280289.962,1320.966,0.444,102.825,3,193.323,16.541,13.703,0.907,60.889,0,1,1,32,,,,,,,,,,
2291,E,9,6,91.473,1358452.733,0.781,30.0,4210703.547,286.354,369566.927,1.001,30793.327,34.0,287552.638,0.904,1528.0,51.807,0.973,18.799,11.07,9.685,193.085,1489.251,15939.436,18159613.39,1139.288,0.264,125.16,3,232.903,11.07,9.685,1.082,101.28,0,1,1,32,,,,,,,,,,
