,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
260,B,5,6,1.584,32652.0,1.035,1,51733.789,813.853,2137645.148,1.223,148828.987,82,381559.558,0.914,1633.0,57.523,0.956,20.156,26.891,28.15,240.617,1585.752,9123.56,21797714.695,2389.168,0.604,124.753,4,222.901,26.891,28.15,0.669,83.704,0,0,5,3
261,B,5,7,11.196,207653.678,0.993,7,325357.66,729.457,2111522.637,1.124,50760.015,26,363308.235,0.89,1621.0,56.875,0.976,20.898,27.861,28.227,228.998,1586.51,11730.752,21138691.634,1801.99,0.673,125.523,4,183.465,27.861,28.227,0.721,67.951,0,0,5,3
262,B,5,8,5.176,107913.355,0.979,4,140562.049,737.062,1774860.715,1.308,135432.039,75,599221.515,0.848,2417.0,60.349,0.981,23.893,22.079,17.552,245.899,2436.863,13356.508,28948253.675,2167.352,0.451,132.968,3,245.706,22.079,17.552,1.329,99.31,0,1,5,3
263,B,5,1,153.581,1847680.101,0.911,77,3675838.092,638.935,2156462.418,1.039,153316.564,60,363701.272,0.716,1854.0,58.048,1.123,20.832,30.973,33.633,192.029,1893.99,15074.832,25373347.804,1683.16,0.482,170.357,7,209.51,30.973,33.633,0.758,63.242,0,5,6,3
264,B,5,2,149.039,1751010.176,0.886,65,4259942.541,610.416,2959796.322,0.789,86030.072,29,637042.592,0.825,3218.5,53.487,0.912,19.138,19.977,16.173,187.804,3392.06,22561.048,25729752.603,1140.45,0.549,81.328,3,161.502,19.977,16.173,0.963,55.844,0,1,6,3
265,B,5,3,2.429,28736.957,1.009,1,69813.891,296.705,821165.995,1.038,80310.396,35,305732.452,0.852,1679.0,52.088,1.041,20.027,18.23,15.393,184.002,1661.576,11087.057,15096495.045,1361.632,0.391,157.944,6,209.136,18.23,15.393,0.781,76.815,0,2,6,3
266,B,5,4,15.105,281632.932,0.898,8,524068.094,1026.162,3222546.992,1.213,220871.884,100,323759.529,0.851,1686.0,53.236,0.999,18.879,34.253,15.893,191.924,1686.92,13018.234,38269618.175,2939.693,0.323,223.81,5,338.338,34.253,15.893,0.851,112.957,0,1,6,3
267,B,5,5,89.783,1071240.652,0.904,40,2442360.943,433.914,1363613.326,1.02,179455.694,72,327337.63,0.837,2025.0,49.928,1.092,20.131,17.552,19.258,165.939,1972.634,14455.911,22158786.816,1532.853,0.416,158.448,6,215.25,17.552,19.258,0.955,67.299,0,4,6,3
268,B,5,6,97.388,1563691.255,0.848,39,3937897.437,814.909,4901595.734,1.048,25874.643,9,611516.132,0.624,2517.5,67.449,1.184,23.512,15.692,16.571,226.041,2705.334,39199.207,50016978.576,1275.969,0.456,111.483,4,187.49,15.692,16.571,1.307,74.789,0,2,6,3
269,B,5,7,7.605,20040.583,0.653,1,152410.922,456.201,1513340.805,1.19,58876.641,25,304857.335,0.866,1661.0,52.049,1.026,20.006,30.875,34.45,186.642,1633.379,12274.534,19755031.755,1609.432,0.729,126.738,5,166.587,30.875,34.45,0.951,55.204,0,3,6,3
270,B,5,1,161.081,1943774.943,0.918,89,3536139.858,933.95,2266395.504,0.983,278606.654,161,373001.587,0.885,1391.0,61.36,1.003,21.514,27.712,30.609,265.123,1406.902,8810.806,27536229.044,3125.279,0.44,170.116,4,298.803,27.712,30.609,0.911,120.287,0,0,7,3
271,B,5,2,180.727,2426362.166,0.955,106,4137687.269,772.658,1815477.939,0.914,124910.164,67,591111.611,0.909,1810.0,67.29,0.968,23.727,18.339,19.903,327.654,1804.074,8548.568,20684917.926,2419.694,0.318,206.097,7,309.04,18.339,19.903,0.843,121.839,0,1,7,3
272,B,5,3,195.726,2477141.195,0.888,102,4756056.982,519.366,1369938.351,0.918,115737.83,62,456207.027,0.946,1672.0,60.63,0.95,21.435,18.405,16.585,276.847,1647.865,9482.64,14906091.719,1571.935,0.453,115.105,3,208.869,18.405,16.585,0.908,87.706,0,1,7,3
273,B,5,4,234.069,2670517.419,0.888,118,5597527.47,621.401,1673220.794,0.998,146244.698,79,385835.428,0.874,1763.0,56.937,1.026,22.105,29.888,29.967,225.407,1711.727,9245.105,17788448.966,1924.094,0.501,180.62,6,219.662,29.888,29.967,0.946,65.914,0,2,7,3
274,B,5,5,47.954,566087.863,0.861,23,1186351.848,724.915,1830374.984,0.928,47518.562,26,370427.256,0.89,1789.0,55.223,0.988,20.819,25.653,26.964,216.006,1714.89,10333.946,16985445.04,1643.655,0.554,214.325,10,193.057,25.653,26.964,0.913,60.079,0,2,7,3
275,B,5,6,92.951,1206896.72,0.914,45,2440304.394,560.455,1503347.791,0.87,30817.211,16,580333.791,0.931,2846.5,53.3,0.904,19.054,21.604,22.998,210.408,2758.134,14333.193,14397818.285,1004.509,0.724,102.392,5,132.011,21.604,22.998,1.15,48.185,0,1,7,3
276,B,5,7,10.88,172115.168,0.996,6,309480.717,1150.168,2734194.521,1.293,183894.702,119,358731.33,0.891,1558.0,56.532,0.943,19.806,26.698,25.852,226.675,1582.582,11469.468,44452864.28,3875.756,0.343,268.128,8,376.776,26.698,25.852,1.026,139.171,0,4,7,3
277,B,5,8,25.35,306480.171,0.91,12,638255.291,812.163,2073548.19,1.264,67660.086,43,312444.387,0.759,1600.0,57.172,1.175,22.486,17.927,15.6,197.416,1582.669,13731.097,23807804.334,1733.86,0.416,105.699,2,228.747,17.927,15.6,1.031,94.32,0,0,7,3
278,B,5,9,131.399,1662918.531,0.886,63,3486448.887,754.913,2093848.141,1.117,25441.347,15,510077.536,0.764,2837.0,54.494,1.105,22.315,9.842,9.414,180.516,2825.666,14766.1,17137904.023,1160.625,0.229,127.193,2,252.316,9.842,9.414,1.129,115.363,0,0,7,3
279,B,5,1,167.735,1954744.155,0.838,68,4858630.747,903.952,2599106.147,1.055,35483.563,20,372445.463,0.858,1677.0,57.319,1.044,21.839,15.185,17.017,224.245,1660.885,13979.62,21551261.361,1541.62,0.362,130.947,4,231.212,15.185,17.017,0.855,98.761,0,0,8,3
280,B,5,2,139.85,1839698.085,0.901,78,3292228.533,674.003,1711934.205,0.867,57273.11,32,340279.844,0.921,1701.0,51.757,0.938,18.865,20.153,20.732,196.36,1732.94,10048.626,12315447.317,1225.585,0.573,113.248,5,163.979,20.153,20.732,0.705,63.552,0,1,8,3
281,B,5,3,155.377,2109524.396,0.858,76,4432750.485,577.883,1820993.02,0.933,90154.508,45,370864.55,0.896,2215.0,48.833,0.968,18.483,27.17,30.455,169.953,2182.157,14899.314,19985224.087,1341.352,0.728,119.959,5,152.139,27.17,30.455,1.035,52.448,0,1,8,3
282,B,5,4,31.477,525447.929,0.996,19,858856.307,997.009,2765219.373,1.324,65960.941,40,533382.774,0.888,2392.0,56.872,0.979,21.925,15.275,16.9,228.682,2332.426,12986.518,21247966.349,1636.156,0.34,136.993,3,245.755,15.275,16.9,0.856,104.683,0,1,8,3
283,B,5,5,121.365,1655163.779,0.958,66,3124874.407,688.897,2032874.033,0.939,156246.023,73,408560.882,0.932,1866.0,54.758,0.956,20.401,22.517,21.865,222.344,1837.517,11044.467,20928612.504,1894.941,0.449,153.268,5,230.264,22.517,21.865,1.105,73.801,0,3,8,3
284,B,5,6,100.873,1706866.297,0.957,69,2513874.049,812.585,2054144.375,1.07,117740.462,66,373907.018,0.943,1417.0,59.84,0.973,20.881,19.397,21.595,268.714,1391.468,10451.506,25690180.871,2458.036,0.311,192.837,5,314.934,19.397,21.595,1.11,133.371,0,1,8,3
285,B,5,7,25.456,470569.666,0.94,14,875492.282,691.537,2486615.842,1.21,41310.393,23,381894.078,0.924,1855.5,52.853,0.899,18.026,27.722,28.636,205.338,1859.831,13526.76,18417044.6,1361.527,0.805,75.198,3,145.783,27.722,28.636,0.825,55.252,0,1,8,3
