,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
641,B,6,2,10.563,159040.22,0.962,6,282942.037,97.599,98915.282,1.177,70839.238,77,553860.389,0.385,2533.0,83.982,1.75,23.57,16.656,15.377,215.901,2565.347,9397.464,13388485.712,1424.691,0.393,138.058,5,213.468,16.656,15.377,0.774,84.967,0,1,12,4
642,B,6,3,4.225,44180.12,1.0,2,90597.506,892.017,1112321.661,1.253,112704.254,123,223060.32,0.484,2190.5,51.118,1.551,16.685,24.639,25.824,100.557,2218.258,7413.092,25212446.406,3401.07,0.326,255.091,8,362.12,24.639,25.824,1.421,141.669,0,6,12,4
643,B,6,4,217.696,2274121.09,0.883,119,4191822.478,758.293,1289692.885,0.809,52811.092,44,578248.511,0.767,2882.5,56.066,1.114,21.535,14.865,15.009,191.818,3014.57,10768.279,17833553.419,1656.119,0.325,136.89,4,253.09,14.865,15.009,0.952,107.801,0,0,12,4
644,B,6,1,173.228,1654915.18,0.903,72,4188456.582,402.86,671931.37,1.075,45932.052,42,381741.553,0.907,2504.5,45.875,0.963,16.403,26.557,27.58,151.891,2513.259,9826.895,11774860.493,1198.228,0.74,89.26,4,142.636,26.557,27.58,0.611,51.131,0,2,13,4
645,B,6,2,83.339,1024002.808,0.903,45,1899959.032,1061.336,1602395.74,1.188,39593.468,42,417195.855,0.728,2411.0,54.38,1.229,19.778,14.847,15.082,171.221,2436.597,8232.823,17300791.729,2101.441,0.248,169.078,3,326.538,14.847,15.082,0.968,148.861,0,1,13,4
646,B,6,3,74.361,914383.78,0.908,43,1584132.27,896.875,1587798.674,1.273,103996.011,118,396944.915,0.724,2267.0,54.058,1.168,19.122,35.584,39.705,168.263,2359.072,12749.38,23313610.924,1828.607,0.757,149.501,6,174.172,35.584,39.705,0.842,55.314,0,2,13,4
647,B,6,4,75.734,903637.715,0.926,48,1433954.822,843.745,1170657.322,1.018,49639.172,52,685535.229,0.872,2593.0,60.9,0.996,20.501,21.595,21.74,257.306,2664.276,8815.083,17531815.765,1988.843,0.512,131.09,4,220.846,21.595,21.74,0.981,92.737,0,2,13,4
648,B,6,1,170.587,1855649.0,0.876,78,4132790.844,976.623,1355163.516,1.082,64707.599,72,433593.432,0.732,2147.0,58.484,1.26,22.673,17.46,17.951,199.106,2177.7,12524.993,27750664.848,2215.623,0.317,154.699,3,296.252,17.46,17.951,1.61,131.543,0,1,14,4
649,B,6,2,3.486,40506.069,0.964,2,71816.465,407.507,450452.808,1.216,49012.113,57,374255.903,0.784,1946.0,55.533,1.193,22.09,31.382,33.303,192.452,1944.675,6078.997,10595353.775,1742.944,0.749,74.058,2,171.007,31.382,33.303,1.033,57.908,0,0,14,4
650,B,6,3,62.108,761545.674,0.874,28,1688754.451,820.19,1161181.033,1.288,31630.225,35,730916.951,0.929,3261.5,54.506,0.966,19.33,18.153,18.552,219.703,3326.837,14429.47,21005637.839,1455.746,0.467,123.299,4,197.975,18.153,18.552,1.261,66.67,0,2,14,4
