,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT
2326,C,10,15,99.606,1475545.472,0.841,40.0,3814707.581,331.984,219476.093,1.06,22069.187,48.0,311315.978,0.915,1509.0,52.412,0.975,19.603,16.812,15.6,200.057,1556.138,12306.743,14703386.592,1194.742,0.484,107.954,4,176.207,16.812,15.6,0.714,69.952,0,0,11,11,,,,,,,,,,
2327,C,10,16,179.037,2690845.024,0.841,71.0,6931745.023,618.021,442724.111,1.087,33704.248,72.0,329301.968,0.932,2159.0,45.012,0.923,16.549,13.591,8.96,150.307,2190.868,23182.449,28105982.009,1212.382,0.321,134.474,4,217.879,13.591,8.96,1.01,82.54,0,2,11,11,,,,,,,,,,
2328,C,10,17,101.085,1549086.476,0.856,40.0,3992373.397,542.076,334290.817,1.256,35548.575,84.0,313211.448,0.822,1614.0,53.335,1.105,20.949,17.507,18.992,186.114,1682.901,14876.632,20611631.772,1385.504,0.458,112.029,4,195.065,17.507,18.992,0.817,77.095,0,0,11,11,,,,,,,,,,
2329,C,10,18,25.879,456181.811,0.914,15.0,796948.777,284.664,142584.27,1.184,63815.506,149.0,293990.578,0.906,1193.5,58.26,1.047,21.573,19.581,17.213,244.631,1201.771,7408.641,14880178.56,2008.49,0.392,164.175,5,253.901,19.581,17.213,0.79,103.241,0,3,11,11,,,,,,,,,,
2330,C,10,19,107.317,1808500.208,0.908,50.0,3932013.508,373.496,221105.277,1.112,29795.328,67.0,295726.973,0.908,1427.0,52.412,1.003,18.539,21.404,22.928,198.472,1490.016,11955.201,19006207.506,1589.786,0.508,136.257,5,198.212,21.404,22.928,0.99,73.414,0,3,11,11,,,,,,,,,,
2331,C,10,20,43.518,451871.449,0.898,14.0,1496540.897,181.255,120823.609,1.223,16154.09,36.0,259803.372,0.908,1346.0,50.474,0.925,18.339,18.625,18.837,184.107,1411.153,7842.2,11156147.81,1422.579,0.551,83.935,2,180.087,18.625,18.837,1.757,79.311,0,0,11,11,,,,,,,,,,
2332,C,10,21,101.824,1924690.859,0.905,56.0,3403033.672,449.335,245078.181,1.177,69528.18,163.0,551863.519,0.726,1773.0,72.414,1.007,24.981,20.423,23.231,303.148,1820.441,11404.778,32679683.883,2865.438,0.363,178.971,4,315.011,20.423,23.231,1.304,142.231,0,0,11,11,,,,,,,,,,
2333,C,10,22,82.494,1012536.397,0.925,32.0,2789113.796,391.98,224088.278,1.183,50887.64,118.0,282541.396,0.838,1441.0,53.531,0.951,18.606,15.812,12.873,191.184,1477.85,10742.698,19014410.889,1769.985,0.316,176.342,6,265.252,15.812,12.873,0.889,99.587,0,2,11,11,,,,,,,,,,
2334,C,10,1,124.851,1299633.838,0.838,36.0,4869929.729,228.998,248748.388,1.07,23042.233,30.0,283237.897,0.868,1793.0,48.075,0.954,17.968,12.28,12.873,159.602,1774.654,10155.387,14794386.536,1456.802,0.261,138.681,3,264.656,12.28,12.873,1.43,119.228,0,1,12,11,,,,,,,,,,
2335,C,10,1,115.239,1380438.016,0.851,44.0,3748955.032,321.633,262376.753,0.992,17862.632,32.0,300700.401,0.91,1674.0,50.416,0.952,18.643,12.729,13.361,184.107,1633.29,7890.252,10335245.354,1309.875,0.303,112.943,2,232.91,12.729,13.361,1.368,105.558,0,0,13,11,,,,,,,,,,
2336,C,10,2,224.034,3697222.875,0.877,101.0,8471302.452,421.45,303855.045,1.027,46932.21,86.0,388751.461,0.834,2131.0,52.623,0.963,19.709,11.986,12.753,183.79,2115.191,11502.886,17982155.975,1563.273,0.255,149.715,3,277.386,11.986,12.753,1.214,120.906,0,1,13,11,,,,,,,,,,
2337,C,10,3,111.753,1667751.554,0.914,39.0,4924652.538,323.534,258144.929,1.172,20405.791,40.0,314804.508,0.777,1638.0,54.763,1.075,21.606,12.793,12.983,185.375,1698.207,10433.639,14485604.116,1388.356,0.256,148.434,4,261.166,12.793,12.983,1.437,112.151,0,2,13,11,,,,,,,,,,
2338,C,10,4,30.737,404846.406,0.897,13.0,1007033.293,197.416,122540.675,1.171,27271.095,54.0,294685.707,0.872,1462.0,55.508,1.026,21.925,18.896,18.438,213.894,1377.72,7527.454,9728834.788,1292.447,0.619,91.837,3,161.941,18.896,18.438,1.11,61.231,0,1,13,11,,,,,,,,,,
2339,C,10,5,224.879,2623615.457,0.833,74.0,8582001.436,417.014,325425.578,1.1,29038.512,54.0,347771.515,0.822,1758.0,54.331,1.085,21.935,10.117,9.958,192.98,1802.114,14271.705,18127344.574,1270.16,0.208,144.659,3,277.117,10.117,9.958,1.05,114.92,0,1,13,11,,,,,,,,,,
2340,C,10,6,263.327,3142427.641,0.842,94.0,8615362.009,475.637,323122.39,1.035,62652.541,118.0,568788.383,0.923,2640.5,53.618,0.888,18.758,11.776,8.282,211.253,2692.449,13856.769,21473109.625,1549.648,0.234,139.666,2,288.269,11.776,8.282,1.535,128.627,0,0,13,11,,,,,,,,,,
2341,C,10,7,149.462,2197096.037,0.857,66.0,4976982.589,318.992,220166.996,1.047,46003.445,85.0,438036.297,0.9,1945.0,56.121,0.942,20.674,18.084,18.483,225.618,1941.492,9833.754,18751756.973,1906.877,0.365,143.083,4,256.112,18.084,18.483,2.004,111.027,0,2,13,11,,,,,,,,,,
2342,C,10,8,99.078,1267071.336,0.778,31.0,4202892.356,276.319,224448.253,1.198,13453.841,26.0,282106.003,0.857,1748.0,48.639,0.99,19.355,14.542,13.007,161.292,1749.041,9392.358,14015151.654,1492.187,0.378,106.054,2,222.815,14.542,13.007,1.745,101.539,0,0,13,11,,,,,,,,,,
2343,C,10,9,319.415,2514307.463,0.719,68.0,12202384.938,483.77,343891.64,1.146,54211.678,103.0,387616.081,0.759,2030.0,56.097,1.213,23.225,10.593,11.131,190.128,2038.713,17057.959,29062614.204,1703.757,0.177,172.646,2,348.155,10.593,11.131,1.016,157.576,0,0,13,11,,,,,,,,,,
2344,C,10,10,113.337,1385826.704,0.803,34.0,4687534.905,271.143,187107.777,1.201,21848.541,43.0,295350.203,0.817,2284.0,44.64,0.983,17.755,17.706,17.86,129.498,2280.728,11771.267,17680561.339,1502.01,0.452,136.002,5,204.306,17.706,17.86,1.219,81.17,0,3,13,11,,,,,,,,,,
2345,C,10,11,84.29,1446587.128,0.943,44.0,2804293.709,202.275,128326.899,1.123,50149.614,97.0,297527.062,0.902,1356.0,55.84,0.964,21.014,26.482,28.416,223.717,1329.925,11802.633,20800719.413,1762.38,0.722,76.44,2,175.195,26.482,28.416,1.227,71.162,0,0,13,11,,,,,,,,,,
2346,C,10,12,91.367,1742704.664,0.867,46.0,3561237.896,238.61,180158.815,1.02,30722.416,57.0,293055.043,0.851,1314.0,57.302,0.987,21.052,15.627,16.459,222.238,1318.652,12823.106,13690890.504,1067.674,0.425,93.06,3,177.779,15.627,16.459,1.29,74.681,0,1,13,11,,,,,,,,,,
2347,C,10,1,230.9,3755163.873,0.807,94.0,9642272.957,370.749,302883.386,1.03,35061.898,65.0,300770.537,0.868,1471.0,54.558,1.008,20.453,17.229,13.406,205.655,1462.501,11417.632,18760620.839,1643.127,0.385,153.007,5,231.459,17.229,13.406,0.919,98.671,0,1,14,11,,,,,,,,,,
2348,C,10,2,180.093,3556411.429,0.901,94.0,7113940.636,438.033,341345.722,1.134,46428.521,92.0,323007.468,0.89,1430.0,57.156,0.969,20.584,12.026,14.248,231.428,1395.716,12860.582,18594044.441,1445.817,0.281,136.831,3,254.413,12.026,14.248,1.539,118.77,0,1,14,11,,,,,,,,,,
2349,C,10,3,45.314,1024805.607,0.931,25.0,1898332.382,401.804,295805.348,1.325,26041.854,53.0,293290.168,0.891,1839.0,47.637,0.965,18.026,20.275,24.732,160.869,1823.158,9226.46,17451435.519,1891.455,0.429,125.447,3,235.368,20.275,24.732,1.267,98.622,0,1,14,11,,,,,,,,,,
2350,C,10,4,57.566,991783.445,0.87,27.0,2125162.515,481.868,307375.367,1.227,50227.005,103.0,336405.039,0.825,1315.0,63.239,1.096,25.088,14.025,14.898,262.588,1281.115,8667.312,23134648.542,2669.184,0.204,204.185,2,405.055,14.025,14.898,1.165,188.588,0,0,14,11,,,,,,,,,,
2351,C,10,5,151.997,2514325.941,0.812,68.0,5702155.672,323.112,238040.81,1.06,34005.377,64.0,321676.045,0.818,1620.5,55.51,1.081,21.625,19.054,18.716,200.479,1604.535,10690.879,16578387.33,1550.704,0.517,105.771,3,194.182,19.054,18.716,0.999,83.233,0,1,14,11,,,,,,,,,,
2352,C,10,6,140.166,1552281.528,0.769,44.0,5210518.742,272.622,199985.03,1.101,27364.514,51.0,337358.53,0.891,1727.0,52.8,1.002,20.285,15.185,13.325,197.733,1706.132,8896.974,13024091.953,1463.879,0.319,129.147,3,240.118,15.185,13.325,0.875,100.479,0,1,14,11,,,,,,,,,,
2353,C,10,7,160.764,2347786.443,0.879,66.0,6002304.28,207.979,131108.787,1.146,41757.464,82.0,314127.547,0.943,1369.0,55.896,0.94,20.611,10.855,9.524,234.385,1340.218,13454.478,14551160.939,1081.511,0.298,107.279,2,213.622,10.855,9.524,1.229,99.635,0,0,14,11,,,,,,,,,,
2354,C,10,8,134.991,1732195.66,0.811,46.0,5228241.932,242.836,170707.982,1.035,22303.919,43.0,336953.874,0.929,2096.0,47.244,0.925,17.225,17.094,17.222,165.094,2040.978,12470.168,14552218.156,1166.963,0.511,104.007,4,169.461,17.094,17.222,0.747,69.309,0,0,14,11,,,,,,,,,,
2355,C,10,9,279.594,4472764.391,0.882,127.0,9878308.235,346.35,206158.376,1.066,108925.965,212.0,544953.427,0.857,2379.0,58.767,0.999,22.396,13.792,11.071,235.442,2314.601,15163.239,23795582.916,1569.294,0.296,138.584,3,258.317,13.792,11.071,1.503,116.198,0,1,14,11,,,,,,,,,,
2356,C,10,10,174.495,3056018.437,0.869,76.0,7190416.923,571.651,460601.833,1.174,37844.609,73.0,334460.77,0.89,1710.0,52.038,0.981,19.854,13.153,10.673,191.712,1744.598,16477.134,28800525.601,1747.909,0.266,140.634,2,287.423,13.153,10.673,1.396,130.837,0,0,14,11,,,,,,,,,,
2357,C,10,11,75.206,1562497.014,0.962,38.0,3102664.727,599.008,381913.407,1.24,62930.04,128.0,480583.108,0.815,2644.0,52.498,1.01,21.052,13.819,11.454,178.826,2687.437,12430.411,24693248.859,1986.519,0.23,204.359,6,329.705,13.819,11.454,1.034,120.218,0,2,14,11,,,,,,,,,,
2358,C,10,12,125.484,1609925.255,0.826,43.0,5037613.199,197.416,181564.282,0.975,20918.98,38.0,355748.857,0.898,2089.0,48.499,0.931,18.345,14.736,13.863,168.052,2116.899,11996.518,12494111.516,1041.478,0.41,82.016,2,178.724,14.736,13.863,1.517,75.849,0,0,14,11,,,,,,,,,,
2359,C,10,13,34.646,352221.616,0.895,11.0,1125839.223,210.197,129219.233,1.343,33049.845,69.0,377047.93,0.889,1835.0,54.947,0.977,20.69,17.094,14.241,213.471,1766.27,8238.683,12921955.165,1568.449,0.459,130.478,4,207.277,17.094,14.241,0.845,80.354,0,0,14,11,,,,,,,,,,
2360,C,10,1,90.099,1246076.956,0.849,36.0,3352928.329,199.212,126888.16,1.02,39277.032,77.0,268772.231,0.689,1551.5,56.999,1.288,24.091,11.055,7.506,178.086,1509.224,8392.547,12646467.935,1506.869,0.218,144.54,2,294.744,11.055,7.506,1.011,129.283,0,0,15,11,,,,,,,,,,
2361,C,10,2,223.823,3922619.878,0.821,92.0,9724049.693,591.192,420270.857,1.191,49220.066,101.0,298572.025,0.843,1779.5,50.381,1.011,19.517,11.546,9.491,170.27,1753.52,16239.493,30534449.571,1880.259,0.171,239.302,8,371.969,11.546,9.491,0.879,149.719,0,4,15,11,,,,,,,,,,
2362,C,10,3,130.026,1569163.037,0.786,49.0,4329723.899,207.979,145959.779,1.004,28816.805,54.0,279577.831,0.884,1721.0,49.155,1.0,19.002,21.602,18.625,169.953,1645.029,8661.191,10227131.263,1180.8,0.532,104.113,4,166.988,21.602,18.625,1.236,63.97,0,2,15,11,,,,,,,,,,
2363,C,10,4,139.85,2194901.535,0.856,66.0,4820131.97,244.103,157914.49,0.974,44743.615,86.0,289054.648,0.836,1563.0,53.724,1.037,20.795,13.292,13.703,192.029,1505.265,8290.244,13173581.666,1589.046,0.285,132.39,2,264.683,13.292,13.703,1.03,122.622,0,0,15,11,,,,,,,,,,
2364,C,10,5,226.675,3972334.268,0.878,114.0,8026352.895,608.303,366294.933,1.082,154366.302,307.0,337361.065,0.881,1186.0,63.813,1.034,23.654,19.138,18.152,285.614,1181.177,10219.419,45102339.121,4413.396,0.193,309.285,5,536.624,19.138,18.152,0.84,201.502,0,3,15,11,,,,,,,,,,
2365,C,10,6,71.615,1396934.044,0.909,36.0,2589642.216,411.627,258740.24,1.256,50579.5,103.0,402755.434,0.827,1675.0,60.173,1.043,23.102,14.366,16.54,238.399,1689.416,9671.05,19535547.951,2020.003,0.277,165.17,3,302.779,14.366,16.54,1.375,135.481,0,1,15,11,,,,,,,,,,
2366,C,10,7,93.163,1957620.203,0.922,50.0,3647340.779,459.264,291043.702,1.115,55167.586,112.0,408956.137,0.778,2339.0,53.458,1.088,21.336,11.454,11.031,177.03,2310.093,11245.961,20982578.922,1865.788,0.172,184.828,2,368.784,11.454,11.031,1.347,172.165,0,0,15,11,,,,,,,,,,
2367,C,10,8,98.972,1111570.922,0.787,25.0,4752669.01,304.838,322719.425,1.175,15072.335,29.0,338485.988,0.639,2405.0,52.47,1.412,22.257,8.409,7.866,140.061,2416.707,13331.485,14819468.096,1111.614,0.166,142.599,2,289.875,8.409,7.866,1.007,128.761,0,0,15,11,,,,,,,,,,
2368,C,10,9,124.322,1841170.623,0.828,43.0,5638196.557,537.956,462743.623,1.097,17884.45,35.0,302278.99,0.804,1724.0,50.906,1.022,20.204,11.141,11.05,165.728,1823.945,17525.952,19794950.788,1129.465,0.247,127.291,3,239.51,11.141,11.05,0.989,97.538,0,1,15,11,,,,,,,,,,
2369,C,10,10,229.21,4673980.252,0.903,126.0,8561418.618,743.294,554677.094,1.076,73731.383,139.0,326097.257,0.903,1100.0,64.868,0.964,23.12,19.727,16.9,302.409,1078.332,10096.246,37358178.209,3700.205,0.228,236.636,4,451.691,19.727,16.9,1.017,184.88,0,2,15,11,,,,,,,,,,
2370,C,10,11,46.476,647902.871,0.832,18.0,1729485.858,356.173,214376.969,1.272,47605.423,101.0,426070.707,0.897,2216.5,51.974,0.915,18.628,13.0,12.025,192.874,2209.061,11123.112,17511828.997,1574.364,0.241,159.925,4,286.48,13.0,12.025,0.987,105.292,0,2,15,11,,,,,,,,,,
2371,C,10,1,86.931,1552149.61,0.903,47.0,2884180.679,198.684,119547.006,1.062,57700.13,113.0,310327.419,0.919,1317.0,57.617,0.947,20.851,18.483,20.271,242.836,1277.933,7924.25,14068488.22,1775.372,0.414,110.519,3,232.138,18.483,20.271,1.005,98.339,0,1,16,11,,,,,,,,,,
2372,C,10,2,116.717,2271328.67,0.877,50.0,5411399.908,402.754,372235.372,1.131,28169.496,53.0,321216.147,0.896,1784.5,51.215,1.008,19.502,14.711,8.273,186.959,1718.11,11773.527,16689077.97,1417.509,0.314,133.803,3,238.144,14.711,8.273,1.221,95.421,0,1,16,11,,,,,,,,,,
2373,C,10,3,31.794,557021.409,0.925,12.0,1438560.458,571.862,400466.717,1.32,54305.887,112.0,322552.112,0.77,1333.0,63.318,1.189,25.154,18.152,15.812,245.793,1312.291,11148.453,26801561.927,2404.061,0.337,177.172,4,299.602,18.152,15.812,1.241,128.789,0,2,16,11,,,,,,,,,,
2374,C,10,4,182.628,3065441.321,0.878,80.0,7026312.187,333.146,274663.976,0.936,24710.231,44.0,355690.023,0.886,1861.0,52.905,0.992,20.424,11.022,11.95,197.416,1801.728,11336.752,14294108.295,1260.865,0.238,122.234,2,257.934,11.022,11.95,1.694,113.325,0,0,16,11,,,,,,,,,,
2375,C,10,5,144.814,2926544.082,0.836,68.0,6217764.767,672.313,512330.129,1.184,36829.413,73.0,368366.692,0.91,1645.0,55.583,0.971,20.089,15.042,13.848,223.823,1645.797,14090.786,26022514.849,1846.775,0.309,143.975,3,274.004,15.042,13.848,0.984,123.189,0,1,16,11,,,,,,,,,,
2376,C,10,6,208.507,4360067.771,0.892,112.0,8195377.506,594.678,435490.38,1.043,67195.073,124.0,360713.941,0.929,1397.5,59.466,0.98,21.458,28.037,35.837,261.32,1380.352,10304.426,24076968.757,2336.566,0.574,131.239,5,226.086,28.037,35.837,0.952,86.4,0,1,16,11,,,,,,,,,,
2377,C,10,7,35.174,987286.376,0.874,22.0,1585847.434,359.87,269898.95,1.111,22801.052,44.0,284713.184,0.899,1782.0,46.546,0.862,16.277,20.497,20.497,155.06,1836.151,13574.009,15800213.256,1164.005,0.576,98.087,4,159.423,20.497,20.497,0.969,62.351,0,0,16,11,,,,,,,,,,
2378,C,10,8,230.16,2692051.185,0.81,62.0,9891385.968,555.385,428075.71,1.167,22687.238,44.0,390525.988,0.835,2112.0,52.743,1.027,20.778,9.156,7.182,184.952,2111.497,16792.342,25192113.605,1500.214,0.157,184.197,3,346.047,9.156,7.182,0.977,153.102,0,1,16,11,,,,,,,,,,
2379,C,10,9,94.008,1932387.433,0.918,48.0,3705043.632,453.032,355864.202,1.205,33661.426,66.0,340123.2,0.917,1570.0,55.572,0.978,20.508,12.511,12.138,225.407,1508.928,24047.118,25250288.925,1050.034,0.36,99.945,3,191.456,12.511,12.138,1.096,83.077,0,1,16,11,,,,,,,,,,
2380,C,10,10,94.43,1850160.528,0.887,43.0,4010194.926,490.741,364434.32,1.155,38690.428,77.0,309766.225,0.805,1287.0,60.791,1.05,22.892,15.315,16.903,236.604,1309.221,14062.192,27847178.71,1980.287,0.303,168.424,4,286.778,15.315,16.903,1.1,111.352,0,2,16,11,,,,,,,,,,
2381,C,10,11,177.664,3758510.77,0.921,98.0,6757579.355,437.717,302299.693,1.119,50168.356,96.0,294615.676,0.871,1646.0,50.439,0.927,19.607,17.552,18.347,176.396,1670.191,18950.194,23163027.025,1222.311,0.533,78.631,2,169.791,17.552,18.347,1.064,71.774,0,0,16,11,,,,,,,,,,
2382,C,10,12,120.203,2360825.406,0.823,58.0,5149791.061,349.835,297098.64,1.096,20305.816,39.0,281630.789,0.78,1663.0,51.883,1.117,20.74,20.001,19.825,167.101,1685.39,15207.205,18020912.481,1185.025,0.535,100.472,4,166.78,20.001,19.825,1.189,64.628,0,2,16,11,,,,,,,,,,
2383,C,10,1,24.611,482915.499,0.937,13.0,926736.175,319.098,182883.03,1.174,84624.477,167.0,494514.304,0.911,1858.0,60.298,0.992,22.393,15.25,11.845,263.538,1876.442,10177.257,26874721.223,2640.665,0.225,234.774,6,384.085,15.25,11.845,1.105,158.677,0,2,17,11,,,,,,,,,,
2384,C,10,2,53.341,830780.839,0.916,21.0,2177741.844,262.588,196480.023,1.202,23906.372,46.0,313167.507,0.926,1481.0,53.772,0.959,19.355,20.387,17.466,213.049,1469.933,10148.096,18377874.883,1810.968,0.477,94.614,2,218.435,20.387,17.466,1.391,89.432,0,0,17,11,,,,,,,,,,
2385,C,10,3,131.822,2221102.367,0.873,52.0,5492095.872,493.276,363405.94,1.083,51216.599,96.0,301841.063,0.767,1864.0,51.354,1.236,20.475,12.48,12.002,160.975,1875.081,12546.464,24726329.838,1970.781,0.181,227.717,7,369.45,12.48,12.002,0.888,130.601,0,3,17,11,,,,,,,,,,
2386,C,10,4,287.093,5494983.126,0.902,139.0,11606830.884,849.766,624619.321,1.133,93392.003,173.0,538361.695,0.68,2117.5,66.719,1.07,22.036,18.971,15.627,241.04,2233.496,14091.411,49034760.031,3479.762,0.272,258.947,7,401.31,18.971,15.627,1.097,147.582,0,5,17,11,,,,,,,,,,
2387,C,10,5,251.603,3194664.11,0.819,89.0,9185646.909,405.923,297173.318,1.02,46251.702,83.0,275856.817,0.78,1353.0,56.935,1.075,20.424,15.185,10.662,201.219,1370.931,12458.817,19581816.621,1571.724,0.282,142.721,3,264.747,15.185,10.662,0.881,110.92,0,1,17,11,,,,,,,,,,
2388,C,10,6,129.709,1990052.532,0.854,61.0,4314011.522,374.552,299601.568,1.139,36226.66,66.0,279617.124,0.904,1362.0,53.625,0.98,19.441,15.279,16.549,206.817,1352.004,13901.192,15671544.444,1127.353,0.428,110.272,4,181.93,15.279,16.549,0.896,70.08,0,0,17,11,,,,,,,,,,
2389,C,10,1,87.353,1634176.797,0.884,41.0,3568737.172,298.712,265579.456,1.124,25486.896,43.0,268967.323,0.845,1542.0,49.736,1.053,18.455,13.528,11.454,166.256,1617.788,11267.085,21305236.027,1890.927,0.228,174.245,4,323.064,13.528,11.454,0.835,133.665,0,2,18,11,,,,,,,,,,
2390,C,10,2,136.258,2077305.392,0.844,58.0,4890789.712,231.639,152358.426,1.113,65721.182,117.0,387582.492,0.834,1537.5,61.336,1.032,21.897,19.5,18.535,249.701,1552.185,9907.68,19057027.519,1923.46,0.348,137.965,3,263.377,19.5,18.535,0.909,116.72,0,1,18,11,,,,,,,,,,
2391,C,10,3,143.441,1768931.197,0.836,58.0,4558792.893,142.49,102820.297,1.043,45959.399,77.0,290804.352,0.923,1403.0,53.077,0.97,18.835,18.97,21.016,207.028,1404.661,8410.095,13244105.579,1574.787,0.453,131.951,5,208.914,18.97,21.016,1.116,89.953,0,1,18,11,,,,,,,,,,
2392,C,10,4,95.275,1331030.907,0.879,37.0,3663777.226,124.956,87494.725,1.028,37180.573,66.0,306822.201,0.922,1131.0,60.984,0.992,22.245,28.62,31.48,272.728,1125.012,10429.575,21331061.938,2045.248,0.58,116.78,3,210.586,28.62,31.48,1.142,81.246,0,1,18,11,,,,,,,,,,
2393,C,10,5,359.975,5948951.634,0.824,158.0,13784990.798,344.237,237126.612,1.063,111073.371,189.0,331929.957,0.562,1881.0,58.908,1.109,17.994,23.436,30.254,155.06,2140.657,14558.109,29601173.21,2033.312,0.516,134.078,4,222.439,23.436,30.254,1.056,84.13,0,2,18,11,,,,,,,,,,
2394,C,10,6,248.539,2574581.057,0.806,64.0,10141691.187,284.664,223796.326,1.054,56567.754,94.0,301550.167,0.838,1346.0,57.656,1.092,22.455,9.101,8.86,221.71,1360.11,13235.083,17439757.866,1317.692,0.16,157.508,2,321.205,9.101,8.86,1.681,148.839,0,0,18,11,,,,,,,,,,
2395,C,10,7,176.08,2499808.383,0.861,62.0,7767017.237,297.233,258626.903,1.171,28847.436,50.0,295072.194,0.826,2521.5,41.883,1.006,16.53,11.942,9.639,115.344,2558.188,15806.641,17749533.386,1122.916,0.342,113.562,3,203.074,11.942,9.639,1.081,82.856,0,1,18,11,,,,,,,,,,
2396,C,10,1,156.222,2899401.43,0.905,70.0,6653080.546,300.93,239549.474,1.064,51850.643,83.0,326084.793,0.908,1262.0,59.612,0.999,21.415,15.339,10.62,256.884,1269.386,13656.627,27657107.157,2025.179,0.305,191.687,5,288.744,15.339,10.62,0.757,119.017,0,1,19,11,,,,,,,,,,
2397,C,10,2,138.265,1644110.616,0.836,51.0,4677731.913,191.607,142657.469,1.082,45282.997,75.0,512558.81,0.765,1631.0,70.932,1.034,24.224,24.919,27.722,306.423,1672.718,10301.352,20124347.608,1953.564,0.596,150.171,5,202.953,24.919,27.722,0.614,76.732,0,1,19,11,,,,,,,,,,
2398,C,10,3,71.087,1065769.641,0.854,31.0,2492833.762,173.544,121757.771,1.116,59097.264,99.0,514008.218,0.423,1551.0,97.827,1.363,28.006,17.488,17.541,321.844,1597.072,9811.46,21738499.376,2215.623,0.327,159.197,3,291.624,17.488,17.541,1.721,128.375,0,1,19,11,,,,,,,,,,
2399,C,10,4,191.607,2996928.041,0.9,93.0,6256232.807,356.595,287624.569,1.115,72035.222,119.0,246508.048,0.439,1134.0,77.035,1.533,23.827,18.242,20.129,207.239,1189.485,8852.837,31044216.354,3506.697,0.16,389.576,13,524.928,18.242,20.129,1.226,125.872,0,7,19,11,,,,,,,,,,
2400,C,10,5,132.984,1927136.155,0.843,54.0,4989567.468,223.083,196302.993,0.962,41379.975,64.0,283761.488,0.709,1395.0,58.692,1.027,20.287,18.153,18.438,194.459,1459.239,11866.75,17214804.295,1450.676,0.492,87.385,2,192.578,18.153,18.438,1.405,80.116,0,0,19,11,,,,,,,,,,
2401,C,10,1,61.897,999709.717,0.87,34.0,1850234.05,158.757,105487.474,1.074,29944.365,56.0,263709.232,0.882,1322.0,54.277,0.979,20.674,16.614,15.289,206.711,1275.737,8179.85,11294333.05,1380.751,0.459,92.105,2,194.348,16.614,15.289,1.356,84.368,0,0,20,11,,,,,,,,,,
2402,C,10,2,106.155,1691110.082,0.773,49.0,3812419.498,277.059,188734.003,1.084,30223.291,59.0,400437.036,0.921,2015.0,52.832,0.963,20.044,19.886,22.655,204.493,1958.194,9280.612,11971171.619,1289.912,0.645,100.578,4,158.522,19.886,22.655,0.79,65.156,0,0,20,11,,,,,,,,,,
2403,C,10,3,176.925,2210572.74,0.761,55.0,7319695.413,539.857,444846.783,1.115,27636.769,52.0,444197.919,0.887,2766.5,46.907,0.902,17.712,13.421,10.275,155.271,2860.79,18598.022,24522173.297,1318.537,0.35,103.956,2,217.637,13.421,10.275,1.004,93.512,0,0,20,11,,,,,,,,,,
2404,C,10,4,85.452,1124595.582,0.892,33.0,3306854.435,308.641,191658.804,1.174,108794.811,216.0,590644.108,0.964,2229.0,59.408,0.898,20.575,15.627,10.304,270.615,2182.597,10729.51,22836427.408,2128.376,0.272,203.335,5,313.712,15.627,10.304,1.095,129.421,0,1,20,11,,,,,,,,,,
2405,C,10,5,135.202,1137069.96,0.824,26.0,5191265.973,337.371,301609.846,1.271,16472.047,32.0,294391.536,0.879,1328.0,56.973,0.995,21.206,11.738,9.402,226.992,1296.927,12994.541,13265878.915,1020.881,0.286,103.999,2,211.739,11.738,9.402,1.153,96.611,0,0,20,11,,,,,,,,,,
2406,C,10,6,88.198,1351806.606,0.833,34.0,3529002.775,384.481,338394.093,1.156,30178.663,59.0,329284.328,0.871,1394.0,59.235,1.021,22.745,13.645,13.0,243.152,1354.23,9604.381,22751697.67,2368.887,0.22,185.682,2,367.705,13.645,13.0,1.005,171.44,0,0,20,11,,,,,,,,,,
2407,C,10,7,75.84,1147034.553,0.873,31.0,2852962.426,364.623,249169.204,1.189,40965.974,80.0,323170.556,0.841,1564.5,55.66,1.016,20.448,16.932,17.403,207.239,1559.407,10516.738,18966603.664,1803.468,0.374,149.208,4,246.041,16.932,17.403,0.83,100.945,0,0,20,11,,,,,,,,,,
2408,C,10,8,119.886,1601569.103,0.799,40.0,4921480.994,195.937,144056.705,1.101,24214.426,45.0,308208.022,0.803,1841.0,51.114,1.101,20.73,14.378,14.32,166.996,1845.605,13668.149,14702843.144,1075.701,0.509,76.172,2,162.916,14.378,14.32,1.717,71.075,0,0,20,11,,,,,,,,,,
