,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2692,F,5,2,75.312,1004050.548,0.818,26,2989898.631,198.155,269132.734,0.983,26388.809,27,301986.088,0.926,1843.5,47.868,0.926,17.213,11.071,9.957,168.791,1789.11,12196.081,16323167.518,1338.394,0.238,132.014,2,265.84,11.071,9.957,1.013,117.165,0,0,19,46
2693,F,5,3,97.705,993308.403,0.776,26,3796181.629,198.155,270699.494,0.845,21539.762,22,258701.37,0.888,1324.0,52.832,0.935,19.256,10.313,9.181,197.205,1311.841,11477.742,14469453.6,1260.653,0.233,136.946,3,260.954,10.313,9.181,1.179,122.208,0,1,19,46
2694,F,5,1,8.239,172657.724,0.913,5,292910.018,65.488,64804.339,1.103,31919.517,36,263542.447,0.883,987.0,62.714,1.027,23.746,21.321,22.982,276.214,954.126,5827.541,18231161.353,3128.448,0.313,185.138,3,354.335,21.321,22.982,1.379,153.654,0,1,20,46
2695,F,5,2,19.752,165886.557,0.781,5,704850.845,99.606,96735.678,1.202,67723.584,77,367348.558,0.881,1551.0,59.639,1.0,23.225,16.415,17.732,249.384,1473.022,8518.958,17249711.452,2024.862,0.348,133.861,2,270.22,16.415,17.732,1.05,118.925,0,0,20,46
2696,F,5,3,55.771,1150713.95,0.958,26,2456374.739,450.181,648085.957,1.227,38135.735,41,303230.686,0.859,1728.0,49.851,0.9,18.07,23.667,17.008,169.953,1784.201,15644.571,26110877.719,1669.006,0.432,137.518,4,220.307,23.667,17.008,0.919,75.062,0,2,20,46
2697,F,5,4,64.432,755241.282,0.862,18,2735171.778,112.809,134068.444,1.181,41513.95,46,280694.62,0.856,1410.0,54.603,1.023,21.478,8.515,7.8,203.014,1382.635,8860.06,12242892.839,1381.807,0.146,177.087,2,345.092,8.515,7.8,1.18,162.126,0,0,20,46
2698,F,5,5,30.104,437795.255,0.841,13,1034391.423,92.635,97936.547,1.087,36935.767,40,294291.508,0.971,1194.0,57.383,0.928,19.548,17.127,14.761,254.454,1156.559,7373.231,17254518.518,2340.157,0.282,175.915,3,323.206,17.127,14.761,0.806,116.761,0,1,20,46
2699,F,7,1,61.052,883287.131,0.878,22,2505374.806,217.591,265209.341,1.139,38852.927,44,279761.41,0.867,1284.0,56.631,1.056,22.194,12.953,12.264,221.182,1264.847,7466.003,22836522.472,3058.735,0.156,252.129,2,496.461,12.953,12.264,1.015,235.479,0,0,2,44
2700,F,7,2,214.316,2388023.363,0.81,70,7958952.783,203.859,236532.04,0.99,76193.108,81,257253.863,0.692,1100.5,64.066,1.242,23.587,15.914,16.943,226.041,1138.086,12276.211,14421833.862,1174.779,0.422,110.206,4,187.022,15.914,16.943,0.913,74.047,0,2,2,44
2701,F,7,3,5.176,130344.461,0.962,4,176222.112,190.656,189605.106,1.142,75950.881,89,284310.641,0.872,1096.0,61.825,1.029,23.916,23.826,22.133,265.228,1071.947,7004.222,23313588.426,3328.505,0.39,222.096,5,327.567,23.826,22.133,0.679,131.34,0,1,2,44
