,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1695,D,9,6,202.169,1230513.528,0.785,69,3836774.559,223.083,231294.123,1.024,45699.598,56,235483.062,0.85,1256.0,53.154,0.976,19.263,14.61,11.237,191.078,1232.389,10008.607,11018934.652,1100.946,0.429,110.859,4,179.539,14.61,11.237,0.828,71.716,0,2,18,27
1696,D,9,1,98.972,795683.067,0.877,36,2369435.505,278.115,248156.668,1.282,71708.188,97,299282.787,0.76,1444.0,58.54,1.193,23.559,19.581,20.851,207.345,1443.405,8527.437,20101459.066,2357.268,0.416,128.638,2,266.879,19.581,20.851,1.325,120.787,0,0,19,27
1697,D,9,2,211.887,1254321.092,0.814,52,5729395.923,232.59,237306.388,0.961,44497.694,56,318040.484,0.743,1585.0,57.177,1.231,23.284,14.223,15.29,193.191,1646.249,13628.908,20031685.419,1469.794,0.275,133.806,3,259.158,14.223,15.29,1.138,101.956,0,1,19,27
1698,D,9,3,335.259,2341015.071,0.776,102,8435482.365,286.987,312320.065,1.031,78385.993,95,274459.166,0.769,1252.0,59.404,1.093,22.928,17.922,19.109,216.006,1270.607,15480.198,22896591.043,1479.089,0.34,131.279,5,233.731,17.922,19.109,1.337,94.402,0,3,19,27
1699,D,9,4,245.159,1310587.889,0.675,66,5314663.068,270.298,296402.667,0.92,45442.03,53,281614.205,0.907,1166.5,58.225,1.003,21.056,16.415,18.628,244.631,1151.179,11771.702,15218029.838,1292.764,0.431,104.772,3,194.209,16.415,18.628,0.876,75.477,0,1,19,27
1700,D,9,1,127.069,815249.277,0.766,31,3503572.963,168.791,248330.001,0.881,21661.816,18,300130.44,0.804,1670.0,52.119,1.124,21.225,10.519,9.957,173.861,1726.263,14652.733,18100563.165,1235.303,0.198,168.973,6,280.195,10.519,9.957,1.164,102.616,0,4,20,27
1701,D,9,2,184.318,1128702.144,0.796,43,5265171.521,305.683,481842.283,1.047,53797.239,48,273061.198,0.859,1588.0,49.533,0.956,18.758,9.665,8.69,167.629,1628.958,12542.685,19094932.675,1522.396,0.159,191.96,5,346.843,9.665,8.69,1.08,150.581,0,3,20,27
1702,D,9,3,107.105,1560373.366,0.864,46,3808350.234,336.949,520095.478,1.265,48923.181,47,503944.751,0.872,2205.0,56.433,0.932,20.949,17.403,11.395,220.865,2281.685,14532.782,21983423.448,1512.678,0.39,116.757,3,220.735,17.403,11.395,0.959,90.899,0,1,20,27
1703,D,9,4,180.727,1568193.513,0.885,82,3619831.603,318.359,505972.148,1.1,85383.363,76,537918.169,0.907,2325.0,56.07,0.907,19.806,12.574,9.373,226.992,2369.772,10095.333,21279791.111,2107.884,0.191,210.953,5,372.573,12.574,9.373,0.937,148.779,0,1,20,27
1704,D,11,1,91.79,861256.673,0.851,36,2367888.498,79.22,111590.367,1.026,49726.231,42,286155.409,0.837,1311.5,57.731,1.036,22.26,16.335,17.102,222.027,1288.831,10770.656,17859106.497,1658.126,0.397,128.115,3,229.075,16.335,17.102,1.072,97.871,0,1,1,29
