,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1222,C,4,6,116.4,1563326.824,0.946,60,3095499.442,625.204,1944191.643,0.984,193328.986,88,140627.009,0.762,1781.0,35.981,1.109,13.159,29.87,32.587,78.481,1791.871,11293.051,19337233.089,1712.313,0.735,91.676,3,171.104,29.87,32.587,1.038,66.255,0,1,10,17
1223,C,4,7,65.7,987887.88,0.928,39,1684828.417,376.348,926395.106,0.925,114088.345,60,411512.723,0.818,2136.5,54.24,1.026,20.061,26.276,29.186,191.607,2147.696,10673.094,13021036.492,1219.987,0.693,89.795,4,148.751,26.276,29.186,0.982,50.927,0,2,10,17
1224,C,4,8,40.244,663631.099,0.868,17,1563229.508,489.79,1943037.989,1.235,20215.389,11,348129.484,0.893,2622.5,42.194,0.928,15.651,20.099,20.92,126.541,2751.128,15069.683,15669276.535,1039.788,0.752,55.698,2,131.81,20.099,20.92,0.995,54.581,0,0,10,17
1225,C,4,1,9.295,207353.338,0.954,6,324753.476,552.005,1932476.07,1.394,18350.667,9,375040.814,0.771,2198.5,52.832,1.187,20.518,19.696,20.448,171.326,2189.044,13754.924,18861361.56,1371.244,0.592,79.142,2,170.622,19.696,20.448,1.011,71.284,0,0,11,17
1226,C,4,2,92.951,1248681.163,0.856,42,2807828.503,447.645,1501276.559,1.012,49566.704,22,391511.59,0.771,2065.0,56.218,1.204,22.295,14.241,15.161,193.825,2019.925,11585.751,14657013.67,1265.09,0.386,115.883,4,203.041,14.241,15.161,1.693,88.353,0,2,11,17
1227,C,4,3,25.245,496868.614,0.969,18,695913.78,889.904,3671585.566,1.037,49413.413,21,750275.241,0.899,3084.0,58.369,1.029,22.311,18.644,21.004,243.681,3078.93,11255.966,15867449.541,1409.692,0.526,101.816,4,183.568,18.644,21.004,0.937,77.267,0,0,11,17
1228,C,4,4,1.584,29246.733,1.032,1,46338.488,598.269,2085986.248,1.311,24219.823,12,411428.75,0.873,2461.5,49.134,0.957,17.436,19.178,19.178,167.735,2452.849,12359.768,20222506.604,1636.156,0.5,121.84,4,202.877,19.178,19.178,0.844,82.822,0,0,11,17
1229,C,4,5,89.571,1393900.285,0.888,49,2542906.995,383.636,1231515.769,1.087,44439.443,21,604078.964,0.83,2908.0,56.0,1.065,21.231,16.503,16.943,207.134,2916.372,12808.794,14729558.008,1149.957,0.481,95.498,3,173.288,16.503,16.943,0.849,69.382,0,1,11,17
1230,C,4,1,113.654,1370658.829,0.901,47,3451926.951,618.866,2229104.989,1.219,54701.362,25,369540.626,0.901,2455.0,45.309,1.001,16.787,23.352,23.352,147.138,2511.527,8753.964,11377833.928,1299.735,0.561,141.587,6,170.572,23.352,23.352,1.077,64.119,0,0,12,17
1231,C,4,2,78.375,872676.622,0.948,29,2401811.954,602.072,2367408.425,1.335,49072.415,22,424673.478,0.904,2328.0,50.221,1.038,18.577,17.882,19.783,181.361,2341.594,12718.012,15455358.936,1215.234,0.517,88.356,3,171.858,17.882,19.783,1.176,65.689,0,1,12,17
1232,C,4,3,4.225,50630.354,0.957,2,106345.479,364.2,914900.505,1.291,157111.615,79,366066.251,0.842,1799.5,55.298,1.089,20.453,25.3,28.435,204.916,1786.425,7214.776,14882507.204,2062.782,0.545,143.359,6,218.02,25.3,28.435,1.379,87.218,0,2,12,17
