,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1382,B,5,1,98.655,376595.075,0.927,42,929082.352,138.793,207805.095,1.073,92437.371,70,205551.446,0.824,2642.0,34.483,1.087,12.178,28.275,29.575,77.952,2636.883,5069.665,5177131.235,1021.198,0.664,112.229,5,139.013,28.275,29.575,1.034,41.498,0,3,9,3
1383,B,5,2,38.765,209752.202,0.86,22,366503.968,205.761,306250.233,1.169,63203.942,49,391870.72,0.545,2531.5,59.836,1.164,18.995,15.045,17.159,155.271,2523.784,4838.93,5148507.698,1063.977,0.505,76.789,2,162.703,15.045,17.159,1.276,71.901,0,0,9,3
1384,B,5,3,166.045,344558.918,0.855,34,2020955.657,141.011,219670.868,1.094,90650.251,68,506756.214,0.851,3390.0,47.31,1.101,18.396,12.562,13.313,151.574,3343.289,6527.107,6552399.926,1003.875,0.316,126.822,6,199.694,12.562,13.313,1.284,76.865,0,2,9,3
1385,B,5,4,83.445,373774.357,0.844,34,913005.458,86.508,120139.043,1.084,93060.084,72,421481.337,0.477,2863.5,61.956,1.422,17.706,16.358,11.37,145.765,2891.519,5632.578,6218416.694,1104.009,0.463,132.229,6,173.014,16.358,11.37,0.722,57.011,0,2,9,3
1386,B,5,5,100.557,363885.061,0.855,35,1113338.528,299.768,504860.534,1.152,67201.385,52,481589.307,0.881,2812.0,49.476,1.064,18.165,21.956,23.795,171.643,2805.758,5570.961,5969739.921,1071.582,0.712,74.931,3,137.49,21.956,23.795,0.982,45.141,0,1,9,3
1387,B,5,6,150.201,571685.928,0.866,60,1575853.892,190.022,329463.999,1.024,84902.437,60,400793.526,0.508,2905.0,58.315,1.304,17.362,18.532,21.823,137.526,2914.315,4823.722,5053861.948,1047.71,0.436,136.454,8,173.756,18.532,21.823,0.914,60.287,0,4,9,3
1388,B,5,7,241.251,793640.273,0.796,79,2555152.285,408.035,840302.152,0.995,71163.836,50,551820.634,0.799,3146.5,52.348,1.141,19.14,18.385,19.698,174.284,3166.218,6482.318,7168862.763,1105.91,0.606,66.454,2,151.423,18.385,19.698,1.079,63.078,0,0,9,3
1389,B,5,8,258.257,658947.224,0.728,62,3128648.761,249.912,484518.121,1.063,82922.712,58,567091.914,0.929,3346.0,47.763,1.023,17.2,14.534,12.718,168.58,3363.933,5963.423,6103692.175,1023.522,0.529,107.287,5,155.915,14.534,12.718,0.992,52.08,0,1,9,3
1390,B,5,9,66.967,311199.037,0.863,20,1099080.524,710.656,1681652.225,1.232,32628.268,25,485233.952,0.737,3031.0,52.411,1.265,20.732,15.925,14.542,161.081,3012.369,8481.363,14584559.009,1719.601,0.27,153.52,3,282.682,15.925,14.542,1.225,125.685,0,1,9,3
1391,B,5,10,208.296,851696.477,0.797,73,2593391.009,455.356,849099.473,1.059,73481.777,52,607121.961,0.867,3302.0,51.474,1.065,19.502,21.935,22.701,182.84,3320.516,6325.228,7428740.284,1174.462,0.611,88.461,3,155.459,21.935,22.701,1.194,58.777,0,1,9,3
1392,B,5,11,186.537,528872.243,0.729,45,2531150.228,321.95,722278.704,0.908,38608.265,25,543844.771,0.812,3483.5,49.048,1.153,18.949,12.238,10.794,155.482,3497.791,6340.624,6651841.969,1049.083,0.335,115.475,4,198.377,12.238,10.794,1.134,83.251,0,2,9,3
1393,B,5,12,147.032,392946.16,0.799,35,1771108.225,336.209,723344.793,1.081,47487.72,34,538776.49,0.859,3565.0,47.292,1.091,18.532,11.131,8.96,152.842,3525.063,7991.074,8330969.93,1042.534,0.184,164.023,7,266.893,11.131,8.96,0.871,77.82,0,3,9,3
1394,B,5,13,273.256,935837.189,0.749,87,3020437.283,400.114,822327.887,0.776,74371.036,45,254646.893,0.853,2915.0,35.842,1.02,11.738,20.73,21.188,87.248,2918.671,6431.319,9570235.732,1488.067,0.588,93.002,3,178.356,20.73,21.188,0.966,73.047,0,1,9,3
1395,B,5,14,250.863,1230415.5,0.779,110,2971442.709,575.137,1235270.9,0.557,16947.911,10,580749.537,0.626,3264.0,59.313,1.499,22.466,16.929,17.55,175.34,3312.131,5869.456,6660963.669,1134.852,0.522,111.734,5,165.349,16.929,17.55,0.769,67.205,0,1,9,3
1396,B,5,15,280.755,720545.938,0.661,58,3790171.37,307.901,556167.907,0.991,92322.695,66,224039.056,0.647,2873.0,38.756,1.243,13.292,18.865,19.302,77.319,2897.607,5706.599,6600918.442,1156.717,0.476,96.455,4,174.778,18.865,19.302,1.003,69.044,0,2,9,3
1397,B,5,16,257.095,732574.15,0.728,72,2791149.643,355.433,807975.981,0.816,69172.317,39,228157.647,0.862,2909.0,33.725,1.056,12.481,21.606,23.366,78.058,2922.923,5992.3,6873795.322,1147.105,0.574,102.284,5,158.439,21.606,23.366,0.633,56.63,0,3,9,3
1398,B,5,17,411.732,1321222.705,0.783,117,5085998.625,607.881,1414578.575,0.924,136437.565,86,499067.338,0.606,2957.0,58.856,1.319,19.062,19.095,15.93,166.996,2988.505,6347.826,10791684.971,1700.06,0.344,179.717,7,249.233,19.095,15.93,0.654,83.091,0,5,9,3
1399,B,5,18,198.367,710669.238,0.761,67,2288493.008,506.902,1004341.611,0.993,32858.228,24,479518.498,0.573,2766.0,61.455,1.171,19.602,28.903,31.009,172.277,2783.416,5995.183,8204396.537,1368.498,0.787,90.955,4,147.859,28.903,31.009,0.697,55.787,0,0,9,3
1400,B,5,19,207.028,565593.43,0.788,63,2012323.958,227.308,546014.024,0.853,78424.445,40,298133.358,0.541,2596.0,51.356,1.184,14.898,32.134,6.757,113.549,2625.602,5260.271,6329117.896,1203.192,0.723,89.651,4,144.631,32.134,6.757,0.886,51.733,0,2,9,3
1401,B,5,20,309.169,893237.791,0.757,93,3264537.151,322.055,646268.757,0.925,138033.666,93,216692.41,0.774,2369.5,38.263,1.084,12.902,20.29,19.306,90.205,2402.219,5865.444,8083227.74,1378.11,0.38,159.823,8,213.41,20.29,19.306,1.032,58.19,0,4,9,3
1402,B,5,1,256.989,963835.4,0.879,80,3469142.816,410.465,646146.125,1.128,115852.795,99,458395.61,0.835,3178.0,46.808,1.151,18.78,20.832,22.928,145.553,3149.329,7379.238,14135211.689,1915.538,0.485,138.748,4,222.722,20.832,22.928,0.79,76.648,0,2,10,3
1403,B,5,2,214.528,700648.244,0.746,68,2332754.138,353.743,706473.058,0.921,30686.366,22,476718.654,0.746,2711.0,54.337,1.171,20.167,15.873,17.507,175.34,2718.822,5220.086,5899764.844,1130.204,0.524,76.683,2,164.695,15.873,17.507,1.016,71.671,0,0,10,3
1404,B,5,3,78.692,339716.582,0.86,30,949977.192,168.686,224169.082,1.138,61710.866,54,207840.268,0.51,2632.5,44.134,2.108,17.814,22.76,21.742,79.009,2630.6,6507.133,6760540.702,1038.943,0.518,97.167,4,158.717,22.76,21.742,0.725,58.621,0,2,10,3
1405,B,5,4,81.332,372022.372,0.838,34,941165.717,532.358,721019.106,1.188,185538.845,162,428743.165,0.829,3022.0,46.454,1.137,18.272,27.372,16.796,142.385,3011.162,5781.34,13793659.467,2385.893,0.348,167.299,4,293.456,27.372,16.796,0.901,81.273,0,2,10,3
1406,B,5,5,271.249,1013133.996,0.788,99,2969548.085,512.817,968661.056,0.848,41383.132,30,568740.006,0.635,3184.0,59.397,1.176,19.357,16.628,17.985,178.298,3189.834,6227.463,8526217.925,1369.132,0.364,140.842,5,217.453,16.628,17.985,0.781,82.358,0,3,10,3
1407,B,5,6,14.365,57356.02,0.809,5,174006.594,529.084,1106422.416,1.239,19724.401,16,419550.378,0.804,2954.5,47.02,1.137,18.507,14.612,13.098,141.54,2964.19,5663.6,7418609.956,1309.875,0.39,105.39,3,205.538,14.612,13.098,1.334,91.084,0,1,10,3
