,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1023,C,7,3,130.871,2397161.249,0.911,74,4464587.5,492.114,353995.562,0.934,30254.823,54,282909.504,0.807,1636.0,51.161,0.999,19.397,23.102,29.269,168.052,1683.465,12340.835,18787638.007,1522.396,0.595,148.008,7,179.341,23.102,29.269,0.769,64.358,0,1,11,14
1024,C,7,4,89.149,1005756.845,0.835,34,2628095.786,558.976,475414.377,1.174,27390.86,54,324744.814,0.811,1471.0,56.681,1.095,22.466,17.786,20.164,207.239,1567.004,5802.968,9558305.949,1647.141,0.398,134.427,4,228.161,17.786,20.164,0.769,87.567,0,0,11,14
1025,C,7,5,39.61,547728.339,0.95,19,1186105.738,486.41,336448.557,1.074,54709.522,107,266857.432,0.725,1076.0,65.842,1.238,25.533,28.006,29.983,250.018,1067.352,9141.459,21535355.794,2355.79,0.425,221.034,7,264.073,28.006,29.983,0.538,84.581,0,3,11,14
1026,C,7,1,64.221,1037223.8,0.812,24,2768920.845,649.709,595023.914,1.221,36679.588,68,543099.681,0.817,2896.5,52.791,0.995,20.358,11.055,9.894,181.255,2996.326,15144.407,25330489.818,1672.597,0.198,161.696,2,325.473,11.055,9.894,0.994,150.266,0,0,12,14
1027,C,7,2,46.898,646030.974,0.806,17,1874259.661,388.389,327687.782,1.228,28191.375,50,299797.083,0.919,1759.5,48.717,0.915,17.978,9.75,9.425,173.65,1726.443,12794.984,15054252.016,1176.575,0.214,137.337,3,262.634,9.75,9.425,0.971,114.585,0,1,12,14
1028,C,7,3,45.314,584085.776,0.932,19,1536032.881,536.9,440071.722,1.103,44397.233,76,291140.984,0.839,1477.0,53.848,1.033,20.156,15.565,16.254,193.614,1503.722,9040.325,16793802.609,1857.655,0.281,175.835,6,288.178,15.565,16.254,1.159,125.462,0,2,12,14
1029,C,7,4,1.584,41797.6,0.95,1,66224.066,444.054,352185.439,1.266,23502.702,44,331524.562,0.866,1347.5,60.899,1.046,23.78,22.953,24.597,255.616,1296.962,12427.038,18119482.893,1458.069,0.439,145.057,6,204.342,22.953,24.597,0.785,73.011,0,2,12,14
1030,C,7,5,15.421,226406.252,0.926,6,557659.883,434.231,379189.72,1.268,19154.316,35,310410.97,0.948,1897.0,44.803,0.841,15.949,17.213,16.994,151.469,2049.343,13248.428,14559214.438,1098.939,0.462,116.436,5,172.843,17.213,16.994,1.06,67.949,0,1,12,14
1031,C,7,6,7.077,105154.059,0.882,3,272703.652,389.445,293355.868,1.306,43491.622,82,317151.742,0.878,1600.0,54.614,0.999,20.674,22.162,23.484,208.507,1521.061,10638.441,15075587.952,1417.086,0.632,85.421,4,167.845,22.162,23.484,0.95,67.919,0,0,12,14
1032,C,7,7,6.76,147032.056,0.869,5,192814.042,319.943,196754.336,1.189,75947.314,142,389521.69,0.891,1642.5,59.386,1.004,22.486,10.725,9.322,249.912,1558.632,11240.49,15363592.249,1366.808,0.22,136.676,2,279.185,10.725,9.322,0.999,126.936,0,0,12,14
1033,C,7,8,8.45,137877.369,0.964,5,249555.903,358.18,271830.332,1.191,27508.994,50,290911.563,0.896,1242.0,57.656,0.985,21.857,22.062,23.058,237.026,1227.34,10738.698,19530239.687,1818.679,0.578,108.627,3,198.874,22.062,23.058,0.955,86.419,0,1,12,14
1034,C,7,9,7.288,143462.048,0.964,5,208111.623,296.916,223138.589,1.132,36682.57,66,289395.716,0.904,1246.0,57.953,1.01,21.839,26.168,24.938,241.674,1197.465,8118.012,16599913.922,2044.825,0.564,139.574,4,213.471,26.168,24.938,0.8,72.0,1,0,12,14
1035,C,7,1,107.845,2406246.543,0.919,57,4652386.919,1024.472,916571.095,1.163,83226.106,144,480732.992,0.371,1802.5,94.06,1.306,25.53,24.912,23.636,261.109,1841.121,14327.982,40595865.716,2833.327,0.348,183.878,5,320.089,24.912,23.636,1.049,118.641,0,3,13,14
1036,C,7,2,7.394,112297.897,0.917,4,219627.561,455.356,339381.49,1.069,70826.914,119,292851.078,0.787,1350.0,58.503,1.094,21.893,43.677,47.897,214.422,1365.77,9533.115,28914580.659,3033.067,0.509,228.604,8,273.762,43.677,47.897,1.108,88.38,0,4,13,14
1037,C,7,3,35.702,746213.685,0.954,20,1361506.604,481.129,409254.004,1.15,53684.955,90,331057.693,0.936,1279.0,58.59,1.001,21.066,21.46,22.575,255.722,1294.6,10590.831,20211070.942,1908.356,0.384,169.15,7,250.038,21.46,22.575,1.07,85.974,0,3,13,14
