,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1885,F,7,1,100.979,2060102.255,0.94,52,4024960.994,301.247,652470.094,1.065,82430.361,48,539655.62,0.887,2787.0,51.171,0.933,19.035,17.107,15.6,184.741,2921.149,13874.526,21128384.063,1522.818,0.407,115.152,3,216.81,17.107,15.6,1.076,85.363,0,1,12,44
1886,F,7,2,94.325,1509038.892,0.877,43,3358004.003,371.7,765715.841,1.122,107175.6,64,277860.659,0.656,1223.0,64.221,1.373,25.795,24.207,26.742,215.373,1290.139,14236.016,35616679.651,2501.871,0.3,223.318,6,323.651,24.207,26.742,1.081,100.093,0,2,12,44
1887,F,7,3,116.295,2414426.607,0.944,64,4421596.952,282.551,570939.046,0.995,177760.93,104,295283.975,0.367,1261.0,88.337,1.332,24.682,18.65,16.821,228.048,1294.834,11643.152,36049902.122,3096.232,0.196,309.1,9,445.035,18.65,16.821,0.877,126.767,0,7,12,44
1888,F,7,1,194.564,3637319.686,0.919,93,8060065.837,562.884,1013762.235,1.12,151970.93,118,538891.201,0.667,4705.0,43.91,1.132,16.173,20.58,22.844,102.352,5265.069,11655.988,66406275.729,5697.181,0.155,416.656,7,680.018,20.58,22.844,0.858,233.161,0,5,13,44
1889,F,7,2,49.116,658130.623,0.913,23,1400177.447,306.74,473214.281,1.048,129203.703,98,295169.159,0.905,973.5,64.947,1.022,23.827,23.871,20.699,303.782,971.648,7193.933,40343809.525,5608.032,0.212,353.211,7,576.264,23.871,20.699,0.901,221.331,0,3,13,44
1890,F,7,3,157.067,2181023.529,0.87,70,5168033.934,311.07,652998.332,0.924,87016.907,59,286987.113,0.795,1327.0,57.716,1.105,22.028,19.15,17.947,210.725,1361.903,10630.735,21930007.556,2062.887,0.402,155.826,4,254.004,19.15,17.947,1.058,106.112,0,2,13,44
1891,F,7,4,140.272,2290120.355,0.847,67,4851712.629,325.119,727459.793,1.031,57277.505,40,366698.743,0.846,1658.0,56.97,1.142,23.292,18.332,19.408,218.541,1677.937,14937.743,18845514.826,1261.604,0.533,92.713,3,172.505,18.332,19.408,0.967,67.497,0,1,13,44
1892,F,7,5,147.349,1449217.457,0.817,49,4517627.255,271.566,591280.402,0.852,68113.388,42,281668.814,0.845,1856.0,46.941,1.096,17.678,12.025,10.593,148.194,1900.675,13196.909,13830716.547,1048.027,0.313,122.139,4,205.148,12.025,10.593,0.838,91.869,0,0,13,44
1893,F,7,1,31.794,460767.214,1.018,16,919233.096,216.218,286417.574,1.037,100382.677,87,537074.001,0.778,2161.0,64.891,1.146,25.225,13.908,12.865,260.581,2061.065,8993.684,15856934.309,1763.119,0.284,161.504,4,279.51,13.908,12.865,0.87,91.73,0,2,14,44
1894,F,7,2,24.822,305412.888,0.913,11,733596.592,372.122,550203.597,1.004,90036.167,76,536242.403,0.929,2255.0,57.666,0.965,21.904,20.518,20.424,245.899,2180.745,9311.113,17738424.85,1905.081,0.506,122.491,3,217.484,20.518,20.424,0.871,83.149,0,1,14,44
