,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3473,D,6,15,254.771,692474.131,0.808,83,2222645.184,496.445,450533.19,0.926,13547.791,19,659327.794,0.617,4041.5,57.019,1.304,19.899,9.528,8.617,159.707,4128.349,7278.823,7939013.441,1090.7,0.226,123.496,2,246.075,9.528,8.617,1.072,113.644,0,0,13,24
3474,D,6,16,388.917,1462455.617,0.901,205,2837468.801,703.896,534505.796,1.122,65027.321,110,186262.87,0.651,2437.0,38.235,1.373,14.752,19.324,19.785,75.734,2459.427,4990.382,12534843.556,2511.8,0.302,159.536,4,323.036,19.324,19.785,1.365,127.071,0,2,13,24
3475,D,6,17,155.694,459891.122,0.839,64,1181376.308,360.926,350896.161,0.65,13134.773,16,233604.177,0.7,2566.0,40.444,1.323,15.657,20.205,21.574,91.156,2562.693,5324.593,6261968.119,1176.046,0.662,67.429,2,149.447,20.205,21.574,1.033,62.883,0,0,13,24
3476,D,6,1,178.615,558068.586,0.88,80,1306828.897,445.322,289567.148,1.219,67293.681,128,472278.324,0.825,2532.0,53.196,1.055,18.332,16.73,17.254,185.797,2541.903,4852.118,8550249.135,1762.168,0.314,159.928,5,265.748,16.73,17.254,0.793,100.337,0,3,14,24
3477,D,6,2,230.9,803698.697,0.796,102,1865242.214,478.383,347711.519,1.048,19874.526,35,443906.389,0.488,2424.0,68.446,1.244,19.671,25.279,28.099,181.995,2439.118,4886.226,7577605.006,1550.81,0.571,107.857,4,184.82,25.279,28.099,1.363,69.772,0,2,14,24
3478,D,6,3,213.683,673737.473,0.858,92,1624548.064,373.601,293372.557,0.719,18153.833,26,442430.152,0.5,2426.0,67.653,1.243,18.997,20.448,20.233,181.995,2431.007,4584.104,8883677.51,1937.931,0.413,166.981,7,242.69,20.448,20.233,1.101,93.1,0,3,14,24
3479,D,6,4,214.633,796161.257,0.903,96,1835251.764,676.221,473649.251,1.353,60243.203,117,870779.541,0.885,3361.0,60.767,1.107,23.037,26.784,27.979,259.947,3349.835,5297.135,9407181.558,1775.9,0.606,112.675,4,191.977,26.784,27.979,1.106,69.632,0,2,14,24
3480,D,6,5,42.251,181653.773,0.912,21,360989.52,572.602,396408.966,1.35,91943.514,180,496696.127,0.815,2745.0,53.158,1.107,20.042,17.161,16.903,183.262,2710.304,4381.98,8626202.782,1968.563,0.385,125.042,2,253.42,17.161,16.903,1.049,111.678,0,0,14,24
3481,D,6,6,4.648,20822.849,1.001,3,32368.211,256.144,138598.24,1.29,161382.29,315,344214.012,0.826,2320.0,47.631,1.061,17.335,33.877,35.772,149.039,2309.555,3627.839,5407665.269,1490.602,0.86,70.998,3,147.585,33.877,35.772,0.692,48.028,0,1,14,24
3482,D,6,7,251.497,806257.609,0.759,91,2305757.039,660.589,442260.621,1.299,60837.371,118,544400.789,0.869,3090.5,50.573,1.068,18.561,11.871,9.842,176.819,3078.861,5018.217,9531487.359,1899.377,0.201,188.46,4,344.338,11.871,9.842,0.836,146.322,0,0,14,24
3483,D,6,8,173.65,566301.026,0.81,68,1492651.937,589.185,493431.631,0.864,38534.343,65,313621.807,0.525,2461.5,55.168,1.287,16.36,21.179,22.188,127.174,2466.076,5647.119,13131041.404,2325.264,0.406,157.811,4,268.376,21.179,22.188,1.059,111.313,0,2,14,24
3484,D,6,9,205.021,551133.494,0.815,68,1795920.86,432.963,281927.916,1.303,51627.663,100,520591.818,0.911,2956.0,49.339,0.993,16.375,17.924,17.6,176.396,2951.261,5008.004,6528651.056,1303.643,0.497,100.345,3,181.587,17.924,17.6,0.891,76.81,0,1,14,24
3485,D,6,10,104.782,419249.915,0.881,55,812614.15,844.907,543288.964,1.32,97630.645,190,501648.429,0.916,2855.0,49.363,1.035,18.332,11.877,11.395,177.558,2825.261,4738.885,9106046.926,1921.559,0.201,197.054,4,346.406,11.877,11.395,0.913,155.871,0,0,14,24
3486,D,6,11,66.967,273940.064,0.875,33,558472.891,445.533,255240.832,1.33,102170.002,200,547039.975,0.81,3048.0,53.122,1.108,19.906,13.197,12.751,181.889,3007.549,3986.402,4875991.427,1223.156,0.363,113.329,3,205.75,13.197,12.751,1.111,93.821,0,1,14,24
3487,D,6,12,359.025,1180965.782,0.734,109,4099283.978,817.655,814765.658,1.148,21687.496,36,316583.259,0.518,3291.0,48.095,1.469,14.362,13.322,11.482,95.381,3319.151,5405.652,10587693.419,1958.634,0.206,197.69,5,345.313,13.322,11.482,1.107,137.682,0,3,14,24
3488,D,6,13,276.002,765663.934,0.75,91,2433591.085,687.418,469146.707,1.309,54816.286,106,537890.072,0.91,2898.0,50.652,1.016,17.362,22.884,22.884,185.797,2895.039,5635.858,9245549.013,1640.486,0.536,108.839,4,196.052,22.884,22.884,0.792,75.22,0,0,14,24
