,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3568,F,9,7,66.862,950764.361,0.925,36,1793537.607,424.091,1745916.39,0.996,145809.708,48,346004.488,0.836,1668.0,55.863,1.125,21.174,23.789,25.268,207.662,1666.192,9838.409,14010461.622,1424.058,0.516,140.665,6,186.185,23.789,25.268,1.066,53.888,0,4,15,42
3569,F,9,8,107.317,1616044.672,0.882,54,3307178.181,476.798,2756679.78,0.966,166430.967,52,357815.653,0.813,2162.0,50.143,1.027,19.138,9.958,8.802,162.665,2199.71,17613.447,25244422.108,1433.247,0.173,167.156,3,323.001,9.958,8.802,1.061,140.322,0,1,15,42
3570,F,9,1,84.079,1360609.832,0.894,43,2670830.929,494.332,2246924.088,0.917,180413.712,57,477721.367,0.889,2115.0,56.863,1.016,20.698,15.561,10.809,228.682,2089.024,12564.761,21744399.254,1730.586,0.326,122.706,2,258.124,15.561,10.809,0.984,113.419,0,0,16,42
3571,F,9,2,2.007,29860.263,0.992,1,59926.715,291.529,1121622.504,1.09,197441.966,65,389682.876,0.788,1550.0,63.336,1.024,21.935,22.972,24.05,251.708,1548.154,9802.521,22762383.594,2322.095,0.445,149.322,4,256.037,22.972,24.05,0.782,108.043,0,0,16,42
3572,F,9,3,31.054,706981.405,1.011,22,994388.101,424.619,1879178.48,1.146,253668.529,81,269885.218,0.449,1804.0,65.042,1.506,18.152,23.668,27.75,151.046,1786.775,11423.382,33432829.421,2926.701,0.334,213.557,6,331.788,23.668,27.75,0.971,106.546,0,2,16,42
3573,F,9,4,60.313,1120021.304,0.908,33,1974653.822,447.645,2195754.557,1.104,130002.335,42,339316.635,0.855,2057.5,49.223,1.047,19.723,12.562,10.754,164.777,2059.242,16172.72,17243268.653,1066.195,0.466,103.046,4,169.61,12.562,10.754,0.992,61.892,0,2,16,42
3574,F,9,5,62.003,1187314.027,0.937,34,2206813.871,560.349,3356437.138,1.101,173345.366,53,338738.964,0.872,2054.0,47.47,0.933,18.239,19.229,19.671,156.433,2165.394,12064.459,15795290.107,1309.242,0.485,110.913,4,184.156,19.229,19.671,1.052,73.014,0,2,16,42
3575,F,9,1,25.562,443898.268,0.955,15,752330.101,372.334,1315975.42,1.007,189777.922,70,337693.366,0.912,1711.0,51.111,0.923,16.9,26.633,26.742,189.494,1782.079,11931.924,18035298.611,1511.516,0.464,154.37,7,202.351,26.633,26.742,1.006,65.704,0,5,17,42
3576,F,9,2,7.183,154009.833,1.004,5,220035.702,648.019,2592691.128,1.183,116805.827,46,319132.663,0.665,1792.0,56.972,1.296,21.115,13.476,14.251,171.854,1856.994,11920.234,19233913.283,1613.552,0.27,153.024,4,274.264,13.476,14.251,1.184,111.444,0,2,17,42
3577,F,9,3,19.752,343304.146,0.967,12,566848.551,508.486,1900029.696,1.002,88373.173,33,377241.649,0.832,1655.0,59.146,1.13,23.103,21.301,22.172,231.533,1629.318,11420.952,17576609.253,1538.979,0.657,77.779,2,171.605,21.301,22.172,1.353,73.543,0,0,17,42
