,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1341,D,7,7,277.059,153739.859,0.869,72,870882.104,592.46,1740900.712,1.062,57221.403,30,225267.07,0.796,2510.5,37.742,1.09,13.82,18.552,20.967,90.205,2497.276,7337.85,15183660.532,2069.225,0.398,124.959,2,255.6,18.552,20.967,1.03,114.996,0,0,17,25
1342,D,7,1,25.456,13297.263,0.831,8,48011.508,196.888,460115.634,1.228,54267.887,31,212125.644,0.606,2464.0,42.183,1.464,15.25,21.336,24.291,85.874,2470.185,6911.638,6937690.532,1003.769,0.519,108.243,5,155.924,21.336,24.291,1.187,51.685,0,1,18,25
1343,D,7,2,43.835,34266.098,0.894,22,70982.121,213.26,587301.238,1.125,61441.713,30,463902.664,0.786,2812.0,50.98,1.084,18.153,13.205,12.063,162.559,2853.744,11184.75,11770357.632,1052.358,0.412,85.839,2,179.239,13.205,12.063,1.191,80.013,0,0,18,25
1344,D,7,3,150.518,69974.105,0.81,20,609437.718,451.342,1411789.506,1.191,40222.235,21,481304.749,0.942,3217.5,44.66,0.967,15.377,17.238,17.805,149.567,3217.982,7435.953,9621570.464,1293.926,0.529,80.359,2,175.279,17.238,17.805,1.037,71.819,0,0,18,25
1345,D,7,4,19.963,11547.889,0.99,10,24726.444,179.776,372679.109,1.193,133536.917,73,838607.268,0.959,3366.0,57.245,0.977,18.949,15.692,11.022,250.124,3352.769,9007.545,15416120.35,1711.468,0.322,176.216,5,258.393,15.692,11.022,0.899,100.124,0,1,18,25
1346,D,7,5,28.836,19925.632,0.861,14,40333.934,119.464,228903.477,1.209,131354.651,75,499729.722,0.758,2705.0,55.34,1.112,19.33,14.865,10.254,184.635,2706.578,7421.911,10817740.726,1457.541,0.301,175.432,7,246.631,14.865,10.254,0.906,88.75,0,3,18,25
1347,D,7,6,165.306,188584.392,0.932,59,624868.389,497.501,1634579.527,1.161,41070.071,20,443719.325,0.865,3661.0,41.316,0.977,14.424,23.092,23.78,117.562,3774.331,15990.196,16067360.316,1004.826,0.756,61.732,3,129.232,23.092,23.78,0.554,46.162,0,1,18,25
1348,D,7,7,89.783,82328.167,0.965,56,134111.328,498.029,1386204.317,1.05,82756.294,39,556837.474,0.49,3715.0,60.748,1.383,19.561,14.998,15.05,143.863,3870.598,10649.592,18239929.838,1712.735,0.287,169.307,6,273.63,14.998,15.05,1.211,111.498,0,2,18,25
1349,D,7,8,50.701,42295.795,0.947,27,88042.188,301.986,792834.727,1.066,78691.818,39,702689.303,0.739,3875.0,55.142,1.294,21.775,16.25,16.9,178.72,3931.785,9330.869,16168568.963,1732.804,0.37,132.661,3,242.531,16.25,16.9,0.878,105.908,0,1,18,25
1350,D,7,9,216.851,191979.407,0.907,100,454931.27,498.452,2085574.516,1.035,120243.412,44,796083.801,0.841,4165.0,53.012,1.047,18.846,19.924,21.061,188.015,4234.143,12961.548,16945152.723,1307.34,0.448,106.227,4,191.521,19.924,21.061,0.981,70.42,0,2,18,25
