,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2017,F,11,4,99.078,49484.314,0.967,54,91091.31,486.939,3201052.088,0.976,58744.378,16,300988.55,0.857,1338.0,57.848,1.08,21.777,20.59,21.146,228.259,1318.627,3479.462,7372526.133,2118.869,0.472,115.566,2,237.521,20.59,21.146,1.033,106.81,0,0,4,40
2018,F,11,5,203.859,67500.822,0.889,102,136173.053,108.795,684318.727,0.991,222602.197,44,290003.28,0.785,1586.0,54.167,1.234,21.813,13.658,13.271,183.368,1581.539,2940.447,3868701.778,1315.685,0.359,104.817,2,214.619,13.658,13.271,1.032,98.948,0,0,4,40
2019,F,11,6,286.671,99631.213,0.906,136,213482.523,85.135,452747.546,0.977,310773.935,67,514084.164,0.921,2136.0,56.986,1.005,20.606,18.248,16.304,237.977,2160.229,3533.05,5509687.98,1559.471,0.476,114.7,3,202.943,18.248,16.304,0.848,82.862,0,1,4,40
2020,F,11,7,57.672,23729.712,0.918,30,45330.177,197.205,878206.252,0.999,58294.855,16,287312.126,0.935,1526.0,50.854,0.955,19.061,20.178,19.562,192.452,1492.906,2824.971,4025308.928,1424.903,0.616,113.21,4,170.462,20.178,19.562,0.925,59.548,0,0,4,40
2021,F,11,8,213.26,134615.452,0.919,92,497133.949,190.762,1358002.336,0.948,201434.174,40,332371.899,0.521,1498.5,72.881,1.471,26.358,17.732,16.858,220.337,1508.47,3442.574,3953719.877,1148.478,0.407,97.064,4,188.275,17.732,16.858,0.887,68.352,0,2,4,40
2022,F,11,9,441.519,171859.648,0.896,204,405192.767,464.968,3246332.832,0.917,526968.885,106,281319.296,0.929,1285.0,54.703,1.024,20.462,18.192,19.759,221.182,1271.89,3286.383,8803547.916,2678.796,0.291,180.738,3,339.912,18.192,19.759,1.51,157.104,0,1,4,40
2023,F,11,10,161.186,45585.597,0.882,74,100802.83,37.603,187275.829,0.926,163231.064,38,363155.394,0.781,1717.0,57.811,1.169,23.765,11.648,11.877,207.767,1747.893,3059.511,3643047.164,1190.728,0.286,120.634,3,228.757,11.648,11.877,1.167,102.082,0,1,4,40
2024,F,11,1,223.295,125573.275,0.926,97,368567.911,267.763,1638287.02,1.004,257927.306,58,481181.377,0.88,3001.0,47.917,0.922,17.773,19.306,15.405,160.764,2993.098,4051.148,5389513.446,1330.367,0.425,128.145,4,198.36,19.306,15.405,1.273,65.407,0,2,5,40
2025,F,11,2,254.349,71318.321,0.899,116,161063.852,65.911,316233.424,0.998,296135.818,70,471503.975,0.854,1726.0,62.973,1.092,23.827,14.223,9.401,269.348,1750.54,2763.811,5100634.244,1845.508,0.196,207.28,6,343.901,14.223,9.401,0.771,113.281,0,4,5,40
2026,F,11,3,145.448,48430.328,0.924,70,106395.968,121.259,734886.821,0.915,184681.463,41,561726.718,0.843,2273.0,60.392,1.047,22.26,16.101,15.614,244.737,2295.228,2566.932,4880724.449,1901.384,0.341,130.031,2,264.847,16.101,15.614,1.003,120.988,0,0,5,40
