,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
443,B,7,8,42.673,11841.182,0.756,9,56569.585,584.643,2376010.971,1.288,25188.303,11,392361.039,0.947,2533.0,45.618,0.915,15.562,21.535,23.952,156.855,2501.418,14193.783,14293762.156,1007.044,0.776,82.061,4,127.689,21.535,23.952,0.783,48.872,0,0,3,5
444,B,7,9,0.951,563.111,0.965,1,535.316,639.463,1712208.517,1.305,117766.923,55,366618.467,0.47,1763.0,74.777,1.212,19.492,28.243,31.393,209.246,1752.091,10055.611,22172168.964,2204.955,0.502,185.355,7,234.856,28.243,31.393,1.226,73.883,0,1,3,5
445,B,7,10,1.901,977.111,0.965,2,928.88,198.684,469868.347,1.365,101744.604,48,306949.164,0.837,1987.0,48.016,1.063,19.14,29.946,36.234,153.581,1998.613,8480.971,11041828.581,1301.953,0.756,78.764,3,147.074,29.946,36.234,0.566,50.882,0,1,3,5
446,B,7,11,0.951,514.333,0.965,1,488.945,404.972,1126385.629,1.445,39103.089,18,376299.671,0.878,2044.0,51.578,1.016,19.723,27.231,27.686,185.797,2025.325,8955.742,12211454.882,1363.534,0.832,59.588,2,143.514,27.231,27.686,0.928,54.489,0,0,3,5
447,B,7,1,70.559,34437.3,0.957,47,51394.093,432.224,1538355.081,1.022,154551.458,57,395465.509,0.893,2092.0,51.015,0.992,18.122,26.622,29.346,184.952,2138.204,10840.099,14968619.065,1380.856,0.675,114.707,5,160.314,26.622,29.346,0.891,56.458,0,1,4,5
448,B,7,2,9.19,2987.638,0.953,4,6880.833,390.818,1089881.61,1.153,123341.512,56,387833.883,0.863,2287.5,50.197,1.023,18.879,19.869,20.486,173.016,2241.603,9877.976,15491016.569,1568.238,0.502,124.943,4,198.153,19.869,20.486,1.014,72.146,0,2,4,5
449,B,7,3,22.604,13953.894,0.958,19,16799.908,323.429,1073242.888,1.026,74501.443,29,399292.994,0.812,2400.0,51.324,1.159,19.968,20.812,21.557,170.164,2346.513,9965.766,10473865.775,1050.985,0.698,58.634,2,137.588,20.812,21.557,0.995,54.345,0,0,4,5
450,B,7,4,75.206,38156.019,0.95,53,54201.648,451.976,1575018.914,1.009,212140.696,75,633453.929,0.541,2438.0,76.837,1.194,22.928,24.312,27.392,254.138,2492.563,9374.365,14636873.11,1561.372,0.618,125.213,5,178.184,24.312,27.392,0.849,58.831,0,3,4,5
451,B,7,5,19.647,10570.055,0.984,14,15109.777,490.741,1527893.613,1.087,114972.556,51,435109.807,0.861,2639.5,48.869,1.016,18.608,26.036,28.823,163.721,2657.626,13631.986,16805074.761,1232.768,0.773,77.038,3,141.602,26.036,28.823,0.992,52.148,0,1,4,5
452,B,7,6,98.761,51068.357,0.965,71,71520.922,391.241,1219499.583,1.013,359289.926,136,471301.383,0.817,2241.0,56.49,1.099,21.275,22.982,20.606,207.345,2273.03,8908.422,18675356.842,2096.371,0.49,154.776,5,231.904,22.982,20.606,1.208,86.043,0,1,4,5
