,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
513,C,10,3,74.361,48100.679,0.93,50,71439.801,42.673,137536.904,1.085,122834.596,41,444299.214,0.647,2741.0,55.555,1.267,20.311,17.064,16.79,158.968,2794.897,13715.87,21337344.079,1555.668,0.443,106.066,3,210.038,17.064,16.79,1.556,89.411,0,1,14,11
514,C,10,4,270.298,195110.916,0.873,50,1255944.346,502.677,2596341.582,0.901,94233.771,25,367433.27,0.724,2510.0,49.737,1.281,19.334,17.008,13.159,142.49,2578.655,9719.346,18441199.182,1897.37,0.387,119.238,2,248.358,17.008,13.159,1.237,103.39,0,0,14,11
515,C,10,1,14.048,10050.963,0.943,9,15647.628,0.423,1205.939,1.078,5708.5,2,184675.513,0.797,2335.0,35.528,1.111,12.48,14.898,12.718,80.065,2306.571,6141.083,10394154.462,1692.56,0.329,126.453,2,254.453,14.898,12.718,1.131,114.544,0,0,15,11
516,C,10,2,134.04,84904.295,0.935,68,172639.153,421.978,2076216.529,1.033,207138.587,59,565996.356,0.682,3002.0,58.762,1.367,23.732,18.78,19.459,187.276,3022.259,15981.76,28947516.612,1811.285,0.355,176.938,7,253.257,18.78,19.459,1.214,86.515,1,3,15,11
517,C,10,3,83.128,67546.859,0.919,36,190721.896,671.257,4274923.243,0.977,44868.332,12,741768.604,0.862,3006.0,60.148,0.998,21.179,12.174,10.576,248.222,2988.322,6456.823,19976135.553,3093.803,0.138,264.7,2,531.138,12.174,10.576,1.658,254.101,0,0,15,11
518,C,10,4,0.951,562.444,0.965,1,534.682,491.375,2558195.492,1.391,32814.513,11,325212.951,0.908,2381.0,43.341,0.955,14.535,16.549,14.241,135.73,2396.026,8116.987,18060491.396,2225.024,0.316,177.325,4,297.46,16.549,14.241,0.846,114.935,0,0,15,11
519,C,10,1,375.186,486668.774,0.802,85,3122118.081,333.674,760293.394,0.953,101498.095,54,409598.03,0.645,2513.5,55.766,1.179,19.982,16.54,15.405,159.707,2564.678,10932.827,21071583.156,1927.368,0.309,183.844,6,280.107,16.54,15.405,0.706,107.519,0,2,16,11
520,C,10,1,75.417,72505.116,0.962,25,264341.513,858.322,3745594.522,1.118,81310.552,26,368668.784,0.674,2493.0,52.509,1.267,19.131,16.656,11.857,147.877,2493.074,12691.009,31560917.628,2486.872,0.323,177.624,3,311.262,16.656,11.857,0.848,119.051,0,1,17,11
521,C,10,2,0.951,593.0,0.965,1,563.729,15.738,42267.64,1.358,15217.91,6,356210.234,0.788,2340.5,49.345,1.154,19.179,26.742,27.357,152.736,2332.195,5101.454,7756195.266,1520.389,0.764,104.942,4,158.154,26.742,27.357,1.098,53.163,0,0,17,11
522,C,10,3,30.526,21384.711,0.878,15,40742.709,338.85,1350992.85,1.03,175366.932,58,499814.54,0.844,2759.0,52.209,1.102,19.992,15.627,16.72,183.156,2728.893,19608.327,28089079.96,1432.508,0.389,105.34,3,215.212,15.627,16.72,1.462,92.983,0,1,17,11
523,C,10,1,77.002,74194.085,0.892,25,229876.931,140.906,673452.921,1.065,85717.069,20,312815.242,0.858,2424.0,43.488,1.038,15.336,14.452,11.237,129.076,2423.502,8692.875,18578832.523,2137.248,0.265,160.718,2,318.113,14.452,11.237,1.016,143.696,0,0,18,11
524,C,10,2,152.102,101701.781,0.931,33,523890.536,442.787,3250003.778,1.084,48335.089,10,457242.168,0.714,2673.0,54.943,1.364,22.406,18.958,13.015,171.538,2665.551,17309.755,32011106.686,1849.31,0.437,106.852,2,230.728,18.958,13.015,1.631,100.086,0,0,18,11
525,C,10,3,81.016,96670.764,0.947,25,431702.399,393.459,3667608.091,0.851,39897.383,7,400833.136,0.867,2623.0,46.946,1.038,17.368,21.857,22.753,151.997,2637.118,18102.08,25330982.249,1399.341,0.677,72.926,2,161.114,21.857,22.753,1.165,67.843,0,0,18,11
526,C,10,4,119.358,105978.046,0.905,48,279879.183,455.779,2917564.067,0.975,265210.284,52,492764.916,0.827,2677.0,53.038,1.074,20.047,23.9,21.655,185.163,2661.244,12575.865,35043087.687,2786.535,0.487,148.073,3,268.139,23.9,21.655,1.009,111.038,0,1,18,11
527,C,10,5,183.368,118393.881,0.893,44,655173.712,316.88,3200422.659,0.873,209359.425,33,483837.674,0.919,3269.0,44.439,0.938,15.208,27.833,30.362,144.392,3350.873,16201.061,20352047.786,1256.217,0.776,93.364,4,142.62,27.833,30.362,0.923,50.773,0,0,18,11
528,C,10,6,115.027,76557.51,0.963,65,142635.499,10.88,63498.055,1.139,124010.943,24,507497.501,0.898,2949.0,48.992,1.074,18.628,11.95,9.312,171.432,2960.344,10805.111,15064111.096,1394.165,0.247,139.055,3,266.491,11.95,9.312,1.666,117.444,0,1,18,11
529,C,10,1,2.852,2162.222,0.965,3,2055.493,27.463,63287.647,1.37,43875.771,20,315878.941,0.823,2312.5,45.581,1.091,17.968,14.396,11.495,136.047,2321.836,5683.605,16724867.108,2942.651,0.188,217.493,2,443.817,14.396,11.495,1.152,192.704,0,0,19,11
530,C,10,2,306.317,185806.241,0.865,108,601919.534,431.59,1812946.07,0.918,268155.763,85,362227.887,0.779,2446.0,48.8,1.165,18.74,19.985,20.929,147.56,2454.778,8766.402,18653567.767,2127.848,0.39,156.291,4,261.814,19.985,20.929,0.963,96.462,0,2,19,11
531,C,10,1,100.451,100355.933,0.984,44,235031.297,653.617,2440757.743,1.305,111787.756,40,764631.795,0.913,3064.0,58.882,0.985,20.75,23.285,19.968,251.919,3035.224,10855.444,42086815.375,3877.024,0.341,197.915,3,377.996,23.285,19.968,0.995,162.585,0,1,20,11
