,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
988,B,11,2,102.986,59793.651,0.907,49,128689.304,153.264,381880.346,1.014,150137.004,77,153239.14,0.723,1877.0,37.574,1.214,14.068,11.686,10.097,81.227,1886.558,10081.499,17018820.611,1688.124,0.202,209.314,7,324.373,11.686,10.097,1.069,115.142,0,3,12,9
989,B,11,3,43.413,28591.396,0.932,28,44685.749,47.004,97087.52,1.055,94122.638,51,312668.844,0.824,1387.0,58.68,1.233,24.391,18.97,20.283,225.83,1384.534,7585.423,11125772.668,1466.731,0.488,119.278,4,194.275,18.97,20.283,0.783,74.833,0,2,12,9
990,B,11,4,113.126,50126.662,0.855,47,123568.633,111.014,333108.222,0.913,95293.504,40,317105.477,0.853,1527.0,55.259,1.122,21.684,13.863,13.924,207.239,1530.141,6683.702,7268028.697,1087.426,0.446,83.5,2,175.123,13.863,13.924,1.552,79.819,0,0,12,9
991,B,11,5,6.338,4752.961,0.842,4,7596.347,208.19,491276.638,1.003,65291.902,37,538372.891,0.827,1759.0,68.673,1.107,28.063,17.107,19.459,310.437,1734.245,9042.986,18807487.883,2079.787,0.314,158.5,4,288.468,17.107,19.459,0.984,128.265,0,2,12,9
992,B,11,6,218.964,126029.6,0.924,113,247864.505,432.858,1281437.639,0.904,211127.166,91,292946.037,0.893,1458.5,53.054,1.066,20.29,26.659,24.36,200.057,1464.315,7900.472,11652956.324,1474.97,0.593,96.447,3,176.823,26.659,24.36,1.061,68.595,0,1,12,9
993,B,11,7,59.89,41152.734,0.938,36,68195.586,74.784,167442.219,1.0,109133.179,58,544430.681,0.88,2266.0,57.923,1.107,23.029,20.518,24.7,235.019,2316.538,8600.287,12650641.981,1470.956,0.467,127.14,4,198.953,20.518,24.7,0.722,86.27,0,0,12,9
994,B,11,8,4.542,4503.431,0.977,4,5154.26,46.053,85253.329,1.07,40818.513,25,496585.747,0.747,2206.0,61.861,1.255,24.877,14.809,17.059,227.625,2181.593,9098.083,12220068.307,1343.148,0.42,105.203,3,200.56,14.809,17.059,0.98,90.014,0,1,12,9
995,B,11,9,0.951,1036.444,0.965,1,985.285,74.467,141604.161,1.173,40932.349,25,484867.217,0.848,2334.0,56.127,1.022,22.172,16.149,16.2,212.521,2281.506,8655.886,9778349.89,1129.676,0.552,75.732,2,160.294,16.149,16.2,1.37,69.313,0,0,12,9
996,B,11,10,32.005,26316.75,0.947,21,42174.477,157.595,401441.967,1.148,42552.608,24,573765.93,0.724,3133.5,56.359,1.283,23.732,10.979,11.454,182.945,3136.271,10514.296,14037846.688,1335.12,0.249,150.95,5,259.597,10.979,11.454,1.113,112.072,0,1,12,9
997,B,11,11,36.124,17720.897,0.848,11,70342.763,246.321,624712.484,1.082,40603.367,24,313550.192,0.857,1768.0,51.766,1.067,20.462,13.208,14.926,182.734,1715.883,9866.796,14218680.034,1441.063,0.305,118.629,2,243.639,13.208,14.926,1.546,112.609,0,0,12,9
998,B,11,12,87.881,56425.064,0.947,49,103110.876,181.466,497448.61,0.968,142354.033,66,384913.519,0.766,1901.0,57.213,1.215,21.813,29.736,34.953,199.423,1930.136,10065.846,15587882.485,1548.591,0.601,142.374,6,179.912,29.736,34.953,0.837,57.215,0,4,12,9
999,B,11,13,18.696,11740.585,0.947,9,24380.517,175.023,403454.893,1.016,57267.421,31,405875.115,0.788,1821.5,60.445,1.237,24.379,11.991,12.444,229.21,1770.759,11557.487,11957518.961,1034.612,0.357,102.27,3,190.909,11.991,12.444,1.297,87.522,0,1,12,9
1000,B,11,14,165.094,96648.834,0.93,92,177074.835,201.43,682111.132,0.935,194296.08,77,297098.429,0.835,1526.0,54.083,1.158,21.014,18.628,18.946,194.459,1527.824,10083.445,16407554.603,1627.178,0.504,121.979,4,201.359,18.628,18.946,1.045,85.235,0,2,12,9
