,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
640,B,6,8,81.544,34151.07,0.94,49,60631.349,651.716,2412514.356,1.063,49910.913,22,531012.936,0.912,2245.0,57.977,1.005,21.703,20.155,20.949,243.997,2176.306,10727.618,21056800.293,1962.859,0.472,108.392,2,228.502,20.155,20.949,1.084,97.308,0,0,7,4
641,B,6,9,119.675,42671.379,0.928,53,115831.908,260.264,1151253.507,0.941,95438.622,31,306208.511,0.771,1468.0,58.071,1.132,22.122,11.704,13.789,206.817,1480.578,13022.925,14539743.762,1116.473,0.321,112.389,3,209.205,11.704,13.789,1.239,88.909,0,1,7,4
642,B,6,10,41.723,13948.65,0.942,22,28909.996,315.19,1176078.184,1.062,26302.554,11,305357.372,0.895,1734.5,50.333,1.002,19.194,17.017,15.549,180.41,1692.573,11306.504,13242036.777,1171.188,0.464,107.817,4,178.19,17.017,15.549,1.22,61.263,0,2,7,4
643,B,6,11,193.825,57975.231,0.889,93,121771.291,343.181,1629896.361,0.969,209335.319,67,294667.539,0.88,1333.5,56.061,1.073,20.435,27.064,32.03,220.126,1338.632,9486.098,17611875.752,1856.598,0.572,127.59,4,201.964,27.064,32.03,0.734,75.49,0,0,7,4
644,B,6,12,119.886,39921.942,0.986,43,130182.653,697.347,2536698.158,1.302,172950.082,79,310618.209,0.934,1224.0,59.387,0.969,21.618,23.725,24.912,262.06,1185.296,10115.599,26252459.17,2595.245,0.452,171.116,5,268.66,23.725,24.912,0.986,107.837,0,3,7,4
645,B,6,13,95.803,26736.584,0.905,42,63445.77,285.72,1035171.793,0.963,49029.815,18,286569.677,0.809,1504.5,54.165,1.149,22.12,17.516,20.508,188.86,1517.363,13101.437,16932911.764,1292.447,0.456,105.321,3,188.644,17.516,20.508,1.078,76.387,0,1,7,4
646,B,6,1,2.852,1271.667,0.965,3,1208.896,1103.798,1922941.053,1.422,89782.727,93,152467.433,0.869,881.0,50.174,0.955,17.275,33.422,34.958,174.178,875.353,8481.604,15099209.225,1780.23,0.726,75.401,2,175.587,33.422,34.958,1.023,70.545,0,0,8,4
647,B,6,2,12.358,4427.444,0.965,13,4208.903,983.489,1245948.691,1.362,221356.818,231,75691.482,0.785,815.0,38.652,1.044,13.396,20.167,20.332,93.374,810.628,3310.001,15001669.307,4532.225,0.232,244.316,2,495.727,20.167,20.332,1.276,228.501,0,0,8,4
648,B,6,3,4.753,1916.0,0.965,5,1821.425,1127.775,1685896.196,1.425,114804.258,119,83027.777,0.728,832.0,41.432,1.051,13.396,24.597,25.025,99.395,835.335,6500.969,15762628.994,2424.658,0.551,108.486,2,235.093,24.597,25.025,0.996,104.049,0,0,8,4
649,B,6,4,2.852,1361.778,0.965,3,1294.559,860.857,1387600.595,1.371,81228.096,84,76648.67,0.826,897.5,36.068,1.046,12.751,25.947,28.432,85.558,895.873,8291.512,13200995.039,1592.11,0.802,66.406,2,157.896,25.947,28.432,1.091,64.472,0,0,8,4
650,B,6,5,4.753,2191.667,0.965,5,2083.484,3749.321,5198065.368,1.366,331641.463,346,172638.413,0.875,1323.0,43.363,0.985,14.61,32.906,34.942,130.977,1318.082,5768.447,28632898.43,4963.71,0.513,186.918,3,348.822,32.906,34.942,0.984,150.271,0,1,8,4
651,B,6,1,204.704,61280.473,0.923,96,133496.898,257.834,1244708.212,0.951,333491.376,89,301059.109,0.746,1364.0,61.279,1.088,22.988,19.15,22.311,222.872,1350.816,8906.312,16031206.555,1799.983,0.404,135.546,4,236.672,19.15,22.311,1.088,102.296,0,2,9,4
652,B,6,2,108.584,32854.521,0.911,52,71094.085,189.072,662172.846,0.998,107845.768,37,278089.763,0.93,1381.0,53.1,0.924,19.018,14.928,16.065,208.613,1333.045,10132.46,12784221.268,1261.71,0.44,91.291,2,189.73,14.928,16.065,1.158,84.708,0,0,9,4
653,B,6,3,390.924,317107.166,0.879,133,1442427.341,375.08,2014707.105,0.947,383300.798,104,358228.547,0.959,1223.5,62.622,0.966,22.311,16.607,17.03,299.134,1197.55,9500.841,27737884.242,2919.519,0.243,228.375,5,388.369,16.607,17.03,1.519,171.011,0,3,9,4
654,B,6,4,92.951,24603.345,0.871,38,68962.224,238.294,749971.987,1.099,101143.665,40,356565.562,0.917,1586.5,56.102,0.935,19.97,20.898,23.91,229.632,1552.768,12989.324,18670419.855,1437.367,0.57,126.247,5,178.061,20.898,23.91,1.014,64.98,0,1,9,4
655,B,6,1,156.961,52177.492,0.932,82,111549.912,237.554,641525.067,1.019,252083.405,108,297528.646,0.899,1323.0,57.404,0.999,22.315,12.587,11.205,235.864,1261.441,7945.918,14831274.085,1866.527,0.254,186.07,5,304.102,12.587,11.205,0.97,103.964,0,3,10,4
656,B,6,2,23.766,8695.688,0.931,16,13244.306,215.901,550381.155,1.051,104615.497,49,521627.381,0.881,1855.0,64.546,0.977,23.732,20.164,23.115,292.058,1786.043,8940.852,14245203.292,1593.271,0.562,109.931,4,188.678,20.164,23.115,0.825,78.07,0,0,10,4
657,B,6,3,72.882,18681.725,0.826,24,60980.234,505.318,1479903.125,1.192,63034.151,34,490049.679,0.87,2158.0,58.284,0.967,22.406,11.704,10.538,235.23,2083.275,12339.993,19159136.95,1552.605,0.246,155.469,3,281.793,11.704,10.538,1.033,119.212,0,1,10,4
658,B,6,4,148.722,52124.812,0.921,79,102561.512,391.241,1445395.237,1.045,179090.697,72,305386.525,0.902,1263.0,58.708,1.015,22.66,22.057,24.375,247.483,1233.969,9249.976,17752878.052,1919.235,0.516,128.723,4,216.256,22.057,24.375,1.133,89.396,0,2,10,4
659,B,6,5,121.365,37073.913,0.909,23,254065.208,305.366,818241.3,1.11,37846.387,20,264756.097,0.804,1217.0,59.003,1.075,23.261,16.145,13.017,222.661,1189.056,10056.473,13263015.484,1318.854,0.444,123.656,4,193.132,16.145,13.017,0.749,74.248,0,0,10,4
660,B,6,6,105.204,42042.344,0.912,37,177066.068,473.841,1845459.834,1.078,36989.492,15,330160.923,0.754,2006.0,52.772,1.202,21.308,14.64,16.081,166.996,1977.063,12308.234,18605397.714,1511.622,0.366,111.339,2,227.96,14.64,16.081,1.236,102.832,0,0,10,4
661,B,6,7,215.584,67917.842,0.94,109,137250.656,308.113,872328.238,1.05,327399.63,138,328190.565,0.851,1325.0,61.257,1.077,23.567,20.155,21.857,254.243,1290.853,9300.418,18925385.424,2034.896,0.444,149.119,4,240.043,20.155,21.857,1.084,99.925,0,2,10,4
662,B,6,8,196.149,76845.757,0.899,100,155228.406,503.311,2217389.733,1.008,193904.026,73,565651.59,0.904,2341.0,57.14,0.922,20.575,19.405,19.5,234.808,2408.997,13316.9,24480791.23,1838.325,0.506,124.316,3,213.586,19.405,19.5,1.16,72.39,0,1,10,4
663,B,6,9,170.798,62199.312,0.934,93,120919.835,373.707,1327463.684,0.937,264074.101,95,333444.537,0.904,1439.0,57.367,0.983,21.056,24.431,27.045,236.709,1408.668,8157.48,13817366.825,1693.828,0.608,97.412,3,187.105,24.431,27.045,0.867,72.461,0,1,10,4
664,B,6,10,312.338,171610.33,0.893,90,835504.593,544.188,2178772.443,0.94,86689.696,36,319045.626,0.83,1833.0,50.884,1.047,20.156,20.683,19.765,171.009,1865.661,8383.616,20972957.608,2501.66,0.392,164.193,5,283.247,20.683,19.765,1.082,113.765,0,1,10,4
665,B,6,11,162.665,66588.678,0.893,67,218135.48,420.288,1990580.515,0.937,125250.869,44,368038.616,0.845,1829.5,54.208,0.963,19.138,11.932,10.912,197.522,1863.282,18477.459,23479082.362,1270.688,0.306,127.376,3,228.368,11.932,10.912,0.907,101.015,0,1,10,4
666,B,6,12,31.899,7983.463,0.818,12,22266.718,490.741,1148440.672,1.308,79000.607,43,309310.552,0.89,1381.5,57.155,0.964,21.595,16.338,14.366,231.322,1337.142,7987.771,15870391.77,1986.836,0.302,166.317,4,287.478,16.338,14.366,0.864,123.056,0,2,10,4
667,B,6,13,121.154,39928.167,0.916,43,132169.172,608.198,1954093.501,1.089,51267.981,26,303588.971,0.872,1653.0,50.768,0.936,18.949,14.61,14.32,178.931,1696.678,10919.742,14671439.832,1343.57,0.372,116.526,3,212.954,14.61,14.32,1.231,90.058,0,1,10,4
668,B,6,14,84.713,28847.59,0.954,52,49030.276,339.273,979042.987,0.986,170787.304,78,441312.834,0.946,1464.0,64.16,0.955,23.156,22.257,28.253,310.014,1423.525,7271.533,18584922.318,2555.846,0.368,204.045,6,295.577,22.257,28.253,0.75,105.841,0,4,10,4
669,B,6,1,76.157,30511.919,0.883,41,58787.109,107.422,673141.216,0.954,166291.562,33,514689.298,0.857,3000.0,49.971,0.979,18.466,14.721,15.092,170.27,3022.782,11245.803,12820527.343,1140.028,0.39,102.061,3,191.65,14.721,15.092,1.551,81.701,0,1,11,4
670,B,6,2,64.115,19556.579,0.885,34,37391.283,73.833,361625.498,0.914,118513.804,27,413348.301,0.85,2025.0,54.937,1.06,21.275,11.036,9.704,204.176,2024.469,12245.26,13363667.373,1091.334,0.288,120.22,3,218.187,11.036,9.704,1.101,98.746,0,1,11,4
671,B,6,3,159.391,48247.543,0.883,70,124904.175,183.79,1277822.147,0.889,250811.956,49,411755.981,0.852,1827.0,56.785,1.061,21.62,14.05,12.099,218.753,1882.29,15958.921,22620224.577,1417.403,0.313,126.11,3,238.587,14.05,12.099,0.957,103.768,0,1,11,4
672,B,6,1,2.852,1128.111,0.965,3,1072.427,579.256,1046417.855,1.42,52870.639,47,244175.285,0.832,1083.0,57.787,1.004,22.512,18.026,18.688,221.182,1103.956,7332.724,13785870.457,1880.048,0.282,142.642,2,289.688,18.026,18.688,1.646,136.428,0,0,13,4
673,B,6,2,16.583,13789.147,0.942,8,29166.035,538.696,714600.496,1.277,228078.045,202,243592.966,0.866,1070.0,57.27,0.958,21.146,28.617,34.52,225.935,1078.154,1304.886,1946857.341,1491.976,0.757,80.136,3,157.405,28.617,34.52,0.624,53.273,0,1,13,4
674,B,6,3,5.704,2740.111,0.965,6,2604.857,922.648,1755260.329,1.423,117627.587,104,429463.221,0.875,1828.0,57.299,0.93,21.987,20.95,19.061,228.682,1877.997,9796.261,21381982.402,2182.668,0.462,140.709,3,243.532,20.95,19.061,1.077,102.84,0,1,13,4
675,B,6,4,1.901,1033.778,0.965,2,982.75,738.541,1339970.505,1.405,53467.79,47,216773.531,0.868,1147.0,51.849,0.913,18.245,21.893,22.311,185.586,1168.05,9664.224,17464849.25,1807.165,0.604,90.54,2,193.94,21.893,22.311,1.545,87.01,0,0,13,4
