,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
4392,F,8,2,66.017,33129.519,0.913,37,57069.727,239.561,880716.996,1.07,80841.996,30,428495.999,0.869,2639.0,48.826,0.947,18.873,12.318,11.844,164.777,2600.453,16617.374,17215359.574,1035.986,0.317,95.045,2,202.632,12.318,11.844,1.002,79.355,0,0,8,43
4393,F,8,3,119.992,34181.185,0.927,41,105948.851,294.698,1177588.011,1.005,118376.648,38,276016.313,0.941,1243.0,55.392,0.947,20.448,11.418,12.28,229.738,1201.44,14417.222,17783747.421,1233.507,0.268,112.731,2,240.555,11.418,12.28,1.632,108.332,0,0,8,43
4394,F,8,4,69.185,34922.425,0.922,34,72691.37,304.838,1082911.417,0.998,120100.464,46,312834.361,0.888,1931.5,46.983,0.887,16.988,12.869,13.197,155.905,2006.572,16481.16,22958311.297,1393.003,0.298,126.402,3,242.426,12.869,13.197,1.582,108.809,0,1,8,43
4395,F,8,5,35.279,20163.542,0.98,30,24251.019,160.341,480646.167,0.94,175090.823,65,305149.604,0.879,1046.5,65.203,1.011,23.103,21.876,19.28,297.233,1026.634,8439.547,31926942.579,3783.016,0.278,247.792,4,413.22,21.876,19.28,0.718,162.668,0,2,8,43
4396,F,8,6,39.61,12214.546,0.894,19,26470.233,204.81,693799.453,1.028,141673.096,50,304687.488,0.914,1351.0,56.437,0.978,20.099,12.002,10.851,231.639,1315.354,13082.118,24119657.635,1843.712,0.213,163.62,2,329.68,12.002,10.851,0.999,152.202,0,0,8,43
4397,F,8,7,129.709,46836.716,0.911,66,86948.424,381.84,1259761.691,1.03,191176.148,75,236551.475,0.813,1297.0,51.553,0.994,20.027,12.28,13.819,171.96,1375.619,15751.176,21332511.663,1354.344,0.26,134.828,3,255.671,12.28,13.819,1.037,111.08,0,1,8,43
4398,F,8,1,105.838,40420.006,0.91,37,150223.713,809.417,3364022.078,1.036,47905.945,18,482649.27,0.447,1926.0,81.721,1.232,21.632,18.152,16.787,237.343,2033.552,13280.087,14675363.331,1105.065,0.427,131.872,6,180.434,18.152,16.787,0.709,68.291,0,2,9,43
4399,F,8,2,160.236,67183.563,0.916,77,145158.179,353.849,1138169.754,1.004,133871.406,53,258502.792,0.744,1767.5,50.08,1.184,20.795,10.125,10.03,148.511,1740.631,22929.058,26541800.806,1157.562,0.234,122.82,2,249.272,10.125,10.03,1.005,113.443,0,0,9,43
4400,F,8,3,15.421,10136.263,0.986,15,9957.312,74.044,193939.07,0.95,93856.261,39,382777.433,0.879,1681.0,57.741,1.053,21.925,16.796,17.466,233.118,1641.991,8172.3,19334225.055,2365.824,0.31,163.663,3,309.694,16.796,17.466,1.254,141.025,0,1,9,43
4401,F,8,4,44.786,19236.403,0.908,25,35701.786,248.434,856333.838,0.95,199591.163,75,285201.601,0.886,1072.0,61.534,0.98,22.188,17.161,18.703,267.024,1068.075,9942.756,24261117.51,2440.08,0.29,163.605,2,325.302,17.161,18.703,1.067,149.166,0,0,9,43
4402,F,8,5,30.104,12342.934,0.894,17,22981.81,301.564,967100.529,1.14,96821.336,43,293330.834,0.872,1588.5,52.268,1.043,20.485,16.36,17.2,189.494,1547.968,9533.932,18196146.246,1908.567,0.36,150.234,4,258.289,16.36,17.2,1.123,114.868,0,0,9,43
4403,F,8,6,104.042,45090.414,0.932,53,92267.251,331.773,1421836.178,0.997,189759.222,61,292672.147,0.897,1246.0,57.749,1.027,21.647,13.208,8.86,237.977,1229.835,15248.809,21223924.682,1391.842,0.296,151.106,5,242.884,13.208,8.86,1.052,106.611,0,1,9,43
4404,F,8,7,99.923,52941.885,0.944,52,105082.291,452.399,1647808.834,1.072,76992.874,29,283531.328,0.76,1456.0,56.657,1.134,20.892,12.648,13.645,194.142,1460.435,11158.762,29793036.718,2669.923,0.16,241.654,3,457.845,12.648,13.645,1.235,202.902,0,1,9,43
4405,F,8,8,103.092,43599.746,0.957,53,83781.845,284.558,966045.531,0.938,93329.443,36,477034.689,0.745,2334.5,57.426,1.234,23.901,14.659,10.405,195.409,2441.209,18036.363,18172934.275,1007.572,0.421,91.668,3,173.488,14.659,10.405,0.831,70.726,0,1,9,43
