,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1097,C,3,2,264.172,249537.343,0.835,74,1209362.494,562.778,5633433.009,1.097,85726.777,18,627562.078,0.871,4815.0,43.497,1.01,16.263,13.753,11.375,131.083,4787.532,24805.374,27325095.022,1101.58,0.373,114.557,4,192.592,13.753,11.375,0.99,73.46,0,0,2,18
1098,C,3,3,232.59,153772.906,0.906,104,346882.668,82.811,460875.828,1.06,542786.728,112,348012.766,0.731,3518.0,40.871,1.128,13.928,12.414,13.015,97.176,3581.246,9033.067,13009589.317,1440.218,0.218,187.87,8,288.103,12.414,13.015,1.185,105.251,0,4,2,18
1099,C,3,4,321.422,537504.684,0.839,103,1744787.981,586.861,3880099.838,1.012,164867.502,37,337067.528,0.813,2990.5,41.077,1.07,15.336,18.406,18.85,109.218,3086.193,14428.344,25976865.047,1800.405,0.45,109.159,2,224.257,18.406,18.85,1.043,100.836,0,0,2,18
1100,C,3,5,192.98,152505.691,0.826,60,561642.005,276.214,1321909.099,1.249,133929.401,33,666922.134,0.733,3098.0,60.468,1.225,23.292,17.468,7.631,213.366,3125.723,10444.082,29130377.461,2789.176,0.207,226.001,3,411.614,17.468,7.631,1.178,174.106,0,1,2,18
1101,C,3,1,178.192,168135.435,0.776,50,703128.604,918.529,4844674.201,1.122,38188.064,11,323365.437,0.832,2844.0,41.616,1.077,15.479,20.8,18.678,114.605,2821.569,12684.419,25672134.78,2023.911,0.353,133.082,3,268.323,20.8,18.678,0.981,83.779,0,1,3,18
1102,C,3,2,46.793,24999.712,0.967,28,43738.595,24.928,98507.986,0.864,23937.644,7,431981.465,0.839,2884.0,47.529,1.078,18.057,12.355,12.511,150.835,2863.938,8680.691,11055204.603,1273.54,0.32,110.245,2,223.636,12.355,12.511,1.049,101.013,0,0,3,18
1103,C,3,3,198.05,100749.741,0.859,78,257521.627,152.208,601157.861,0.958,276556.623,76,501789.863,0.836,3722.0,45.09,1.104,18.122,10.346,8.936,135.308,3708.511,14771.871,16709277.047,1131.155,0.254,116.936,2,236.472,10.346,8.936,0.996,109.31,0,0,3,18
1104,C,3,4,0.951,689.556,0.965,1,655.519,184.952,643927.861,1.306,239342.237,77,390854.909,0.805,2680.0,47.511,1.151,18.758,18.94,19.397,144.603,2702.955,13005.137,13455275.514,1034.612,0.703,78.694,3,135.95,18.94,19.397,1.055,49.862,0,1,3,18
1105,C,3,1,279.699,151943.826,0.874,66,807289.831,284.03,1372481.734,1.041,134367.623,32,490930.605,0.748,2882.0,53.711,1.207,20.485,12.648,12.753,171.749,2858.422,15193.866,21383369.596,1407.369,0.306,130.4,3,240.304,12.648,12.753,1.423,110.304,0,1,4,18
1106,C,3,2,167.101,99027.116,0.905,47,426407.127,252.659,1663125.534,0.978,145730.949,31,462143.136,0.935,3484.5,42.383,0.952,14.926,22.748,23.9,133.723,3455.967,14772.446,15873572.926,1074.539,0.806,51.989,2,129.402,22.748,23.9,1.161,51.329,0,0,4,18
1107,C,3,3,335.048,370122.387,0.83,75,2071020.651,612.74,5639261.695,1.075,83477.268,17,466750.567,0.755,3709.0,45.415,1.196,18.483,16.065,17.468,123.9,3767.156,19753.832,21620622.009,1094.503,0.439,111.022,5,176.978,16.065,17.468,1.396,62.442,0,1,4,18
1108,C,3,4,329.977,284448.127,0.915,167,638215.047,421.239,2543086.877,0.929,774630.696,153,409222.738,0.752,2626.0,50.568,1.024,16.067,19.175,14.719,152.947,2675.58,8535.497,19165690.234,2245.41,0.325,169.274,4,294.719,19.175,14.719,0.905,100.292,0,2,4,18
1109,C,3,5,48.694,33392.481,0.915,19,87034.827,8.028,34016.196,1.007,28828.292,7,452442.918,0.811,2756.0,50.541,1.17,19.45,19.992,21.669,164.777,2745.781,9421.865,10040567.041,1065.667,0.706,104.944,5,137.74,19.992,21.669,0.796,53.405,0,1,4,18
1110,C,3,6,95.909,81571.353,0.925,34,280889.29,78.692,434342.536,1.023,113343.632,27,386543.338,0.889,3190.0,41.022,1.018,15.145,16.077,18.78,119.041,3247.14,12827.626,13118512.718,1022.677,0.577,88.79,4,149.186,16.077,18.78,1.326,62.695,0,0,4,18
1111,C,3,1,4.225,4670.503,1.054,3,6259.115,750.477,3123606.676,1.332,41612.684,17,553265.183,0.842,3311.0,50.104,1.035,18.245,24.27,25.446,168.263,3288.095,19264.431,27622899.143,1433.881,0.698,91.527,3,160.702,24.27,25.446,0.836,59.376,0,1,5,18
1112,C,3,2,106.155,66884.618,0.963,47,162145.257,488.84,2140776.976,1.095,77869.703,30,469044.354,0.847,3071.0,47.754,1.115,18.688,11.648,11.861,153.687,3051.952,11025.735,15483499.865,1404.305,0.247,130.413,2,267.279,11.648,11.861,1.72,121.136,0,0,5,18
1113,C,3,3,25.773,15183.525,0.965,10,47428.871,259.313,926881.623,1.287,51146.634,21,384569.916,0.891,2967.0,42.506,0.964,14.526,14.093,13.645,128.125,3001.52,9406.775,11653005.651,1238.789,0.403,95.204,2,196.509,14.093,13.645,1.724,87.56,0,0,5,18
1114,C,3,4,745.301,834643.663,0.824,208,3815896.408,1125.029,4749087.212,1.022,287317.658,101,482744.651,0.592,2840.5,59.849,1.494,22.844,24.597,22.233,168.791,2860.009,15304.94,36648516.284,2394.555,0.348,173.213,5,293.994,24.597,22.233,0.925,111.088,0,3,5,18
1115,C,3,5,43.518,37386.03,0.925,21,75300.241,708.649,2382930.463,1.394,127260.573,54,326184.293,0.746,2479.0,47.069,0.999,15.371,14.777,13.912,131.611,2478.402,6955.219,21388775.987,3075.212,0.189,225.992,2,451.914,14.777,13.912,1.043,208.392,0,0,5,18
1116,C,3,6,137.315,76691.581,0.907,59,197405.418,249.067,1056318.552,0.984,151832.392,51,443403.607,0.835,3108.0,45.82,1.03,16.571,15.956,16.605,139.533,3177.775,9540.409,11007334.741,1153.759,0.468,80.533,2,175.97,15.956,16.605,1.008,75.452,0,0,5,18
1117,C,3,1,243.892,163342.359,0.893,106,426536.309,638.09,3889241.713,1.017,174447.783,48,409117.64,0.719,2610.5,51.861,1.131,18.345,22.964,28.252,153.792,2660.196,13393.964,20371109.582,1520.917,0.531,152.725,7,189.672,22.964,28.252,0.989,65.366,0,3,6,18
1118,C,3,2,19.013,10491.425,0.949,10,20549.441,63.059,204930.361,1.203,40346.309,14,360721.757,0.818,2558.0,46.617,1.062,16.186,18.688,21.014,141.54,2548.557,10346.123,24153633.166,2334.559,0.373,136.871,2,280.586,18.688,21.014,1.213,126.929,0,0,6,18
1119,C,3,3,187.382,101469.919,0.905,87,220362.3,69.08,284879.018,1.031,336528.126,94,250657.694,0.764,2786.0,38.462,1.072,12.71,11.418,10.62,89.888,2788.549,9154.182,12484934.89,1363.85,0.262,130.363,2,255.886,11.418,10.62,1.117,121.273,0,0,6,18
1120,C,3,4,157.067,89466.993,0.85,35,801272.073,234.702,1078904.579,1.015,29538.261,9,413093.847,0.904,3133.5,42.555,0.952,14.765,9.639,7.982,130.343,3169.278,10530.684,11058687.112,1050.14,0.236,117.706,2,236.357,9.639,7.982,1.026,100.532,0,0,6,18
1121,C,3,5,370.644,304491.25,0.857,117,1156148.877,418.493,1863375.581,0.975,289677.267,81,528474.624,0.939,2895.0,49.181,0.999,17.127,15.042,15.939,180.727,2924.158,9454.318,17131452.456,1812.024,0.236,164.282,4,310.85,15.042,15.939,0.888,131.553,0,2,6,18
1122,C,3,6,649.287,580580.899,0.782,137,3142575.098,782.482,3283506.312,1.029,236482.223,74,417127.832,0.548,2747.0,59.032,1.256,18.026,18.818,19.637,151.997,2744.322,14595.193,33328724.176,2283.541,0.368,128.347,2,279.358,18.818,19.637,0.981,122.651,0,0,6,18
1123,C,3,7,153.581,104595.844,0.929,58,308162.919,215.901,1014702.1,0.967,195798.416,55,339963.493,0.472,2737.0,57.293,1.675,18.122,24.411,24.431,123.266,2757.961,11051.276,11897209.033,1076.546,0.488,116.074,5,166.545,24.411,24.431,1.152,58.711,0,3,6,18
1124,C,3,8,8.133,12582.613,0.889,4,28008.685,456.624,1687301.452,1.359,189743.726,67,309768.338,0.678,2395.0,49.027,1.389,19.951,14.241,16.607,129.604,2390.117,10354.33,22850517.043,2206.856,0.254,161.872,2,330.278,14.241,16.607,1.796,156.952,0,0,6,18
1125,C,3,9,86.719,63462.602,0.936,32,199751.384,463.912,3256451.858,1.185,23999.737,7,414524.348,0.861,3184.0,43.027,1.006,15.744,11.325,10.125,126.858,3267.637,16151.814,18887800.422,1169.392,0.249,130.4,3,243.067,11.325,10.125,0.993,105.592,0,1,6,18
