,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1197,C,4,4,272.622,110566.472,0.849,59,651322.672,126.858,786554.698,0.944,287985.028,54,340256.078,0.961,1440.0,55.546,0.976,19.607,19.355,18.406,235.864,1442.593,3003.771,4353372.424,1449.302,0.439,105.109,4,203.581,19.355,18.406,0.807,78.707,0,2,16,17
1198,C,4,5,302.092,145674.533,0.859,84,579703.623,327.442,1936793.979,0.918,403092.792,78,315808.488,0.871,1145.5,62.935,1.105,24.495,24.731,27.265,274.629,1149.945,2944.433,4421323.273,1501.588,0.618,71.594,2,174.717,24.731,27.265,1.353,67.003,0,0,16,17
1199,C,4,6,38.765,15444.679,0.96,24,25201.447,9.19,48468.554,1.073,100015.084,20,307890.297,0.836,1205.0,61.648,1.085,23.375,17.107,12.414,252.764,1218.092,3401.041,5458657.242,1604.996,0.549,105.767,3,191.733,17.107,12.414,0.923,61.177,0,1,16,17
1200,C,4,7,346.35,177623.107,0.841,71,1422862.552,216.323,1498209.48,1.017,339617.318,62,273465.959,0.59,1327.0,64.25,1.062,19.492,18.228,20.435,193.825,1410.893,3661.822,5722495.127,1562.745,0.42,116.599,3,216.353,18.228,20.435,0.956,90.486,0,1,16,17
1201,C,4,8,235.97,139136.826,0.877,71,684474.421,91.473,660205.34,0.961,366200.434,58,270986.481,0.601,1231.0,66.689,1.28,22.63,18.431,20.218,212.838,1273.208,3383.462,4011629.969,1185.658,0.529,87.679,3,167.858,18.431,20.218,0.913,69.376,0,1,16,17
1202,C,4,1,72.46,33698.579,0.938,35,71356.778,142.279,665150.988,0.933,169923.545,43,456855.575,0.814,2505.0,52.386,1.055,20.332,12.921,12.751,177.77,2569.932,3793.805,4157939.899,1095.981,0.332,128.798,5,203.577,12.921,12.751,0.876,86.856,0,1,17,17
1203,C,4,2,267.024,181392.608,0.88,52,1440113.274,287.304,1293285.984,0.918,39464.849,10,289113.059,0.835,1261.0,58.772,1.1,22.504,16.304,18.572,229.527,1259.606,2754.732,4462070.418,1619.784,0.371,129.604,3,234.27,16.304,18.572,0.974,103.338,0,1,17,17
1204,C,4,3,307.901,129365.766,0.857,61,793870.924,252.659,1102359.384,0.93,156654.207,44,296233.981,0.859,1226.5,59.939,1.066,23.198,31.175,32.203,245.687,1205.735,2498.057,4561369.97,1825.967,0.642,79.801,2,189.112,31.175,32.203,1.013,73.05,0,0,17,17
1205,C,4,4,424.724,247915.141,0.872,108,1368095.907,618.866,3598524.186,1.066,222673.776,56,331312.253,0.737,1364.0,63.584,1.236,25.846,15.031,10.613,237.132,1397.166,3247.951,7874484.048,2424.447,0.211,212.911,4,379.846,15.031,10.613,1.135,163.574,0,0,17,17
1206,C,4,5,347.406,139205.113,0.874,118,473743.892,506.902,2757871.142,1.003,243389.639,60,286537.144,0.486,1219.0,77.723,1.072,19.405,19.408,20.424,233.646,1226.373,3310.205,7838356.165,2367.937,0.391,131.597,2,275.899,19.408,20.424,1.445,121.584,0,0,17,17
1207,C,4,6,157.595,63419.666,0.923,61,207511.664,158.017,885179.085,0.948,318010.442,68,280800.564,0.737,1284.0,60.621,1.17,22.26,22.122,23.412,215.478,1303.15,2806.854,2984648.461,1063.343,0.695,57.996,2,138.645,22.122,23.412,0.902,55.276,0,0,17,17
1208,C,4,1,220.231,93906.654,0.896,56,448544.241,207.134,1219341.988,0.909,159357.828,33,330200.005,0.942,1667.0,51.549,0.88,18.437,13.589,10.097,199.212,1657.533,3208.944,4257548.832,1326.776,0.321,157.28,6,228.049,13.589,10.097,0.868,92.33,0,2,18,17
1209,C,4,2,110.485,45142.28,0.963,41,134375.077,131.611,591628.548,1.171,58040.124,16,322799.806,0.929,1528.0,54.34,0.899,18.74,21.382,16.304,218.33,1478.494,3003.83,5856751.48,1949.761,0.406,174.921,5,245.514,21.382,16.304,0.639,94.225,0,1,18,17
1210,C,4,3,285.297,122995.512,0.87,56,931773.295,155.271,703733.316,0.957,144203.983,37,288052.357,0.848,1232.5,59.043,1.009,22.701,22.753,23.115,235.125,1225.104,1906.987,2224173.812,1166.329,0.587,86.973,3,158.014,22.753,23.115,0.754,58.783,0,1,18,17
1211,C,4,4,288.889,185302.907,0.828,63,1106127.718,394.198,2587277.132,0.922,114956.843,25,284044.99,0.962,1575.0,49.032,0.879,16.2,14.241,10.571,184.002,1543.71,3122.161,3866707.443,1238.472,0.314,153.4,6,222.507,14.241,10.571,1.135,93.104,0,2,18,17
1212,C,4,5,222.766,82888.696,0.858,37,958833.347,226.675,1527075.747,0.978,115420.633,25,269706.921,0.798,1473.0,52.772,0.996,19.603,18.85,18.525,176.819,1525.329,3648.149,3757464.838,1029.965,0.502,90.248,3,160.539,18.85,18.525,0.904,65.189,0,1,18,17
1213,C,4,1,211.148,141568.644,0.974,46,768730.529,355.539,1903399.395,1.034,38041.288,10,292828.686,0.811,1421.5,56.74,1.154,23.293,15.504,15.933,207.662,1410.123,2939.973,4563995.953,1552.394,0.324,153.668,6,245.365,15.504,15.933,1.548,100.541,0,2,19,17
1214,C,4,2,55.137,23188.239,0.979,28,47710.155,66.862,278512.903,1.028,152897.442,42,491108.903,0.835,2110.0,58.936,1.087,24.017,23.292,22.924,230.794,2127.909,2911.677,5397819.287,1853.852,0.639,107.826,3,190.951,23.292,22.924,1.065,79.546,0,1,19,17
1215,C,4,3,148.405,70705.072,0.904,35,359109.79,288.466,1616776.06,0.971,37192.282,9,363508.081,0.954,1785.0,52.386,0.917,17.732,13.975,13.975,208.296,1745.155,3386.708,4707679.373,1390.046,0.365,120.23,3,218.898,13.975,13.975,1.019,95.264,0,1,19,17
1216,C,4,4,117.246,32926.49,0.944,18,243348.546,170.798,839297.221,0.988,29897.955,8,299609.595,0.924,1547.0,52.34,0.939,19.084,14.335,14.983,201.43,1487.414,2888.832,3091958.205,1070.314,0.46,82.413,2,170.957,14.335,14.983,0.995,76.978,0,0,19,17
