,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,CHRONO_ORDER
626,C,5,6,0.951,677.333,0.965,1.0,643.9,1363.745,3948670.081,1.29,111604.742,77.0,267782.404,0.72,2362.0,44.531,1.349,17.749,18.758,18.628,113.549,2358.307,7819.114,37296275.749,4769.885,0.172,371.67,7,589.726,18.758,18.628,0.953,219.921,0,5,4,,,,,,,,,,,16
627,C,5,1,289.311,197584.331,0.82,65.0,1073358.76,1287.482,3670677.177,1.206,23726.487,18.0,190852.239,0.823,2343.0,35.333,1.112,12.753,23.075,23.075,81.755,2334.442,10753.819,12759443.489,1186.503,0.595,145.683,7,158.235,23.075,23.075,0.82,56.604,0,1,5,,,,,,,,,,,16
628,C,5,2,8.556,6505.276,1.163,5.0,11098.608,532.78,1045803.636,1.278,27869.45,23.0,464876.224,0.818,2892.0,49.836,1.099,18.837,18.07,20.674,161.714,2874.676,20309.137,23309577.467,1147.738,0.474,105.762,4,174.413,18.07,20.674,1.279,67.573,0,2,5,,,,,,,,,,,16
629,C,5,3,18.273,6484.665,0.947,8.0,18818.327,379.305,591450.989,1.309,152066.75,129.0,504503.621,0.732,2471.0,59.234,1.103,20.047,21.311,19.602,204.387,2468.369,7059.903,23515326.963,3330.829,0.283,272.344,8,384.642,21.311,19.602,0.764,133.142,0,6,5,,,,,,,,,,,16
630,C,5,4,73.094,35946.37,0.909,33.0,87105.28,786.918,1669414.224,1.257,44084.562,36.0,488492.532,0.897,2582.0,51.598,0.984,16.9,17.481,18.992,190.022,2570.713,11125.941,17767774.886,1596.968,0.45,115.418,3,211.217,17.481,18.992,0.865,90.747,0,1,5,,,,,,,,,,,16
631,C,5,5,6.76,4309.647,1.121,4.0,7218.521,649.815,1552355.885,1.36,31703.445,26.0,381677.966,0.946,2767.0,42.666,0.952,14.816,24.804,27.581,136.998,2786.018,11600.41,20340173.246,1753.401,0.514,116.325,3,207.063,24.804,27.581,1.095,88.75,0,1,5,,,,,,,,,,,16
632,C,5,1,2.535,1667.083,1.033,2.0,2113.06,634.076,1063416.764,1.061,97157.829,87.0,336051.189,0.715,2656.0,47.128,1.343,18.455,32.036,34.178,126.435,2657.896,9945.401,21864031.184,2198.406,0.364,155.774,5,275.678,32.036,34.178,0.791,104.184,0,3,6,,,,,,,,,,,16
633,C,5,2,361.665,244538.664,0.904,153.0,627257.451,815.965,1362715.711,1.066,172719.221,135.0,302993.66,0.633,2802.0,46.311,1.111,15.289,18.971,19.198,107.95,2806.787,8260.904,31364566.891,3796.748,0.18,372.518,12,514.214,18.971,19.198,0.971,136.322,1,6,6,,,,,,,,,,,16
634,C,5,3,624.992,357209.783,0.911,224.0,1171929.383,1135.908,1518333.246,1.178,268243.697,251.0,413262.216,0.363,2640.0,73.017,2.041,21.9,21.698,20.077,154.109,2681.62,8454.387,30549804.402,3613.485,0.293,309.88,9,393.438,21.698,20.077,0.718,130.742,0,5,6,,,,,,,,,,,16
635,C,5,1,6.021,2290.197,0.929,3.0,5128.276,586.967,1007707.719,1.324,126110.925,92.0,286259.346,0.592,2523.0,49.083,1.183,15.634,19.511,20.129,113.549,2521.03,9537.141,30384463.941,3185.909,0.238,295.351,9,409.854,19.511,20.129,1.352,136.901,0,5,7,,,,,,,,,,,16
636,C,5,2,450.497,379427.385,0.899,139.0,1658612.532,560.772,1405428.461,0.996,250206.58,131.0,494255.413,0.441,3097.0,66.924,2.092,26.036,15.549,13.751,157.278,3142.559,9419.116,29168743.36,3096.76,0.156,349.897,11,499.867,15.549,13.751,0.87,175.315,1,8,7,,,,,,,,,,,16
637,C,5,3,47.954,30282.899,0.958,27.0,59703.42,107.633,204445.324,1.133,267197.707,164.0,575616.402,0.488,3002.5,69.92,1.948,29.5,25.625,26.863,189.705,3034.266,13576.06,44743445.02,3295.761,0.243,278.611,8,413.114,25.625,26.863,1.069,129.657,0,4,7,,,,,,,,,,,16
638,C,5,1,184.002,87677.957,0.919,97.0,174044.726,156.433,607588.302,0.993,299109.773,95.0,343529.446,0.576,2572.0,53.325,1.426,18.703,19.145,14.378,130.449,2633.442,8128.669,15213595.422,1871.597,0.332,165.099,5,266.325,19.145,14.378,0.991,87.478,0,3,8,,,,,,,,,,,16
639,C,5,2,120.942,65949.87,0.906,49.0,183226.845,29.047,94898.62,1.118,122632.505,44.0,457183.334,0.862,3027.0,46.456,1.023,17.213,14.898,15.204,148.088,3087.231,9482.219,15809851.999,1667.316,0.369,120.221,2,238.258,14.898,15.204,1.271,111.618,0,0,8,,,,,,,,,,,16
640,C,5,3,701.149,809605.578,0.883,264.0,2748128.041,1451.626,8890088.516,0.979,422073.52,132.0,451096.602,0.734,3233.0,47.985,0.981,15.933,18.379,14.231,134.463,3354.81,12534.535,48051209.745,3833.506,0.223,283.468,7,464.49,18.379,14.231,1.045,149.495,0,3,8,,,,,,,,,,,16
641,C,5,4,111.753,93226.478,0.942,41.0,304547.955,735.055,2401761.781,1.134,95351.841,38.0,375444.202,0.861,2599.0,45.946,1.033,16.787,30.56,29.186,144.708,2594.488,9807.304,48597742.607,4955.26,0.356,232.47,3,418.418,30.56,29.186,0.861,153.384,0,1,8,,,,,,,,,,,16
642,C,5,5,54.715,65590.4,1.048,19.0,184684.492,679.601,3493874.119,1.341,38623.651,14.0,353145.057,0.882,2613.0,43.954,1.01,16.436,17.733,19.45,135.625,2603.843,10837.935,21352326.365,1970.147,0.396,136.366,3,250.06,17.733,19.45,1.269,113.186,0,1,8,,,,,,,,,,,16
643,C,5,1,112.598,84325.342,0.989,57.0,189322.555,735.372,4899293.497,0.831,43056.157,11.0,446188.029,0.814,2645.0,50.675,1.125,19.985,16.546,16.549,166.256,2683.737,23079.375,26788934.903,1160.731,0.501,117.972,6,170.574,16.546,16.549,1.254,65.296,0,0,9,,,,,,,,,,,16
644,C,5,2,223.823,109779.645,0.899,72.0,433132.372,478.383,2759794.919,1.074,155521.348,47.0,821326.125,0.737,4511.0,55.348,1.028,19.05,14.118,12.395,179.671,4571.283,23357.568,34804510.083,1490.074,0.248,157.632,5,274.672,14.118,12.395,0.87,88.223,0,3,9,,,,,,,,,,,16
645,C,5,3,43.624,33775.546,0.948,29.0,50588.163,147.983,560424.976,1.134,169164.239,52.0,641366.205,0.691,3932.0,53.993,1.163,20.327,14.545,13.325,160.236,4002.647,21661.631,21683793.889,1001.023,0.448,104.204,4,167.502,14.545,13.325,1.126,65.923,0,0,9,,,,,,,,,,,16
646,C,5,4,0.951,563.0,0.965,1.0,535.21,14.26,44824.542,1.29,84080.709,28.0,372863.533,0.87,2603.0,45.412,1.045,16.858,20.542,19.5,142.807,2610.959,12673.537,23156182.633,1827.129,0.496,120.694,3,215.161,20.542,19.5,0.876,87.501,0,1,9,,,,,,,,,,,16
647,C,5,5,6.338,5185.478,0.962,5.0,6666.094,516.514,2231839.133,1.065,124946.899,39.0,568205.958,0.718,3037.0,57.444,1.294,23.198,17.102,15.185,188.649,3011.973,9174.291,42555786.108,4638.591,0.163,367.14,8,598.158,17.102,15.185,0.809,179.752,0,4,9,,,,,,,,,,,16
648,C,5,1,295.543,180010.969,0.765,74.0,786889.851,452.821,1042157.195,0.906,132624.585,69.0,356056.548,0.761,2491.0,48.717,1.218,19.531,27.47,26.555,143.758,2476.781,10024.625,25407511.139,2534.51,0.604,155.001,4,229.546,27.47,26.555,0.876,86.426,0,0,10,,,,,,,,,,,16
649,C,5,2,62.214,32425.311,0.928,35.0,59037.444,143.969,324536.307,1.013,162936.046,82.0,424689.111,0.685,2607.0,54.032,1.319,20.603,20.026,18.781,159.179,2667.993,8688.061,16578991.303,1908.25,0.371,169.972,6,254.355,20.026,18.781,0.989,79.194,0,2,10,,,,,,,,,,,16
650,C,5,3,175.023,101819.648,0.94,104.0,174826.151,489.157,1209532.342,1.063,167967.265,88.0,204635.98,0.772,2541.0,36.114,1.186,12.884,31.761,33.503,80.171,2552.507,14822.409,33803742.242,2280.584,0.309,210.539,7,304.566,31.761,33.503,0.848,74.57,0,3,10,,,,,,,,,,,16
651,C,5,4,94.113,52932.969,0.894,46.0,112438.126,594.255,1636512.282,1.177,107558.628,53.0,433198.6,0.599,2765.0,55.87,1.431,21.595,15.692,12.95,148.828,2910.736,11756.452,31982400.549,2720.413,0.215,285.801,9,398.878,15.692,12.95,0.965,95.824,0,5,10,,,,,,,,,,,16
652,C,5,5,15.105,25658.312,1.071,15.0,25909.039,1261.71,6209771.686,1.266,54240.76,31.0,329854.183,0.785,2665.0,44.128,1.216,17.927,24.052,17.441,121.576,2713.148,10134.619,28329320.972,2795.302,0.445,225.66,7,281.055,24.052,17.441,0.574,102.879,0,1,10,,,,,,,,,,,16
653,C,5,6,19.118,8328.213,0.925,9.0,18563.555,566.898,1373871.04,1.159,140869.502,77.0,934624.368,0.813,3562.0,64.096,1.013,22.33,32.222,32.222,265.862,3515.448,13965.634,29791972.213,2133.234,0.516,203.489,8,227.899,32.222,32.222,0.888,73.674,0,4,10,,,,,,,,,,,16
654,C,5,7,87.776,51255.771,0.952,50.0,97500.309,369.482,894326.242,1.013,103044.227,51.0,258334.106,0.797,2343.0,41.344,1.073,15.502,13.703,11.686,108.373,2383.752,14624.54,26365625.38,1802.835,0.266,168.823,4,291.738,13.703,11.686,0.917,123.973,0,2,10,,,,,,,,,,,16
655,C,5,1,81.966,144758.79,1.025,39.0,315101.001,1258.435,3315844.842,1.351,148460.995,97.0,418036.115,0.71,2993.5,49.813,1.212,18.781,22.831,19.5,140.272,2980.18,12447.977,41865733.864,3363.256,0.375,196.294,4,335.597,22.831,19.5,0.772,129.746,0,2,11,,,,,,,,,,,16
656,C,5,2,6.654,5409.767,0.988,6.0,6124.546,600.17,1407996.032,1.253,73839.21,47.0,425871.072,0.662,2554.0,56.279,1.392,21.308,29.89,26.573,166.784,2553.423,13683.695,32747565.759,2393.182,0.404,163.091,5,272.975,29.89,26.573,0.913,88.605,0,3,11,,,,,,,,,,,16
657,C,5,3,76.791,50621.565,1.047,21.0,238831.742,636.4,1447682.37,1.322,118166.06,77.0,371276.705,0.861,2648.0,45.257,1.028,16.203,26.358,29.955,140.272,2646.832,10457.408,24657545.701,2357.902,0.457,120.334,2,254.667,26.358,29.955,1.367,109.418,0,0,11,,,,,,,,,,,16
658,C,5,4,36.23,27845.831,0.973,26.0,39625.391,586.967,1307180.316,1.069,217002.084,117.0,362914.987,0.559,2998.5,52.269,1.361,17.659,29.681,15.371,121.471,2987.678,13832.637,25471255.092,1841.388,0.373,195.121,7,249.021,29.681,15.371,1.008,70.183,0,3,11,,,,,,,,,,,16
659,C,5,5,88.093,60170.512,0.899,34.0,161980.902,976.623,3175320.502,1.109,90033.179,49.0,199087.944,0.794,2657.5,34.218,1.08,12.601,25.894,30.175,73.939,2692.611,18572.353,44945293.304,2420.011,0.479,123.234,3,252.045,25.894,30.175,1.154,106.323,0,1,11,,,,,,,,,,,16
660,C,5,6,10.457,9183.177,0.924,7.0,13319.618,43.413,99152.414,1.017,79361.697,40.0,303903.633,0.477,2693.0,54.583,1.514,15.339,19.263,21.135,113.02,2688.926,13245.484,22204722.655,1676.4,0.4,146.536,6,229.459,19.263,21.135,1.094,93.915,0,2,11,,,,,,,,,,,16
661,C,5,7,47.743,25567.125,0.931,14.0,273425.399,120.203,347301.054,1.077,186303.216,86.0,239527.504,0.678,2735.5,40.401,1.161,13.734,27.704,30.527,88.093,2719.043,15655.388,21121754.622,1349.168,0.704,113.289,5,155.156,27.704,30.527,0.848,57.573,0,1,11,,,,,,,,,,,16
662,C,5,8,56.933,27575.824,0.895,19.0,94025.3,402.226,1215354.69,1.085,60975.919,32.0,435979.853,0.855,2987.0,46.517,1.018,17.312,18.883,20.892,147.138,2963.071,14393.579,18254777.767,1268.258,0.608,74.07,2,161.924,18.883,20.892,1.46,64.978,0,0,11,,,,,,,,,,,16
663,C,5,9,62.742,39714.31,0.99,21.0,137285.09,861.174,2966519.982,1.328,20128.535,12.0,386237.76,0.891,2982.0,42.322,1.003,15.988,20.358,22.447,127.069,3039.596,11413.871,23968695.804,2099.962,0.464,111.956,2,238.524,20.358,22.447,1.064,101.501,0,0,11,,,,,,,,,,,16
664,C,5,10,0.317,1638.0,1.571,3.0,173.016,138.054,248818.63,1.327,95508.368,63.0,286299.273,0.798,2612.0,41.53,1.061,14.612,22.079,21.143,109.535,2613.775,9745.451,25802406.687,2647.636,0.451,133.15,2,271.747,22.079,21.143,1.102,123.327,0,0,11,,,,,,,,,,,16
665,C,5,11,26.301,8832.823,0.838,8.0,32625.834,428.105,940333.696,1.255,102895.007,64.0,366625.649,0.758,2507.0,49.278,1.162,18.94,15.914,16.932,146.504,2502.495,13346.427,26731442.775,2002.891,0.316,151.517,4,282.301,15.914,16.932,1.583,130.541,0,0,11,,,,,,,,,,,16
666,C,5,1,6.443,6554.477,0.971,5.0,8747.043,756.603,2831413.863,1.259,17871.672,8.0,342515.853,0.865,2807.5,41.242,0.985,14.27,18.839,18.525,117.034,2926.629,27844.543,28673017.097,1029.754,0.569,99.23,5,150.757,18.839,18.525,0.776,54.347,0,3,12,,,,,,,,,,,16
667,C,5,2,446.378,339640.201,0.86,116.0,2071003.329,377.721,1410916.713,1.036,133343.688,55.0,378683.875,0.587,2443.0,56.852,1.379,21.141,14.575,14.318,150.94,2508.831,11987.616,19628802.177,1637.423,0.328,134.947,3,250.328,14.575,14.318,1.056,110.711,0,1,12,,,,,,,,,,,16
668,C,5,3,320.26,222287.272,0.893,78.0,1208430.551,316.246,1446483.613,0.955,192379.102,67.0,282340.599,0.885,2764.5,38.093,1.014,13.733,13.325,11.418,102.247,2761.371,5112.026,6505509.011,1272.589,0.347,102.924,2,214.659,13.325,11.418,1.085,93.376,0,0,12,,,,,,,,,,,16
669,C,5,4,25.245,15018.953,0.946,14.0,27432.491,412.472,1622476.938,1.016,94175.891,37.0,730966.701,0.914,3859.0,51.113,0.964,18.345,18.525,21.161,189.917,3848.883,13043.292,18900918.293,1449.091,0.482,117.551,4,194.283,18.525,21.161,1.268,77.21,0,0,12,,,,,,,,,,,16
670,C,5,1,621.507,676029.386,0.784,150.0,3179933.003,795.051,4709519.283,0.933,359214.468,81.0,531042.406,0.426,3070.0,70.408,1.483,19.254,49.498,8.872,168.158,3158.006,13593.519,25326729.089,1863.147,0.588,167.014,6,199.57,49.498,8.872,1.087,59.104,0,4,13,,,,,,,,,,,16
671,C,5,2,309.063,147022.988,0.856,86.0,585582.904,162.876,823022.065,0.969,627506.234,137.0,610107.813,0.836,2779.0,57.249,1.062,21.435,22.603,21.458,218.119,2797.134,8712.763,22664213.085,2601.266,0.33,256.807,8,314.897,22.603,21.458,0.917,88.229,1,0,13,,,,,,,,,,,16
672,C,5,3,334.308,161836.481,0.858,59.0,1140833.339,973.349,7810943.32,0.967,219069.152,44.0,405765.58,0.73,2607.0,51.774,1.04,16.705,20.795,20.824,155.799,2604.414,12487.748,31459061.067,2519.194,0.343,237.854,9,303.863,20.795,20.824,0.747,91.205,0,5,13,,,,,,,,,,,16
673,C,5,4,4.119,2411.73,0.943,3.0,3411.422,5.493,23762.707,1.177,43036.141,11.0,432281.339,0.89,2526.0,49.191,1.019,17.046,18.437,13.756,171.432,2521.591,11591.884,14816598.961,1278.187,0.466,108.726,4,185.625,18.437,13.756,1.225,64.881,0,2,13,,,,,,,,,,,16
674,C,5,5,14.26,11004.835,1.032,12.0,13523.9,24.188,93728.067,1.141,151374.437,41.0,211752.571,0.856,2480.0,35.382,1.052,13.406,25.317,27.282,85.241,2484.173,10345.047,22048742.927,2131.333,0.52,144.473,6,227.023,25.317,27.282,1.021,82.971,0,0,13,,,,,,,,,,,16
675,C,5,1,58.095,41382.435,0.929,37.0,66584.675,408.986,1053730.7,1.154,51758.309,31.0,290397.795,0.709,2678.0,43.364,1.252,17.161,14.482,9.243,106.155,2735.609,11649.761,15763017.911,1353.077,0.229,181.218,8,272.747,14.482,9.243,0.996,90.777,0,6,14,,,,,,,,,,,16
676,C,5,2,36.23,27560.796,0.985,31.0,32275.999,460.849,1039890.555,1.051,213129.333,123.0,430955.197,0.779,2545.0,52.252,1.188,19.778,16.351,12.902,169.214,2546.809,9171.999,31738113.617,3460.327,0.178,278.254,4,493.779,16.351,12.902,1.143,212.849,0,0,14,,,,,,,,,,,16
677,C,5,3,11.83,11259.123,0.822,8.0,16855.785,624.887,1506346.001,1.255,59997.381,42.0,451996.329,0.761,2483.0,54.974,1.254,21.987,14.711,16.265,183.051,2469.239,15687.86,29855160.782,1903.074,0.295,162.856,4,284.916,14.711,16.265,1.217,129.613,0,0,14,,,,,,,,,,,16
678,C,5,4,255.088,148784.492,0.941,130.0,317581.642,843.323,1794315.653,1.114,146536.383,97.0,194625.749,0.869,2434.0,34.092,1.066,12.601,15.657,13.0,80.382,2421.265,10579.799,40252640.474,3804.67,0.155,292.741,3,556.048,15.657,13.0,0.79,215.874,0,1,14,,,,,,,,,,,16
679,C,5,5,121.259,62718.653,0.925,60.0,132284.727,719.106,1875665.551,1.037,262847.455,149.0,408975.044,0.628,2680.0,55.247,1.439,22.701,21.726,22.142,152.419,2683.226,9475.017,43435315.438,4584.194,0.19,378.728,10,550.473,21.726,22.142,1.316,194.146,0,6,14,,,,,,,,,,,16
680,C,5,6,248.434,145386.504,0.923,121.0,309976.95,657.314,1391351.712,1.04,175068.307,99.0,244090.784,0.618,2614.0,43.374,1.366,16.659,17.927,10.538,92.529,2637.995,11773.166,19195581.607,1630.452,0.348,157.327,5,242.587,17.927,10.538,0.812,75.51,0,3,14,,,,,,,,,,,16
681,C,5,7,122.738,75926.109,0.945,57.0,173970.998,662.384,1896937.372,1.043,77983.719,46.0,397672.788,0.841,3069.5,43.555,0.991,15.679,15.6,15.929,126.963,3132.191,14734.743,26789979.127,1818.15,0.321,167.925,6,266.656,15.6,15.929,1.091,108.893,0,0,14,,,,,,,,,,,16
682,C,5,8,55.876,29105.765,0.933,29.0,55277.983,65.488,145650.821,1.04,132396.979,77.0,335670.828,0.463,2456.0,60.37,2.07,22.486,18.992,17.86,134.146,2502.284,12431.274,18184748.081,1462.823,0.294,181.158,8,249.977,18.992,17.86,1.017,77.631,0,4,14,,,,,,,,,,,16
683,C,5,9,5.176,4680.597,0.973,4.0,6064.656,1025.634,2231884.024,1.244,75039.409,54.0,687188.496,0.784,2699.0,63.899,1.113,24.375,19.96,19.458,254.666,2698.394,9597.074,33186710.396,3458.003,0.24,236.014,5,425.389,19.96,19.458,0.935,163.335,0,3,14,,,,,,,,,,,16
684,C,5,1,270.51,123649.546,0.847,90.0,410384.631,523.591,797753.123,1.264,180921.92,135.0,840806.202,0.891,2706.0,66.42,0.99,22.321,23.475,19.36,312.866,2687.433,8849.513,29273372.301,3307.908,0.333,234.509,7,353.44,23.475,19.36,0.879,143.056,0,3,15,,,,,,,,,,,16
685,C,5,2,555.385,445938.35,0.91,200.0,1556002.537,454.3,1035497.334,0.988,426080.01,232.0,250036.293,0.698,2736.5,40.545,1.255,15.194,21.897,25.014,91.261,2739.782,8787.707,37020017.128,4212.705,0.222,318.374,7,487.926,21.897,25.014,0.775,183.812,0,5,15,,,,,,,,,,,16
686,C,5,3,0.951,926.333,0.965,1.0,880.609,266.285,424099.292,1.292,90895.366,67.0,510043.841,0.888,2638.5,52.071,1.006,17.733,15.188,14.352,191.607,2661.932,8976.832,21776180.286,2425.82,0.228,203.836,4,365.582,15.188,14.352,0.961,138.074,0,2,15,,,,,,,,,,,16
687,C,5,4,82.177,48615.847,0.938,19.0,253324.765,362.616,732464.169,1.228,36557.32,26.0,445222.919,0.822,2968.0,47.689,1.132,18.995,14.61,13.396,148.722,2993.654,11146.626,15879324.716,1424.586,0.394,103.639,2,213.27,14.61,13.396,1.194,97.183,0,0,15,,,,,,,,,,,16
688,C,5,5,3.803,3899.333,0.965,4.0,3706.859,689.847,1372479.093,1.273,90171.784,65.0,348071.284,0.721,2447.0,49.809,1.162,19.324,17.952,11.776,142.385,2444.585,9289.558,29995044.708,3228.899,0.22,272.545,7,428.98,17.952,11.776,0.823,185.625,0,1,15,,,,,,,,,,,16
689,C,5,1,27.357,11950.242,0.896,13.0,26731.131,210.091,380954.741,0.976,166453.664,115.0,228617.334,0.54,2554.0,45.755,1.606,15.949,15.405,15.98,89.888,2543.351,7691.958,16162570.324,2101.23,0.255,192.81,6,321.892,15.405,15.98,0.71,84.545,0,4,16,,,,,,,,,,,16
690,C,5,2,1.901,1591.333,0.965,2.0,1512.784,1016.55,1370628.41,1.322,171472.682,163.0,233631.639,0.64,2429.0,43.462,1.384,15.624,32.213,19.768,96.226,2427.952,9162.187,38137899.501,4162.532,0.439,215.546,4,345.379,32.213,19.768,0.736,127.873,0,2,16,,,,,,,,,,,16
691,C,5,3,1.901,1381.111,0.965,2.0,1312.938,436.132,631239.045,1.352,32225.8,30.0,611222.596,0.94,3770.0,46.512,0.921,16.541,12.676,7.802,161.82,3777.178,10054.033,17158300.622,1706.609,0.228,169.224,4,306.632,12.676,7.802,1.327,112.124,0,0,16,,,,,,,,,,,16
692,C,5,4,9.929,2239.323,1.172,2.0,11978.583,284.136,456328.498,1.239,31966.092,28.0,680936.036,0.941,3932.0,47.753,0.929,16.589,17.522,17.03,170.798,3986.787,13823.102,15075399.198,1090.594,0.487,80.169,2,167.712,17.522,17.03,1.64,76.5,0,0,16,,,,,,,,,,,16
693,C,5,5,57.144,26993.484,0.937,32.0,50126.046,16.9,22479.027,1.152,26786.389,23.0,267164.806,0.564,2655.0,47.193,1.319,15.714,13.326,9.401,100.028,2670.89,9789.297,11909727.262,1216.607,0.339,124.347,4,212.397,13.326,9.401,0.728,75.562,0,0,16,,,,,,,,,,,16
694,C,5,1,88.304,56403.855,0.951,38.0,138769.46,745.301,2474723.239,1.071,99783.129,57.0,439741.216,0.741,2560.0,54.097,1.177,19.906,20.628,21.987,172.594,2547.838,7231.496,23175614.017,3204.816,0.213,229.794,3,434.462,20.628,21.987,1.285,201.953,0,1,17,,,,,,,,,,,16
695,C,5,2,103.303,62899.598,0.987,67.0,96967.634,409.831,1112437.428,0.998,451157.234,182.0,325050.286,0.603,2700.0,49.707,1.392,18.387,20.129,22.032,118.619,2740.297,9478.484,19502983.381,2057.606,0.32,201.653,8,284.287,20.129,22.032,1.438,102.936,0,4,17,,,,,,,,,,,16
696,C,5,3,14.365,12413.725,0.914,12.0,15187.941,181.255,394701.618,1.265,53773.814,33.0,374854.911,0.939,3579.5,37.296,0.929,13.292,13.508,10.741,103.937,3606.574,11459.979,15727746.87,1372.406,0.312,127.114,3,235.188,13.508,10.741,0.887,83.867,0,1,17,,,,,,,,,,,16
697,C,5,4,12.253,5919.724,0.947,7.0,10697.438,209.035,457155.765,1.273,39711.68,24.0,390667.527,0.961,3599.0,37.917,0.915,13.027,11.454,11.131,109.957,3552.903,12731.787,13280049.777,1043.063,0.333,99.119,2,198.386,11.454,11.131,1.019,91.377,0,0,17,,,,,,,,,,,16
698,C,5,5,25.773,7024.664,0.688,7.0,26000.618,119.147,308446.21,1.094,33283.24,19.0,326181.547,0.69,2307.0,50.843,1.136,17.978,16.265,11.026,141.962,2297.666,8052.422,28777503.865,3573.77,0.16,331.513,8,529.583,16.265,11.026,0.947,197.239,0,2,17,,,,,,,,,,,16
699,C,5,6,641.682,291200.92,0.805,171.0,1308145.849,751.744,1652565.516,1.232,141409.439,87.0,198764.726,0.513,2316.5,45.621,1.916,17.749,21.62,16.705,84.924,2340.507,6730.804,31841397.932,4730.698,0.146,450.982,14,638.778,21.62,16.705,1.134,195.461,0,6,17,,,,,,,,,,,16
700,C,5,1,17.217,11048.638,0.915,11.0,17670.271,365.785,773769.445,0.99,127680.019,76.0,455232.411,0.869,2667.0,49.785,1.053,17.659,15.802,12.635,171.432,2655.47,11091.365,23597220.099,2127.531,0.28,193.17,5,309.045,15.802,12.635,0.907,124.203,0,3,18,,,,,,,,,,,16
701,C,5,1,9.929,5350.917,0.821,4.0,13654.982,555.596,1316356.415,1.409,53897.835,36.0,276416.216,0.74,2257.0,45.55,1.182,18.396,21.016,21.732,122.104,2263.771,17071.194,27788681.862,1627.811,0.573,138.923,5,188.97,21.016,21.732,0.838,72.971,1,2,19,,,,,,,,,,,16
702,C,5,2,18.168,20443.591,0.949,11.0,34746.499,661.856,1265549.077,1.352,135984.077,91.0,314606.986,0.629,2535.0,49.814,1.577,19.806,15.333,13.208,124.111,2534.879,14084.554,45379414.446,3221.928,0.185,256.73,4,468.329,15.333,13.208,0.782,181.994,0,2,19,,,,,,,,,,,16
703,C,5,3,16.161,11047.456,0.985,11.0,16046.157,393.776,924317.537,1.002,214992.377,113.0,811438.209,0.928,3761.5,54.504,0.97,19.854,18.669,17.266,219.492,3696.891,11100.939,27896237.611,2512.962,0.343,177.451,4,303.251,18.669,17.266,0.89,124.369,0,2,19,,,,,,,,,,,16
704,C,5,4,237.554,193337.646,0.914,86.0,545135.422,1072.215,2485204.142,1.075,132586.864,75.0,204094.116,0.821,2388.0,36.075,1.068,13.015,27.846,27.95,85.029,2400.277,7416.21,33528901.553,4521.029,0.332,281.284,8,413.854,27.846,27.95,0.69,159.8,0,4,19,,,,,,,,,,,16
705,C,5,5,511.972,285562.106,0.908,188.0,892384.508,874.694,3293947.183,0.965,560385.2,218.0,363359.675,0.5,2638.5,58.724,1.524,17.692,24.078,23.069,137.103,2650.262,10997.48,39178170.1,3562.468,0.263,375.541,13,412.266,24.078,23.069,0.863,108.385,2,6,19,,,,,,,,,,,16
706,C,5,6,266.179,236064.17,0.831,112.0,591606.577,939.232,4117945.661,0.938,48883.381,22.0,243423.118,0.603,2576.0,44.146,1.197,14.492,18.431,21.732,93.585,2601.087,12527.874,12728597.252,1016.022,0.486,108.244,5,162.047,18.431,21.732,0.974,48.33,0,1,19,,,,,,,,,,,16
707,C,5,7,9.401,7155.705,0.97,8.0,8559.873,406.029,798608.276,1.336,76632.414,51.0,379329.887,0.682,2811.0,49.172,1.399,20.287,26.062,29.529,131.294,2889.167,12627.897,15408538.79,1220.198,0.707,104.756,6,147.291,26.062,29.529,1.013,53.883,0,0,19,,,,,,,,,,,16
708,C,5,1,0.951,821.222,0.965,1.0,780.686,70.347,96118.185,1.38,81513.629,62.0,241504.411,0.843,2304.0,39.441,1.03,14.32,11.991,11.704,104.359,2314.168,10889.174,25403013.242,2332.869,0.519,186.461,6,237.639,11.991,11.704,0.968,82.731,0,0,20,,,,,,,,,,,16
709,C,5,2,15.421,13515.584,1.143,9.0,27061.108,1982.717,5064742.436,1.36,148601.694,112.0,261678.772,0.884,2135.0,41.721,0.989,13.819,17.275,15.234,122.421,2137.528,11394.315,41239385.118,3619.295,0.286,263.855,6,398.668,17.275,15.234,0.738,126.053,0,2,20,,,,,,,,,,,16
