,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,CHRONO_ORDER
1251,C,2,8,,,,,,,,,,,297115.118,0.901,1515.0,52.739,1.066,20.501,18.386,17.67,199.317,1490.663,7612.54,11134991.228,1462.717,0.509,96.575,3,189.956,18.386,17.67,1.366,79.546,0,1,20,163.932,81648.004,0.865,72.0,187493.631,118.091,503465.84,0.925,145789.703,43.0,19
1252,C,2,9,,,,,,,,,,,576818.327,0.941,2358.0,56.7,0.954,20.131,23.12,27.374,240.723,2396.191,8627.482,11380207.569,1319.065,0.627,108.107,4,162.643,23.12,27.374,0.742,60.078,0,0,20,159.391,112181.929,0.865,94.0,198643.995,93.585,419841.801,0.997,181557.47,55.0,19
1253,C,2,10,,,,,,,,,,,361680.741,0.916,1146.0,65.797,1.009,22.257,28.655,27.392,315.612,1145.966,9173.197,28002177.8,3052.608,0.468,172.646,4,286.433,28.655,27.392,0.885,111.017,0,2,20,450.92,244644.327,0.86,221.0,505119.319,210.197,855631.633,1.025,617547.678,192.0,19
1254,C,2,11,,,,,,,,,,,298027.098,0.832,1392.0,57.166,1.089,21.647,19.768,21.846,216.429,1377.021,8338.597,9992420.754,1198.334,0.512,98.611,4,171.461,19.768,21.846,1.118,70.101,0,2,20,209.035,101010.398,0.808,87.0,251075.764,74.467,288290.862,0.965,123100.905,41.0,19
1255,C,2,12,,,,,,,,,,,453397.36,0.862,1706.0,63.195,1.025,23.916,24.858,27.591,274.101,1654.125,8974.189,22775504.423,2537.89,0.405,160.556,3,280.637,24.858,27.591,0.992,122.78,0,1,20,5.176,1250.245,0.816,1.0,6470.896,104.676,241591.448,1.206,69004.104,34.0,19
1256,C,2,13,,,,,,,,,,,338083.551,0.942,1175.0,62.2,1.013,22.762,23.064,21.146,290.051,1165.602,9327.407,31792131.897,3408.464,0.359,226.37,5,345.555,23.064,21.146,0.74,147.87,0,1,20,46.476,33829.887,0.893,26.0,60960.693,126.224,314444.004,1.023,189060.187,82.0,19
1257,C,2,14,,,,,,,,,,,587798.739,0.962,2675.0,52.468,0.929,18.688,18.311,19.836,210.725,2789.411,12154.98,15989553.451,1315.473,0.366,124.143,5,212.452,18.311,19.836,0.985,91.414,0,1,20,182.1,122507.465,0.841,89.0,249679.803,163.721,635902.564,0.965,108686.457,40.0,19
1258,C,2,15,,,,,,,,,,,519339.086,0.938,1952.0,60.442,0.942,21.056,25.389,25.523,272.833,1903.502,12031.094,19130674.388,1590.103,0.69,116.789,5,170.199,25.389,25.523,1.076,65.353,0,3,20,236.287,148801.083,0.909,122.0,297916.19,406.557,1482426.861,1.095,164045.378,65.0,19
1259,C,2,16,,,,,,,,,,,328340.026,0.85,1312.5,60.848,1.106,22.998,16.527,16.705,250.546,1310.497,10440.803,23188027.147,2220.905,0.272,175.901,4,320.282,16.527,16.705,1.149,145.237,0,2,20,189.388,122994.813,0.903,90.0,260445.37,441.308,2801392.253,0.99,230761.035,65.0,19
1260,C,2,17,,,,,,,,,,,472800.964,0.911,2155.0,55.979,0.97,21.076,18.879,15.075,227.203,2080.965,12835.427,18690539.185,1456.168,0.472,126.346,4,196.848,18.879,15.075,0.788,84.541,0,0,20,202.169,89594.181,0.831,86.0,212951.856,267.763,1002742.319,0.978,124433.851,45.0,19
1261,C,2,18,,,,,,,,,,,499814.752,0.912,1909.5,61.03,0.962,22.33,11.714,8.375,270.404,1848.4,8001.37,16448452.688,2055.705,0.3,183.064,4,293.506,11.714,8.375,1.136,87.229,0,2,20,2.852,1996.944,0.893,2.0,2897.971,152.314,391650.911,1.192,59952.634,29.0,19
1262,C,2,19,,,,,,,,,,,260728.555,0.955,1321.0,51.499,0.94,18.035,19.592,20.769,201.536,1293.71,10670.43,11348579.695,1063.554,0.636,60.145,2,144.916,19.592,20.769,0.883,53.485,0,0,20,112.704,61186.904,0.877,53.0,137253.508,34.117,87336.496,1.103,70039.017,31.0,19
1263,C,2,20,,,,,,,,,,,276677.958,0.871,1222.0,58.035,1.028,21.777,22.717,24.235,233.54,1184.711,8174.091,16590256.695,2029.615,0.503,152.273,5,225.208,22.717,24.235,0.801,89.461,0,1,20,3.38,3524.151,0.994,3.0,3974.94,34.434,77327.216,1.185,47249.708,23.0,19
1264,C,4,1,,,,,,,,,,,491129.289,0.84,2220.0,57.06,1.053,22.378,24.808,26.603,217.696,2256.029,11006.154,11345251.824,1030.81,0.844,48.157,2,123.856,24.808,26.603,0.979,45.745,0,0,1,22.71,16437.93,0.991,12.0,29552.1,337.266,962436.481,1.197,23289.982,13.0,17
1265,C,4,2,,,,,,,,,,,339650.627,0.69,1499.0,64.318,1.25,24.375,16.943,14.424,226.992,1496.314,11041.244,13242756.199,1199.39,0.431,115.796,4,186.949,16.943,14.424,0.841,67.183,0,2,1,85.874,48692.389,0.92,37.0,122125.14,163.932,545815.023,1.119,96739.713,47.0,17
1266,C,4,3,,,,,,,,,,,324778.72,0.879,1248.0,61.322,1.042,22.257,23.781,17.403,263.116,1234.356,9386.281,26162141.047,2787.274,0.409,223.802,6,292.543,23.781,17.403,0.869,100.459,0,2,1,48.483,25870.226,0.907,21.0,65750.225,602.494,1306244.993,1.124,139364.506,88.0,17
1267,C,4,4,,,,,,,,,,,339555.774,0.826,1714.5,54.223,1.083,21.076,20.702,17.991,193.297,1756.656,14548.402,24651710.254,1694.462,0.476,145.609,5,211.602,20.702,17.991,1.106,76.08,0,1,1,42.462,31904.369,0.893,20.0,67914.619,538.167,1412454.636,1.088,35094.512,22.0,17
1268,C,4,5,,,,,,,,,,,312054.836,0.897,1417.0,56.214,1.021,21.231,23.9,24.821,225.618,1383.109,8387.49,15620928.712,1862.408,0.501,122.942,5,216.162,23.9,24.821,1.058,89.226,0,1,1,77.002,33033.645,1.017,19.0,156958.886,690.27,2329103.472,1.304,32759.617,20.0,17
1269,C,4,6,,,,,,,,,,,509580.563,0.922,1842.0,62.734,0.98,23.516,21.421,26.863,288.783,1764.579,7421.763,18931257.206,2550.776,0.425,150.384,3,274.506,21.421,26.863,0.918,118.437,0,1,1,5.809,1984.944,1.098,2.0,5880.338,457.257,920041.667,1.231,70134.065,47.0,17
1270,C,4,7,,,,,,,,,,,320472.641,0.829,1750.0,52.804,1.044,20.332,20.645,21.865,184.002,1741.685,11153.114,13394603.076,1200.974,0.648,84.885,3,152.608,20.645,21.865,0.96,52.174,0,1,1,37.497,18565.603,0.8,13.0,54471.313,352.898,887206.904,1.245,39455.027,26.0,17
1271,C,4,8,,,,,,,,,,,287583.586,0.83,1426.0,55.969,1.096,21.945,22.019,24.082,206.817,1390.523,11421.819,20238160.358,1771.886,0.58,127.609,4,195.853,22.019,24.082,0.741,71.276,0,0,1,1.901,1879.667,0.965,2.0,1786.885,504.895,1069201.932,1.381,54982.735,37.0,17
1272,C,4,9,,,,,,,,,,,450491.256,0.8,1978.0,59.033,1.068,21.535,15.562,15.145,221.816,2030.925,12651.79,12903944.142,1019.93,0.548,81.302,3,152.867,15.562,15.145,1.079,63.601,0,1,1,130.238,71683.322,0.824,54.0,187497.011,242.73,759550.839,0.979,70768.117,37.0,17
1273,C,4,1,,,,,,,,,,,393373.469,0.856,1660.0,58.947,1.003,22.032,17.956,19.221,236.709,1661.843,10875.222,17170955.637,1578.906,0.514,96.862,2,196.536,17.956,19.221,1.008,87.423,0,0,2,210.831,113984.674,0.828,91.0,277355.553,274.207,1214575.377,0.991,130032.249,39.0,17
1274,C,4,2,,,,,,,,,,,580101.307,0.929,2138.0,61.387,0.967,23.156,17.678,16.842,278.537,2082.67,7426.727,12949862.553,1743.684,0.38,142.972,4,240.066,17.678,16.842,0.834,93.862,0,0,2,170.059,100663.57,0.901,86.0,200766.773,126.858,517849.646,1.01,212023.747,80.0,17
1275,C,4,3,,,,,,,,,,,308917.41,0.873,1259.0,60.586,1.009,22.338,21.846,25.371,255.088,1211.022,7832.197,15507517.871,1979.97,0.512,129.978,4,220.408,21.846,25.371,1.032,89.346,0,2,2,93.902,52887.066,0.864,39.0,133316.805,472.785,2008411.761,0.819,49658.172,18.0,17
1276,C,4,4,,,,,,,,,,,340537.467,0.894,1676.0,52.63,0.903,18.643,19.458,18.499,196.994,1728.673,10698.368,13502753.291,1262.132,0.589,109.963,4,164.087,19.458,18.499,0.873,53.057,0,0,2,84.079,52789.563,0.886,37.0,119549.33,216.429,675636.645,0.92,63432.904,27.0,17
1277,C,4,5,,,,,,,,,,,339237.838,0.847,1710.5,54.971,1.085,21.618,16.163,14.534,203.648,1665.804,9244.736,14301670.736,1547.007,0.365,133.886,4,230.633,16.163,14.534,1.058,89.991,0,2,2,121.365,75129.385,0.875,54.0,167689.068,217.696,774107.028,1.002,179046.888,72.0,17
1278,C,4,6,,,,,,,,,,,425257.91,0.949,1661.0,59.039,0.957,21.056,20.311,18.688,263.221,1615.59,8575.295,14977963.849,1746.641,0.465,137.991,4,217.24,20.311,18.688,1.16,67.573,0,2,2,59.257,59481.269,0.9,41.0,86907.335,458.525,1498167.441,1.063,58749.444,27.0,17
1279,C,4,7,,,,,,,,,,,537989.044,0.926,1495.0,70.583,0.977,25.068,31.467,28.711,367.264,1464.858,10260.883,32123402.005,3130.666,0.471,203.863,6,289.092,31.467,28.711,1.143,102.486,0,2,2,77.107,40456.228,0.853,31.0,104030.989,412.049,1079322.543,1.208,87641.478,44.0,17
1280,C,4,1,,,,,,,,,,,592378.708,0.74,1788.0,74.511,1.15,27.342,19.122,19.696,326.914,1812.031,9012.933,18376558.353,2038.91,0.441,112.999,2,240.974,19.122,19.696,1.562,104.542,0,0,3,303.36,181073.149,0.861,147.0,367628.257,205.127,672699.064,0.97,224221.286,90.0,17
1281,C,4,2,,,,,,,,,,,521780.856,0.853,1576.0,69.978,1.1,26.528,12.95,12.873,332.512,1569.207,13706.676,16319481.256,1190.623,0.347,98.005,2,207.785,12.95,12.873,1.408,88.955,0,0,3,196.571,84634.827,0.855,59.0,312451.887,250.969,734583.989,1.001,117431.34,53.0,17
1282,C,4,3,,,,,,,,,,,316042.451,0.883,2231.0,43.681,0.948,17.248,15.893,18.483,134.04,2357.82,10825.573,10926982.802,1009.368,0.548,69.498,2,152.106,15.893,18.483,1.247,63.555,0,0,3,102.563,59906.816,0.793,42.0,151372.719,198.05,977399.755,1.059,74433.653,22.0,17
1283,C,4,4,,,,,,,,,,,304495.247,0.85,1440.0,55.681,1.128,22.779,16.53,15.812,209.774,1451.537,7785.774,9050344.113,1162.421,0.466,111.561,4,176.959,16.53,15.812,0.85,65.915,0,2,3,126.858,66592.847,0.878,58.0,146531.007,109.746,319940.389,0.951,130210.01,52.0,17
1284,C,4,5,,,,,,,,,,,584701.662,0.707,3220.5,55.412,1.239,22.666,10.741,7.279,172.805,3383.59,10516.712,13635615.056,1296.566,0.207,170.235,5,280.472,10.741,7.279,0.776,119.265,0,1,3,96.12,66971.714,0.853,50.0,133241.599,248.962,911250.684,1.018,56633.766,24.0,17
1285,C,4,6,,,,,,,,,,,311469.348,0.875,1470.5,55.154,1.039,20.363,23.436,17.786,211.887,1469.979,8171.793,15076791.462,1844.98,0.495,119.922,3,216.505,23.436,17.786,1.148,82.066,0,1,3,144.708,54678.85,0.859,34.0,262685.288,299.346,878921.027,0.98,76455.417,36.0,17
1286,C,4,7,,,,,,,,,,,259583.88,0.901,1516.0,47.262,0.925,16.816,18.385,14.847,160.13,1621.083,8129.039,13823288.146,1700.482,0.412,152.886,6,227.617,18.385,14.847,1.357,70.152,0,4,3,72.988,55547.552,0.976,38.0,104920.893,236.392,605101.43,0.989,91609.447,42.0,17
1287,C,4,8,,,,,,,,,,,335512.6,0.918,1501.0,56.055,0.998,20.752,19.581,19.581,229.632,1461.087,7672.389,15520128.207,2022.855,0.378,186.008,6,259.297,19.581,19.581,1.172,102.342,0,0,3,12.464,8193.088,0.916,7.0,14451.196,262.376,800035.608,1.168,62742.576,35.0,17
1288,C,4,9,,,,,,,,,,,546748.129,0.871,2884.5,50.249,0.944,19.178,17.978,18.466,174.918,3125.746,16660.019,17134597.594,1028.486,0.553,88.942,4,152.857,17.978,18.466,0.854,63.139,0,2,3,28.942,27930.188,1.056,17.0,49392.47,348.568,1004451.674,1.229,27835.092,14.0,17
1289,C,4,10,,,,,,,,,,,270264.84,0.844,1044.0,62.779,1.084,24.185,14.84,8.558,264.595,1021.43,7873.789,25460262.745,3233.547,0.195,308.819,6,456.773,14.84,8.558,0.69,151.346,0,2,3,7.183,3314.444,0.776,3.0,7500.649,405.289,922056.072,1.281,81799.138,47.0,17
1290,C,4,1,,,,,,,,,,,289954.269,0.797,1410.0,57.607,1.179,22.866,17.006,19.45,210.514,1377.365,8411.036,12831579.475,1525.565,0.389,142.379,5,222.032,17.006,19.45,1.032,88.228,0,1,4,189.283,119514.732,0.889,96.0,238448.634,143.335,602284.474,0.993,175582.513,58.0,17
1291,C,4,2,,,,,,,,,,,540325.61,0.911,1857.0,64.205,1.019,24.552,16.522,14.61,298.923,1807.573,9595.325,21657939.142,2257.134,0.312,161.43,3,301.327,16.522,14.61,0.932,138.626,0,1,4,290.262,136105.13,0.828,121.0,337634.109,191.607,660877.97,0.961,311253.77,109.0,17
1292,C,4,3,,,,,,,,,,,402367.679,0.547,1656.0,73.656,1.141,22.194,22.85,15.944,236.287,1702.879,9415.005,24611262.349,2614.047,0.381,195.374,5,293.633,22.85,15.944,0.717,110.828,0,3,4,342.547,225715.787,0.898,183.0,421049.113,309.803,1318632.879,0.968,450729.775,138.0,17
1293,C,4,4,,,,,,,,,,,322969.971,0.819,1469.0,58.064,1.189,23.47,15.188,14.653,219.703,1470.028,9433.909,13696501.282,1451.837,0.392,101.899,2,215.673,15.188,14.653,1.19,97.068,0,0,4,154.215,100875.868,0.875,79.0,198228.249,143.441,515355.274,0.922,170147.527,55.0,17
1294,C,4,5,,,,,,,,,,,544642.146,0.835,2077.0,63.298,1.072,23.851,22.203,24.817,266.073,2046.962,13084.68,20612491.467,1575.315,0.598,98.856,3,181.913,22.203,24.817,0.901,77.078,0,1,4,266.601,141547.675,0.842,113.0,347241.904,328.71,1411904.85,1.002,191484.051,63.0,17
1295,C,4,6,,,,,,,,,,,565784.363,0.853,2003.0,63.555,1.014,22.132,19.562,17.6,274.101,2064.146,9620.302,13663282.672,1420.255,0.541,132.822,5,181.626,19.562,17.6,0.776,66.945,0,1,4,191.712,123218.811,0.868,95.0,244452.872,104.042,380928.123,1.024,210990.741,71.0,17
1296,C,4,7,,,,,,,,,,,324179.712,0.949,2036.5,44.875,0.929,16.344,13.991,15.172,152.102,2131.327,11767.511,12591204.634,1069.997,0.415,81.675,2,179.931,13.991,15.172,1.278,75.206,0,0,4,138.793,87913.293,0.814,62.0,197018.93,178.509,811042.849,0.998,202014.532,65.0,17
1297,C,4,8,,,,,,,,,,,345177.115,0.935,1209.0,61.77,1.039,22.502,23.94,18.611,283.819,1216.189,9100.575,18961867.473,2083.59,0.343,190.733,6,276.097,23.94,18.611,1.014,95.79,0,4,4,336.843,203646.228,0.895,170.0,410396.567,290.684,1301272.938,0.928,547651.842,150.0,17
1298,C,4,9,,,,,,,,,,,318031.4,0.543,1500.0,69.938,1.241,21.595,16.2,10.117,211.464,1503.948,8591.767,18801070.434,2188.266,0.289,177.504,4,308.387,16.2,10.117,1.17,134.289,0,2,4,209.669,134328.27,0.9,112.0,260878.334,243.786,1027779.305,0.932,284045.33,87.0,17
1299,C,4,10,,,,,,,,,,,318267.37,0.94,1491.5,53.388,0.998,19.397,17.552,19.061,213.154,1493.13,5902.197,9104555.902,1542.571,0.442,108.627,3,209.425,17.552,19.061,1.502,89.075,0,1,4,209.141,122516.263,0.921,84.0,330074.943,155.06,587441.51,0.878,225061.076,69.0,17
1300,C,4,11,,,,,,,,,,,289558.698,0.831,1225.0,60.022,1.086,21.987,22.753,24.312,238.188,1215.673,7923.245,22604812.497,2852.974,0.252,229.013,6,377.392,22.753,24.312,1.271,133.722,0,2,4,97.493,57644.146,0.91,46.0,127206.412,133.301,442458.249,0.988,174107.347,65.0,17
1301,C,4,12,,,,,,,,,,,305960.816,0.713,1589.5,56.884,1.294,22.898,13.326,15.348,183.579,1666.644,12950.528,20736300.4,1601.193,0.289,148.764,4,263.807,13.326,15.348,0.965,120.326,0,0,4,118.936,123562.65,0.919,70.0,214713.179,447.434,2390385.27,0.987,125906.069,41.0,17
1302,C,4,13,,,,,,,,,,,591967.186,0.853,2111.0,64.59,1.139,25.014,22.452,21.493,283.079,2091.171,7541.087,16744050.903,2220.376,0.48,159.344,5,241.093,22.452,21.493,1.143,91.54,0,1,4,19.224,12839.774,0.912,10.0,25829.397,348.885,1230806.17,1.004,54541.456,22.0,17
1303,C,4,14,,,,,,,,,,,310587.894,0.806,1435.0,58.73,1.182,23.398,12.175,11.491,221.182,1404.218,7894.934,15385730.314,1948.81,0.208,181.067,3,343.157,12.175,11.491,1.446,157.864,0,1,4,76.157,27405.869,0.789,22.0,96721.101,225.724,823053.331,0.892,51049.439,19.0,17
1304,C,4,15,,,,,,,,,,,568012.978,0.859,1920.0,66.043,1.066,26.17,25.371,26.17,298.184,1904.909,9918.902,20265655.275,2043.135,0.54,98.14,2,218.033,25.371,26.17,1.749,93.763,0,0,4,21.97,15111.751,0.925,11.0,29536.362,170.693,463833.478,1.133,77383.382,34.0,17
1305,C,4,16,,,,,,,,,,,318001.93,0.878,1150.0,63.273,1.054,23.851,19.726,22.227,279.699,1136.943,7412.173,18476187.988,2492.682,0.333,154.341,4,306.683,19.726,22.227,1.115,124.858,0,0,4,37.286,26542.532,1.0,20.0,50046.404,104.148,319365.992,1.084,50451.36,23.0,17
1306,C,4,1,,,,,,,,,,,465800.034,0.883,1623.0,64.605,1.092,25.561,14.721,15.442,293.219,1588.572,8304.378,16704693.909,2011.553,0.286,170.325,4,297.337,14.721,15.442,1.441,135.694,0,2,5,147.243,86039.045,0.912,79.0,162055.052,132.033,372198.402,0.965,166253.688,73.0,17
1307,C,4,2,,,,,,,,,,,299818.419,0.79,1498.0,56.748,1.167,21.654,20.15,19.57,202.381,1481.459,8504.669,13782011.918,1620.523,0.42,140.764,5,220.226,20.15,19.57,0.934,87.222,0,1,5,192.346,121293.633,0.891,112.0,210567.547,177.347,799355.584,0.907,263064.967,71.0,17
1308,C,4,3,,,,,,,,,,,594796.711,0.805,2408.0,61.883,1.227,24.653,16.094,17.67,245.371,2424.075,14547.674,19687190.229,1353.288,0.47,88.262,2,190.124,16.094,17.67,1.7,83.0,0,0,5,208.296,125424.538,0.874,93.0,300603.013,337.899,1578113.562,0.958,161889.255,52.0,17
1309,C,4,4,,,,,,,,,,,593436.135,0.973,1988.5,62.196,0.962,21.625,14.545,9.756,299.557,1981.046,9122.923,21202601.21,2324.102,0.242,202.013,4,347.504,14.545,9.756,0.822,140.207,0,2,5,102.775,61743.184,0.884,51.0,127709.512,258.468,818264.433,0.941,133886.192,54.0,17
1310,C,4,5,,,,,,,,,,,306980.852,0.668,1538.0,59.56,1.061,20.519,18.2,18.308,188.438,1629.083,11742.937,18880856.214,1607.848,0.414,150.036,6,220.832,18.2,18.308,1.06,86.701,0,2,5,143.758,82148.076,0.943,70.0,177774.717,147.877,514875.835,0.967,196626.55,73.0,17
1311,C,4,6,,,,,,,,,,,332197.509,0.929,1589.0,53.112,1.024,20.089,21.798,23.113,208.507,1593.221,10952.235,17763388.531,1621.896,0.5,139.269,5,201.923,21.798,23.113,0.663,75.931,0,1,5,82.283,55649.508,0.918,38.0,121030.849,336.104,1293357.916,1.008,103614.242,40.0,17
1312,C,4,7,,,,,,,,,,,313072.654,0.831,1342.0,59.27,1.084,21.858,19.813,21.987,232.273,1347.866,10075.321,16801933.004,1667.633,0.391,156.321,5,231.45,19.813,21.987,0.914,88.154,0,3,5,216.429,133448.919,0.871,104.0,285810.116,154.109,526458.529,0.937,232415.641,83.0,17
1313,C,4,8,,,,,,,,,,,320179.528,0.823,1275.0,62.259,1.108,24.517,23.038,25.438,253.821,1261.44,10069.998,21015784.857,2086.97,0.464,155.678,5,237.721,23.038,25.438,0.917,92.425,0,1,5,30.949,30824.304,1.006,20.0,48058.089,411.944,1265673.716,1.147,51136.702,25.0,17
1314,C,4,9,,,,,,,,,,,308760.238,0.882,1710.0,50.81,1.041,20.026,13.197,12.28,181.255,1703.456,8903.422,11484630.01,1289.912,0.33,157.047,6,221.565,13.197,12.28,0.734,88.635,0,0,5,57.25,32222.878,0.86,24.0,79096.038,186.748,767658.63,0.957,40557.547,16.0,17
1315,C,4,10,,,,,,,,,,,293757.566,0.772,1363.5,55.894,1.106,21.9,16.265,13.883,192.029,1529.755,9578.854,9646326.166,1007.044,0.518,82.495,3,156.263,16.265,13.883,1.014,61.67,0,1,5,59.151,60281.201,0.958,33.0,106571.837,209.141,577477.754,1.115,53769.282,26.0,17
1316,C,4,1,,,,,,,,,,,279406.504,0.37,1173.0,90.053,1.354,20.684,16.943,16.403,239.033,1168.904,7839.437,14673099.12,1871.703,0.331,180.68,6,266.533,16.943,16.403,1.146,107.116,0,4,6,211.781,139345.901,0.901,114.0,260407.45,146.082,550475.057,0.958,268754.159,87.0,17
1317,C,4,2,,,,,,,,,,,251964.929,0.399,1176.0,81.996,1.455,21.935,17.362,15.98,213.366,1180.906,6314.856,12770701.17,2022.327,0.349,152.862,4,270.038,17.362,15.98,1.028,103.644,0,2,6,89.149,51928.419,0.861,45.0,104450.538,102.88,322631.754,1.018,273750.141,103.0,17
1318,C,4,3,,,,,,,,,,,297644.096,0.881,1188.0,60.068,1.072,22.831,24.639,17.552,253.081,1176.081,7192.849,33936025.491,4718.023,0.212,377.134,9,528.81,24.639,17.552,0.924,182.256,0,5,6,680.235,400678.195,0.858,312.0,940511.994,527.394,2327617.306,0.969,601102.913,187.0,17
1319,C,4,4,,,,,,,,,,,541686.714,0.869,1945.0,63.041,1.104,24.511,26.996,30.624,274.84,1970.914,8171.046,22750780.303,2784.317,0.315,207.532,5,333.54,26.996,30.624,0.792,142.573,0,1,6,109.64,79372.116,0.927,61.0,143764.436,198.684,617414.004,0.97,313520.544,118.0,17
1320,C,4,5,,,,,,,,,,,588260.116,0.876,2437.0,58.823,1.019,22.396,11.954,11.954,241.145,2439.441,11904.217,12396724.228,1041.372,0.253,114.8,3,227.552,11.954,11.954,1.195,98.794,0,1,6,142.173,100742.877,0.913,70.0,205201.927,76.262,307832.731,1.031,124016.19,38.0,17
1321,C,4,6,,,,,,,,,,,1094427.567,0.895,2370.5,80.52,1.004,29.274,17.008,14.731,461.799,2369.92,8746.078,32083286.507,3668.306,0.229,223.354,2,448.507,17.008,14.731,1.279,204.185,0,0,6,70.664,45264.235,0.908,36.0,92303.27,206.922,650184.968,0.98,213946.174,85.0,17
1322,C,4,7,,,,,,,,,,,476205.942,0.818,1937.0,61.456,1.146,23.182,24.748,27.805,245.793,1937.426,12075.297,22512088.094,1864.309,0.466,145.125,5,224.172,24.748,27.805,1.032,68.828,0,3,6,327.337,203709.74,0.844,154.0,460947.232,341.596,1510721.899,0.92,379644.067,101.0,17
1323,C,4,8,,,,,,,,,,,472144.917,0.482,2034.0,77.697,1.258,21.021,19.679,19.035,231.428,2040.139,9840.023,23113466.82,2348.924,0.384,172.42,4,277.233,19.679,19.035,1.116,112.074,0,0,6,214.211,129062.951,0.891,114.0,243397.873,139.744,490019.682,1.039,374873.935,129.0,17
1324,C,4,9,,,,,,,,,,,311835.344,0.9,1093.5,63.097,1.028,22.8,17.174,15.949,284.981,1094.234,7629.471,33300364.178,4364.702,0.156,373.647,7,592.777,17.174,15.949,1.054,175.298,0,1,6,45.948,34175.022,0.894,26.0,61935.415,210.197,580722.708,1.044,110132.163,47.0,17
1325,C,4,10,,,,,,,,,,,331806.691,0.912,1497.0,55.486,1.058,21.415,15.039,12.003,223.506,1484.555,8284.029,11654307.499,1406.84,0.379,154.019,6,216.048,15.039,12.003,0.685,87.804,0,2,6,67.39,47198.064,0.888,34.0,94447.489,156.75,512606.131,0.981,95824.391,37.0,17
1326,C,4,11,,,,,,,,,,,337844.201,0.825,1336.0,61.811,1.137,23.67,22.63,23.567,250.758,1347.294,10693.831,20457331.718,1913.003,0.466,141.679,4,227.027,22.63,23.567,0.893,89.76,0,2,6,101.93,62018.284,0.83,47.0,136966.731,269.031,1211805.32,1.004,143401.468,53.0,17
1327,C,4,12,,,,,,,,,,,604893.345,0.903,2018.0,64.173,1.005,23.532,22.892,25.362,296.071,2043.066,10844.508,18745590.07,1728.579,0.658,120.073,4,181.669,22.892,25.362,0.979,76.992,0,2,6,81.016,54928.889,0.916,41.0,113963.585,204.493,799167.252,1.05,149834.095,54.0,17
1328,C,4,13,,,,,,,,,,,400284.089,0.802,1484.0,64.189,1.13,25.51,13.65,11.758,263.01,1521.934,8926.232,19957250.788,2235.798,0.228,178.178,2,351.163,13.65,11.758,1.07,162.437,0,0,6,261.32,146555.134,0.912,138.0,280812.817,157.595,720630.506,0.963,275189.32,83.0,17
1329,C,4,14,,,,,,,,,,,304119.639,0.9,967.0,66.42,1.007,24.351,32.824,33.296,316.035,962.298,9599.211,37471878.467,3903.642,0.316,374.271,13,394.244,32.824,33.296,1.041,111.965,0,9,6,100.662,69345.03,0.973,53.0,128374.431,99.817,277812.705,1.028,162557.691,67.0,17
1330,C,4,1,,,,,,,,,,,559049.084,0.884,1908.0,63.895,1.066,24.015,21.404,20.944,287.199,1946.559,8907.87,18448381.156,2071.02,0.471,139.238,4,235.087,21.404,20.944,1.28,98.817,0,2,7,235.019,161117.317,0.903,126.0,308201.896,161.609,518879.188,0.939,165450.018,61.0,17
1331,C,4,2,,,,,,,,,,,539119.777,0.795,2547.0,57.485,1.137,22.884,13.65,15.565,209.141,2577.786,10250.328,11289386.768,1101.368,0.382,92.762,3,190.417,13.65,15.565,1.0,83.659,0,1,7,162.665,89753.456,0.863,74.0,201403.384,117.774,482442.77,0.95,166823.609,53.0,17
1332,C,4,3,,,,,,,,,,,291465.469,0.722,1980.0,50.169,1.177,17.67,27.979,27.979,144.603,2015.628,7710.805,8823924.023,1144.358,0.679,109.925,5,145.488,27.979,27.979,0.811,49.993,0,3,7,129.076,87782.316,0.892,76.0,150699.983,92.74,350089.279,0.964,206071.812,64.0,17
1333,C,4,4,,,,,,,,,,,414302.532,0.868,2323.0,50.721,1.053,19.581,12.572,11.857,177.77,2330.56,9328.581,15952754.522,1710.094,0.223,199.723,7,310.483,12.572,11.857,1.268,129.749,0,5,7,201.747,104674.633,0.917,77.0,295620.396,143.335,518891.335,0.997,174541.645,61.0,17
1334,C,4,5,,,,,,,,,,,624448.734,0.838,2194.0,64.648,1.094,24.091,19.768,16.101,278.537,2241.885,10092.878,26016523.71,2577.711,0.333,187.241,4,311.853,19.768,16.101,1.064,130.921,0,2,7,350.997,196602.401,0.859,158.0,433813.98,242.836,723621.323,0.981,409827.071,154.0,17
