,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,CHRONO_ORDER
1841,C,6,7,252.342,849033.244,0.866,61.0,4002339.054,536.583,92347.527,1.329,117082.991,750.0,246678.635,0.75,1052.0,62.992,1.207,24.817,20.358,20.712,236.92,1041.188,2871.254,7257508.817,2527.644,0.328,182.224,4,311.383,20.358,20.712,0.792,114.711,0,2,5,,,,,,,,,,,15
1842,C,6,8,330.506,675746.155,0.621,40.0,6372328.359,253.715,44185.396,1.234,44684.198,282.0,103068.837,0.78,1050.0,39.643,1.193,14.809,14.545,11.07,97.599,1056.044,2947.517,3706456.915,1257.484,0.356,145.758,6,210.651,14.545,11.07,0.71,82.829,0,4,5,,,,,,,,,,,15
1843,C,6,9,290.579,500141.167,0.694,36.0,4227492.893,136.258,22437.516,1.291,54315.39,346.0,114733.075,0.565,861.0,54.375,1.315,17.127,16.281,17.335,132.878,863.445,3079.333,3162172.421,1026.902,0.475,84.487,3,164.877,16.281,17.335,0.86,65.471,0,1,5,,,,,,,,,,,15
1844,C,6,10,312.338,988150.312,0.749,67.0,5370646.003,212.098,35757.662,1.295,56419.351,358.0,92036.351,0.618,870.0,46.098,1.241,14.629,18.331,20.044,104.465,881.028,2949.273,3588106.341,1216.607,0.533,80.617,2,169.389,18.331,20.044,1.086,71.125,0,0,5,,,,,,,,,,,15
1845,C,6,11,479.967,941951.5,0.695,65.0,7832083.953,336.632,56651.868,1.259,91796.783,583.0,384116.884,0.888,1346.0,63.684,1.084,24.807,21.123,17.569,286.671,1339.924,2698.464,6454778.464,2392.02,0.333,183.607,5,300.379,21.123,17.569,0.989,117.154,0,3,5,,,,,,,,,,,15
1846,C,6,12,375.819,751517.728,0.771,52.0,6613871.43,201.007,33847.828,1.284,61028.635,387.0,314902.001,0.856,1201.0,61.947,1.131,24.616,19.109,21.143,261.531,1204.069,2902.575,4094190.348,1410.537,0.545,92.485,3,180.422,19.109,21.143,1.218,76.114,0,1,5,,,,,,,,,,,15
1847,C,6,13,99.606,272778.202,0.85,22.0,1302798.82,560.243,90199.822,1.323,264527.153,1694.0,273904.31,0.861,900.0,66.966,1.006,23.527,20.967,24.495,307.268,891.419,2860.054,8866265.602,3100.035,0.297,237.434,7,362.015,20.967,24.495,1.404,131.02,0,3,5,,,,,,,,,,,15
1848,C,6,14,202.275,376119.214,0.805,29.0,2972164.772,468.982,81532.104,1.29,88978.224,567.0,254923.635,0.747,1175.0,61.004,1.299,24.964,13.329,14.809,221.076,1153.102,2968.668,4895772.857,1649.148,0.292,131.945,2,266.391,13.329,14.809,1.045,123.067,0,0,5,,,,,,,,,,,15
1849,C,6,15,295.86,671905.455,0.754,49.0,4670006.279,386.593,68338.921,1.307,46312.577,294.0,312871.647,0.738,1410.0,60.838,1.361,24.936,12.751,14.011,217.38,1439.288,3116.987,4523383.376,1451.204,0.283,129.763,3,253.698,12.751,14.011,1.072,114.983,0,1,5,,,,,,,,,,,15
1850,C,6,1,426.309,885395.104,0.713,50.0,8533835.291,326.597,60542.623,1.273,59803.105,355.0,439539.681,0.792,1229.0,76.041,1.175,29.636,25.246,30.178,364.412,1206.162,2891.453,4846619.948,1676.188,0.653,88.828,3,179.641,25.246,30.178,1.159,69.542,0,1,6,,,,,,,,,,,15
1851,C,6,2,354.905,816889.459,0.747,47.0,6851430.16,451.554,95127.724,1.272,30180.726,181.0,417459.077,0.955,2128.0,51.124,0.914,18.122,10.209,7.866,198.578,2102.243,3696.055,4593856.06,1242.908,0.232,142.859,3,259.431,10.209,7.866,0.923,111.449,0,1,6,,,,,,,,,,,15
1852,C,6,3,229.843,405926.132,0.656,31.0,3750609.99,163.721,29542.383,1.258,31964.352,192.0,281513.332,0.936,1357.0,54.241,0.933,19.785,17.814,18.07,219.175,1284.422,2866.773,3657611.591,1275.864,0.55,76.425,2,170.672,17.814,18.07,1.006,72.484,0,0,6,,,,,,,,,,,15
1853,C,6,4,716.043,1136264.129,0.636,74.0,11455279.762,402.226,71676.51,1.23,113056.181,673.0,254341.633,0.872,903.0,64.181,1.056,23.91,21.557,22.26,285.826,889.849,2800.531,9223963.692,3293.648,0.232,286.633,8,422.224,21.557,22.26,0.744,157.641,0,6,6,,,,,,,,,,,15
1854,C,6,5,314.873,797106.117,0.679,49.0,5794431.901,249.912,48120.092,1.215,40278.609,239.0,246388.373,0.875,1370.0,51.858,1.04,19.836,21.251,20.74,187.276,1315.644,3129.761,4110836.992,1313.467,0.512,106.094,4,179.469,21.251,20.74,1.07,68.096,0,2,6,,,,,,,,,,,15
1855,C,6,6,424.513,683165.305,0.705,39.0,8095927.225,339.589,65619.671,1.218,43326.107,255.0,270341.842,0.828,1205.0,59.32,1.139,23.356,15.776,17.229,231.956,1165.488,3068.72,6074353.969,1979.442,0.318,136.436,2,279.682,15.776,17.229,1.242,126.872,0,0,6,,,,,,,,,,,15
1856,C,6,7,275.58,830528.031,0.77,51.0,4798295.469,263.538,47651.744,1.304,59603.289,359.0,249108.68,0.888,1109.0,57.309,0.976,20.363,14.318,12.43,232.062,1073.459,2976.476,3999103.923,1343.57,0.361,147.244,5,216.294,14.318,12.43,0.811,88.416,0,1,6,,,,,,,,,,,15
1857,C,6,8,290.156,900761.332,0.847,59.0,5024877.274,404.867,74095.887,1.327,83036.825,500.0,314543.504,0.906,1168.0,61.615,0.971,22.388,18.678,11.131,273.678,1149.318,2975.362,6512769.994,2188.9,0.32,193.949,6,293.091,18.678,11.131,1.164,98.529,0,2,6,,,,,,,,,,,15
1858,C,6,9,99.711,309390.793,0.916,25.0,1160131.316,215.584,36424.905,1.306,105453.511,637.0,224536.24,0.856,985.0,58.815,1.051,23.058,11.954,8.375,235.547,953.253,2653.375,4871319.88,1835.896,0.236,186.737,4,312.729,11.954,8.375,0.821,125.096,0,0,6,,,,,,,,,,,15
1859,C,6,10,235.97,263367.536,0.75,19.0,4150595.577,262.905,47842.928,1.357,53232.81,322.0,320514.892,0.796,1577.5,58.196,1.178,23.548,12.002,12.002,214.422,1494.786,3202.266,4093095.317,1278.187,0.296,113.414,2,232.956,12.002,12.002,0.999,107.696,0,0,6,,,,,,,,,,,15
1860,C,6,11,99.606,361385.709,0.888,25.0,1503684.0,225.196,39397.343,1.347,63333.214,383.0,231897.462,0.868,919.0,61.201,1.045,23.631,25.766,28.466,258.785,896.1,3034.041,4178678.517,1377.265,0.468,135.164,5,192.238,25.766,28.466,0.728,65.161,0,3,6,,,,,,,,,,,15
1861,C,6,12,324.274,792789.952,0.816,57.0,5167844.334,301.141,57766.228,1.337,51323.677,309.0,271683.616,0.903,1445.5,52.387,1.018,19.906,13.658,12.869,197.31,1376.935,3599.308,5133985.733,1426.381,0.337,119.358,3,230.472,13.658,12.869,1.368,102.114,0,1,6,,,,,,,,,,,15
1862,C,6,13,323.217,499585.342,0.745,37.0,5521259.795,180.621,33140.869,1.217,44371.3,264.0,228162.823,0.817,1288.0,53.353,1.142,20.832,16.546,18.507,185.163,1232.224,2725.059,3740750.91,1372.723,0.423,123.783,5,201.95,16.546,18.507,0.787,81.917,0,1,6,,,,,,,,,,,15
1863,C,6,14,174.706,191682.309,0.636,13.0,3107890.18,236.287,43666.136,1.368,43893.889,267.0,248766.873,0.865,1392.0,51.412,0.98,19.366,11.05,11.07,181.889,1367.685,3327.535,3564671.499,1071.265,0.31,103.082,2,208.372,11.05,11.07,0.996,96.838,0,0,6,,,,,,,,,,,15
1864,C,6,15,529.717,1164210.201,0.695,67.0,10834695.799,370.961,68606.051,1.155,78443.8,461.0,478664.296,0.843,1484.0,70.137,1.108,26.689,21.15,19.785,329.872,1451.061,2983.826,6232827.963,2088.871,0.359,188.933,7,270.551,21.15,19.785,0.891,84.715,0,3,6,,,,,,,,,,,15
1865,C,6,16,308.747,605426.425,0.664,35.0,5887399.351,129.815,22848.615,1.241,39831.423,237.0,269318.32,0.888,1157.0,58.328,1.026,22.502,17.213,18.431,240.3,1120.756,2883.165,3327391.729,1154.076,0.527,74.573,2,165.908,17.213,18.431,1.018,69.98,0,0,6,,,,,,,,,,,15
1866,C,6,17,507.008,1287827.47,0.742,85.0,8788577.566,356.912,64652.131,1.221,90867.491,540.0,192723.308,0.417,856.0,82.911,1.566,21.618,12.264,12.264,228.365,843.928,2910.22,5962571.467,2048.839,0.171,250.667,9,388.399,12.264,12.264,0.873,142.054,0,3,6,,,,,,,,,,,15
1867,C,6,18,226.675,529993.357,0.769,38.0,3801348.036,153.581,27293.17,1.204,42214.876,251.0,244720.952,0.937,1187.0,53.63,0.967,19.97,17.266,19.175,214.528,1140.743,2826.022,3609200.287,1277.131,0.425,122.168,5,194.438,17.266,19.175,0.776,71.719,0,1,6,,,,,,,,,,,15
1868,C,6,19,181.15,441659.214,0.765,26.0,3647068.157,192.24,42481.217,1.323,24311.355,145.0,242464.451,0.877,1443.0,49.814,0.979,18.958,12.828,13.469,173.122,1400.541,2942.414,3021880.671,1027.007,0.315,96.258,2,202.421,12.828,13.469,1.3,87.778,0,0,6,,,,,,,,,,,15
1869,C,6,1,283.502,619112.087,0.736,41.0,5312122.538,317.619,58425.021,1.31,41430.804,251.0,244958.401,0.762,1336.0,54.69,1.196,22.023,14.777,14.545,181.255,1351.456,3264.655,3723865.655,1140.661,0.376,113.903,4,195.265,14.777,14.545,0.896,78.353,0,0,7,,,,,,,,,,,15
1870,C,6,2,343.181,585335.69,0.74,42.0,5531281.751,282.34,51946.943,1.272,52773.986,316.0,238282.484,0.891,1053.0,56.832,1.084,21.862,11.546,12.198,228.998,1040.542,2928.434,3698853.808,1263.083,0.307,114.038,2,227.49,11.546,12.198,1.337,105.602,0,0,7,,,,,,,,,,,15
1871,C,6,3,494.544,1077523.708,0.766,70.0,9668948.106,424.619,79478.512,1.24,65247.501,392.0,471964.613,0.875,1557.0,66.133,1.138,25.945,15.264,12.444,304.416,1550.395,3304.04,6961044.148,2106.828,0.269,169.877,3,313.85,15.264,12.444,0.899,126.829,0,1,7,,,,,,,,,,,15
1872,C,6,4,584.115,1122568.336,0.815,66.0,11424190.478,596.262,119309.769,1.266,45705.464,271.0,370411.095,0.909,1185.0,65.493,1.053,24.312,17.952,15.981,310.331,1193.6,3176.061,7144307.645,2249.424,0.343,191.858,6,286.958,17.952,15.981,0.734,92.694,0,4,7,,,,,,,,,,,15
1873,C,6,5,370.116,574889.298,0.69,32.0,8397415.6,327.759,66148.648,1.217,30304.568,179.0,312064.871,0.839,1409.5,57.659,1.174,22.295,12.494,12.109,222.027,1405.526,3575.038,5306302.196,1484.265,0.314,132.956,3,243.6,12.494,12.109,1.258,109.468,0,1,7,,,,,,,,,,,15
1874,C,6,6,392.192,844078.93,0.729,48.0,8914932.733,413.422,85931.24,1.304,36261.591,217.0,259819.955,0.671,1236.0,62.658,1.115,20.584,21.128,17.238,209.669,1239.192,3549.082,5897197.167,1661.612,0.475,135.612,4,209.587,21.128,17.238,1.01,75.858,0,2,7,,,,,,,,,,,15
1875,C,6,7,481.552,786125.619,0.549,36.0,10934798.641,459.159,88739.745,1.203,39568.436,232.0,449271.163,0.679,1731.0,68.909,1.211,25.25,12.43,10.62,256.461,1751.808,3720.045,5830772.305,1567.393,0.258,149.599,3,276.308,12.43,10.62,1.036,126.551,0,1,7,,,,,,,,,,,15
1876,C,6,8,313.394,775213.493,0.758,48.0,5380997.725,430.006,80834.969,1.3,61070.751,369.0,250789.939,0.841,1161.0,56.821,1.124,22.233,12.369,10.673,216.112,1160.463,3268.527,4761942.073,1456.907,0.273,137.549,3,259.128,12.369,10.673,1.151,120.858,0,1,7,,,,,,,,,,,15
1877,C,6,9,612.529,445906.867,0.789,25.0,12262608.992,295.015,55736.508,1.262,47659.056,285.0,308831.958,0.546,1461.0,70.161,1.419,24.732,9.406,7.982,213.788,1444.57,3829.747,5999481.726,1566.548,0.142,188.919,2,372.148,9.406,7.982,1.083,174.916,0,0,7,,,,,,,,,,,15
1878,C,6,10,568.694,876807.488,0.735,51.0,12669768.631,474.158,93742.96,1.25,51763.316,309.0,438995.281,0.792,1560.0,66.722,1.234,27.12,12.109,12.444,280.65,1564.21,2947.174,5774612.974,1959.373,0.183,208.862,5,366.423,12.109,12.444,1.229,164.365,0,3,7,,,,,,,,,,,15
1879,C,6,11,310.12,786308.218,0.774,49.0,5621820.951,383.847,76719.123,1.363,42145.488,256.0,325541.027,0.864,1472.0,56.933,1.11,22.33,18.026,17.368,222.978,1459.971,3060.581,4893793.943,1598.975,0.294,151.473,6,261.246,18.026,17.368,1.262,105.058,0,4,7,,,,,,,,,,,15
1880,C,6,12,255.828,478987.893,0.75,26.0,5696199.495,361.349,72559.126,1.254,42989.959,257.0,262406.011,0.866,1292.0,54.32,1.107,20.424,11.341,10.254,203.331,1290.535,3397.003,5134984.115,1511.622,0.225,151.711,3,290.877,11.341,10.254,1.219,136.447,0,1,7,,,,,,,,,,,15
1881,C,6,13,471.94,1233043.209,0.727,80.0,8135761.333,478.7,85125.204,1.283,127272.348,769.0,305582.356,0.422,1168.0,87.843,1.324,21.669,17.086,17.838,259.208,1178.91,3207.098,7879097.078,2456.769,0.226,207.913,4,369.633,17.086,17.838,0.685,133.941,0,0,7,,,,,,,,,,,15
1882,C,6,14,153.053,324997.623,0.837,22.0,2604575.703,260.158,46231.594,1.341,85355.956,517.0,267367.186,0.889,951.0,62.966,1.027,22.982,17.838,19.05,280.544,953.03,2962.736,3374784.582,1139.077,0.484,123.341,5,171.941,17.838,19.05,0.686,65.366,0,1,7,,,,,,,,,,,15
1883,C,6,15,436.343,480079.396,0.697,31.0,9837790.723,434.02,92255.104,1.284,28564.974,171.0,363669.689,0.782,1524.0,61.09,1.177,23.765,19.5,20.15,232.273,1565.7,3130.435,6218669.353,1986.519,0.397,137.961,4,250.641,19.5,20.15,1.191,108.981,0,0,7,,,,,,,,,,,15
1884,C,6,16,500.776,968057.214,0.735,67.0,8796112.544,432.541,80796.732,1.245,69006.944,413.0,260631.59,0.923,1141.0,55.735,1.068,21.179,21.31,20.453,228.259,1141.824,3480.124,7300042.425,2097.638,0.306,191.343,7,293.361,21.31,20.453,1.034,108.24,0,3,7,,,,,,,,,,,15
1885,C,6,17,400.747,1082778.656,0.706,66.0,7369142.385,370.855,73220.243,1.231,40669.194,239.0,312552.866,0.913,1428.0,54.47,1.016,19.405,14.908,12.873,215.584,1449.797,3424.591,5543479.931,1618.727,0.299,173.125,6,260.666,14.908,12.873,0.868,102.946,0,2,7,,,,,,,,,,,15
1886,C,6,18,319.837,759202.449,0.71,39.0,7068645.949,259.841,48288.144,1.27,51234.4,309.0,417394.011,0.786,1958.0,58.428,1.239,24.091,8.558,8.061,213.471,1955.27,3767.697,4508192.795,1196.538,0.165,150.765,2,301.789,8.558,8.061,1.06,140.268,0,0,7,,,,,,,,,,,15
1887,C,6,19,254.877,748694.142,0.785,46.0,4616045.248,441.413,80834.018,1.33,63107.92,382.0,413251.653,0.915,1610.0,59.374,1.018,22.332,16.004,13.715,256.673,1610.034,3186.908,5474150.338,1717.7,0.376,147.621,4,239.539,16.004,13.715,0.807,97.767,0,0,7,,,,,,,,,,,15
1888,C,6,20,327.231,799440.793,0.716,55.0,5762152.839,277.481,49968.98,1.273,58588.494,352.0,392176.086,0.695,1616.0,65.932,1.258,25.154,16.988,18.643,240.3,1632.024,3270.692,4635543.915,1417.298,0.395,107.55,3,212.216,16.988,18.643,1.123,84.49,0,1,7,,,,,,,,,,,15
1889,C,6,1,310.225,275954.878,0.648,18.0,6145051.954,203.754,42123.459,1.108,21943.249,119.0,222964.728,0.764,1288.0,53.509,1.318,21.813,9.181,7.436,174.073,1280.872,3089.301,3427584.459,1109.502,0.209,130.254,2,258.556,9.181,7.436,1.028,121.637,0,0,8,,,,,,,,,,,15
1890,C,6,2,441.202,776128.28,0.687,49.0,8740979.058,433.703,99522.952,1.153,25201.76,136.0,365655.469,0.749,1467.0,64.534,1.311,26.098,16.954,15.812,248.222,1473.096,3326.646,6861792.973,2062.676,0.347,128.385,2,273.149,16.954,15.812,1.485,118.14,0,0,8,,,,,,,,,,,15
1891,C,6,3,252.342,631434.309,0.747,36.0,5559000.385,246.216,53262.416,1.127,23169.919,124.0,319798.744,0.679,1665.5,59.678,1.256,22.079,19.035,18.713,192.452,1661.71,3132.786,4607196.803,1470.639,0.435,114.484,3,206.09,19.035,18.713,0.919,80.941,0,1,8,,,,,,,,,,,15
1892,C,6,4,474.58,686975.126,0.714,38.0,10713313.108,566.898,141887.874,1.241,17875.512,98.0,260895.762,0.751,1429.0,55.116,1.316,22.452,8.775,8.558,181.572,1436.871,4126.14,5950824.418,1442.225,0.145,185.488,3,353.699,8.775,8.558,1.038,166.123,0,1,8,,,,,,,,,,,15
1893,C,6,5,358.074,990553.258,0.644,42.0,9099429.527,398.846,86418.813,1.197,37164.165,204.0,392309.493,0.868,1439.0,62.095,1.087,23.974,12.391,12.511,266.285,1473.271,4064.59,6144982.452,1511.833,0.262,139.966,3,269.484,12.391,12.511,0.987,119.594,0,1,8,,,,,,,,,,,15
1894,C,6,6,411.944,982920.453,0.721,56.0,8575542.16,372.756,81406.514,1.169,33329.228,181.0,292835.023,0.416,1263.0,83.35,1.236,22.352,14.736,15.93,229.738,1274.649,3561.96,4708238.455,1321.811,0.376,100.57,2,210.105,14.736,15.93,1.182,91.806,0,0,8,,,,,,,,,,,15
1895,C,6,7,497.184,1567841.244,0.799,72.0,12169347.9,496.656,108290.804,1.175,40641.557,222.0,383532.346,0.586,1620.0,70.465,1.26,23.375,17.569,15.161,231.533,1656.488,4046.075,7385433.702,1825.333,0.382,124.42,3,245.081,17.569,15.161,1.809,107.045,0,1,8,,,,,,,,,,,15
1896,C,6,8,467.292,1311433.985,0.755,77.0,9000437.348,405.817,84357.51,1.248,52245.314,291.0,356215.621,0.835,1375.0,61.639,1.103,23.375,17.952,13.991,252.342,1411.639,3591.711,6006346.715,1672.28,0.439,134.407,4,218.857,17.952,13.991,0.743,84.231,0,2,8,,,,,,,,,,,15
1897,C,6,9,311.598,790221.392,0.703,43.0,6817697.782,263.01,57958.68,1.052,19493.664,105.0,338437.294,0.867,1643.0,54.386,1.106,21.445,10.685,9.699,203.965,1659.292,3213.541,4461538.8,1388.356,0.225,136.659,2,278.263,10.685,9.699,1.624,129.943,0,0,8,,,,,,,,,,,15
1898,C,6,10,370.961,612585.705,0.701,29.0,9768736.815,367.897,85859.414,1.277,18258.1,101.0,359206.121,0.644,1632.0,64.469,1.363,24.694,14.3,12.569,212.838,1687.701,3527.115,5446785.659,1544.261,0.318,120.955,2,246.865,14.3,12.569,0.997,112.122,0,0,8,,,,,,,,,,,15
1899,C,6,11,358.497,1448404.742,0.715,56.0,9325789.093,419.338,100402.927,1.294,22730.321,126.0,300920.21,0.858,1394.0,55.757,1.101,21.732,15.13,17.659,212.204,1418.072,4406.894,5048186.737,1145.52,0.423,97.032,3,184.408,15.13,17.659,0.935,80.514,0,1,8,,,,,,,,,,,15
1900,C,6,12,273.995,962574.622,0.691,34.0,7651721.279,356.067,82827.192,1.249,16559.189,91.0,407470.71,0.798,2136.0,54.749,1.172,21.732,12.298,10.937,190.445,2139.575,5223.653,5288035.029,1012.325,0.346,126.779,5,191.685,12.298,10.937,1.082,77.641,0,3,8,,,,,,,,,,,15
1901,C,6,13,365.679,918949.425,0.742,51.0,7750371.544,324.274,67054.502,1.334,44079.151,247.0,421760.72,0.855,1506.0,64.101,1.129,24.498,18.022,18.781,279.488,1509.048,3331.5,5954765.979,1787.413,0.405,128.064,3,235.599,18.022,18.781,1.105,95.894,0,1,8,,,,,,,,,,,15
1902,C,6,14,347.723,843111.972,0.658,40.0,8211823.882,382.685,92913.474,1.27,30748.261,170.0,401915.491,0.846,1796.0,57.168,1.097,21.726,12.871,12.433,220.02,1826.721,3897.056,4899663.823,1257.273,0.328,106.435,2,219.626,12.871,12.433,1.081,96.856,0,0,8,,,,,,,,,,,15
1903,C,6,15,312.021,572182.862,0.761,34.0,5363762.213,420.816,87879.734,1.313,73200.005,412.0,339579.962,0.759,1617.0,58.215,1.277,23.78,10.662,10.275,204.599,1659.737,3584.691,5656861.408,1578.061,0.184,167.724,2,328.483,10.662,10.275,1.081,156.686,0,0,8,,,,,,,,,,,15
1904,C,6,16,357.229,986295.087,0.735,48.0,8157088.397,256.356,52818.679,1.362,44045.197,248.0,398466.889,0.827,1804.5,57.897,1.194,23.765,15.039,15.405,220.548,1806.71,4093.078,6558997.891,1602.461,0.358,139.057,4,237.187,15.039,15.405,0.864,92.636,0,2,8,,,,,,,,,,,15
1905,C,6,17,519.894,824676.315,0.633,52.0,10263766.577,343.392,68005.564,1.201,72719.244,405.0,367970.698,0.779,1667.0,59.23,1.187,23.17,13.0,13.039,217.591,1691.114,3510.715,6304021.548,1795.652,0.228,182.451,5,314.512,13.0,13.039,0.876,135.792,0,3,8,,,,,,,,,,,15
1906,C,6,18,254.771,766939.789,0.785,51.0,4412469.125,250.758,50327.793,1.301,55342.01,312.0,257582.679,0.873,1157.0,56.674,1.1,22.233,13.015,10.304,223.189,1154.101,3220.422,4395235.091,1364.801,0.295,121.621,3,240.951,13.015,10.304,1.093,104.261,0,1,8,,,,,,,,,,,15
1907,C,6,19,319.732,639363.582,0.763,34.0,6174101.272,301.458,62127.128,1.209,29526.951,164.0,377567.718,0.789,1694.0,58.995,1.222,23.673,15.824,15.925,218.436,1728.507,3559.177,4131621.874,1160.836,0.464,107.992,5,177.268,15.824,15.925,0.77,73.257,0,1,8,,,,,,,,,,,15
1908,C,6,20,457.786,335443.776,0.691,26.0,6752701.203,271.988,53813.998,1.161,49480.646,277.0,280044.7,0.561,1319.5,69.128,1.328,22.884,8.86,7.182,213.366,1312.51,3257.557,4458648.117,1368.709,0.153,165.202,2,335.663,8.86,7.182,1.046,153.148,0,0,8,,,,,,,,,,,15
1909,C,6,21,236.604,453973.648,0.826,31.0,3542917.176,278.749,55666.794,1.283,54386.147,305.0,360366.957,0.622,1739.0,64.812,1.632,27.712,13.792,14.368,207.979,1732.711,3210.801,4175565.174,1300.475,0.32,117.546,3,225.902,13.792,14.368,0.87,82.461,0,1,8,,,,,,,,,,,15
1910,C,6,22,240.723,634213.05,0.738,40.0,4123525.913,188.966,37658.307,1.26,33159.694,186.0,194604.307,0.7,947.0,60.309,1.402,24.052,16.842,17.065,202.592,960.574,2603.712,3011756.891,1156.717,0.511,89.823,3,168.732,16.842,17.065,0.855,67.365,0,1,8,,,,,,,,,,,15
1911,C,6,23,340.751,679748.253,0.634,38.0,5836128.523,458.208,95801.2,1.286,41616.94,232.0,298541.394,0.891,1312.5,56.809,1.028,21.935,8.86,6.757,228.787,1304.887,3653.996,4715648.582,1290.546,0.156,168.96,3,322.133,8.86,6.757,1.262,151.115,0,1,8,,,,,,,,,,,15
1912,C,6,1,270.404,864500.484,0.768,46.0,6016423.174,389.973,90439.7,1.305,41073.665,216.0,276749.045,0.893,1192.0,57.136,1.068,22.233,17.403,11.877,231.956,1193.11,3293.195,5215646.384,1583.765,0.403,144.339,4,222.28,17.403,11.877,0.822,84.319,1,0,9,,,,,,,,,,,15
1913,C,6,2,348.99,1272441.809,0.717,69.0,7019558.318,357.863,86799.596,1.042,27656.922,136.0,243759.328,0.72,1211.0,59.271,1.109,20.59,14.0,13.157,201.219,1211.415,3164.472,4066514.492,1285.053,0.344,101.228,2,216.747,14.0,13.157,1.395,95.94,0,0,9,,,,,,,,,,,15
1914,C,6,3,525.175,1346036.991,0.772,84.0,8761720.422,519.26,111702.12,1.263,96519.55,510.0,520977.143,0.793,1492.0,74.103,1.192,29.842,17.232,9.905,346.561,1503.278,3472.361,9296610.911,2677.317,0.276,248.647,7,349.163,17.232,9.905,0.886,127.167,0,3,9,,,,,,,,,,,15
1915,C,6,4,292.269,1003033.54,0.804,48.0,6430173.068,327.971,73980.648,1.311,45619.725,241.0,364995.092,0.801,1460.0,62.153,1.189,24.748,18.896,21.458,246.321,1481.785,3972.89,5334079.136,1342.62,0.553,80.203,2,174.686,18.896,21.458,1.075,73.53,0,0,9,,,,,,,,,,,15
1916,C,6,5,206.077,475856.22,0.778,27.0,4056982.01,271.249,59014.312,1.269,31283.558,164.0,265515.235,0.889,1416.0,51.981,1.029,20.327,16.415,18.339,191.078,1389.561,3334.989,3715323.633,1114.044,0.488,89.799,3,169.291,16.415,18.339,0.974,69.356,0,1,9,,,,,,,,,,,15
1917,C,6,6,242.624,1538669.194,0.782,56.0,6339183.899,376.453,86360.401,1.301,50291.129,266.0,290652.989,0.737,1372.0,60.083,1.007,20.732,20.462,23.636,211.781,1372.42,4273.697,5316326.37,1243.964,0.659,92.664,4,154.018,20.462,23.636,0.861,63.019,0,0,9,,,,,,,,,,,15
1918,C,6,7,355.75,798477.015,0.752,46.0,6420226.529,555.49,122008.739,1.297,71054.167,375.0,444422.269,0.823,1502.0,67.429,1.159,27.451,14.323,10.008,297.656,1493.075,3085.101,6689106.288,2168.197,0.244,184.516,3,334.135,14.323,10.008,0.917,149.108,0,1,9,,,,,,,,,,,15
1919,C,6,8,251.18,455395.403,0.843,36.0,3465195.762,309.169,62277.329,1.294,88914.03,471.0,345993.503,0.708,1471.0,65.218,1.419,27.509,9.491,8.515,239.667,1443.644,2935.918,4700041.832,1600.877,0.155,183.694,2,360.529,9.491,8.515,1.152,169.574,0,0,9,,,,,,,,,,,15
1920,C,6,9,118.936,338659.419,0.875,24.0,2184072.679,195.937,45298.594,1.34,39270.696,208.0,386881.131,0.846,1621.0,60.093,1.067,23.516,14.0,14.991,243.047,1591.797,3259.017,3409341.058,1046.126,0.447,102.511,4,171.555,14.0,14.991,1.157,76.72,0,0,9,,,,,,,,,,,15
1921,C,6,1,375.397,1183958.976,0.726,61.0,8515033.654,486.199,117977.29,1.193,29367.461,156.0,270594.184,0.95,1197.0,55.099,0.94,19.36,19.36,21.174,229.527,1178.923,3492.265,6581117.471,1884.484,0.354,126.843,3,258.812,19.36,21.174,1.127,107.205,0,1,10,,,,,,,,,,,15
1922,C,6,2,76.896,159961.347,0.686,13.0,1043245.889,221.71,46356.022,1.312,42851.068,233.0,227640.077,0.804,1278.0,54.355,1.07,20.584,12.081,11.37,188.966,1204.662,3357.443,3716222.199,1106.861,0.332,100.6,2,204.726,12.081,11.37,1.098,91.116,0,0,10,,,,,,,,,,,15
1923,C,6,3,366.524,1222981.095,0.735,56.0,9160853.075,358.391,80287.506,1.084,33182.472,173.0,484214.656,0.793,1794.0,65.716,1.02,22.184,22.233,27.252,272.411,1777.515,4285.266,5885198.832,1373.357,0.539,122.856,5,178.859,22.233,27.252,0.735,65.101,0,1,10,,,,,,,,,,,15
